Current density (A/cm2),Voltage (V),Faradaic efficiency,CO conversion,Crossover rate,Capture energy (MJ/kgCO2),Electricity price (USD/kWh),Membrane cost (USD/m2)
0.0009680605163001395,-0.039450740679266294,0.056207968295162926,-0.09062899554452675,-0.00032617073775499563,0.039520143053027826,0.00018419607742594518,-0.0004117311629373383
0.0006338325224428048,0.061092048450355096,-0.005644296418938142,-0.0708024382540586,-0.00019251352316717032,-0.026474707711938196,0.0002863480877114549,-0.0006047269466431273
-7.30594673207124e-05,0.08922091832488917,-0.06429792769381698,-0.026777245237022445,0.00015691299853064187,-0.0020342587422188378,0.00023756422521990068,0.0006265231529087641
0.000482667781234608,-0.050079419821753984,-0.05584888240131051,0.01561810232260476,0.0,-0.046364954400332954,0.0001049318022837975,0.0002230442035860808
0.0,0.016702204099563828,-0.053349577385200325,-0.07321584545430945,0.0001402450142830164,-0.011340006550460842,0.0,0.0004640753236191542
0.0002492139048656415,0.02104873722763195,-0.009579829081413362,0.10418250580858553,0.00021927904231390603,0.05235608841549165,0.00010466798171464613,-0.00010332385554992496
-0.0009469179631838736,-0.08788420561297404,0.03723817601430393,-0.01293456075413108,-3.710376049365083e-05,-0.035431668148520626,0.00011771445059992889,0.00019680839390890363
0.0008746811799420946,0.053752764883412414,-0.06185451029225063,0.14057071662557663,0.00018393855530918836,-0.05374370851595034,-5.1781334169220816e-05,-0.0001387449094429965
-5.834069920926388e-05,-0.03260980405214446,-0.07994517344834685,-0.0654265223788031,-0.00027007822378972464,-0.026913304080653393,0.0,0.0004134393777521086
-0.0002743291659140895,0.0015441523095643948,-0.0891154063715814,-0.05454017757147755,-0.0004346218893299639,0.03822968299664137,-6.444176104174193e-05,0.0
5.434732247897034e-05,-0.005321306069738466,-0.023563105607375474,-0.030763345146686345,-0.000341242962105498,-0.024084961177924635,0.0,0.0007823927112545984
-4.761290234851778e-05,0.07176080002185453,-0.056944932256200655,0.04682196371906484,0.0002405283784193094,0.0537286983039799,-5.0060792469594895e-05,-0.0004572792220584864
0.0003084052110219392,0.06314183243137182,0.1115453297260768,-0.050635240577454325,-0.00028808290204277175,-0.022015296548783564,0.0004675484386156205,-5.612623597499311e-05
-0.0004156892825682611,-0.06969716863598659,0.12135536434079784,0.06253133942826054,0.0,-0.05402552018375787,-0.00012625664207371184,-0.0002093725242094041
0.00020817035326292792,-0.04652178883793633,-0.08181304857649192,0.007491002266540077,-0.0003426005976972147,-0.03541368646041781,-0.00018794055549754672,0.00013729889527386296
0.00016410496584762254,0.08187470861003031,0.04391392800426699,0.0011040427402038016,0.0,0.01934549958663325,9.676726196372609e-05,-0.0004299934099851597
-0.0004078803229927098,-0.07850620136844845,-0.06146431981307653,0.015763406091849546,0.0005812368857870877,-0.04381401634776425,-6.363826830280139e-05,-0.0005826490835638717
-0.0007979428693183242,0.016249877344121855,-0.01588646640223019,-0.054681807037042694,0.0001846437368312609,0.0014083622528671645,0.0002373690376898983,0.00038881293318244613
0.0006005751087339668,0.08905919116247384,0.014392600127077614,-0.028479218644204503,-0.0002810234080585127,-0.006104689288479803,0.00024345180190885052,-0.00026029219491121474
-0.0010007218752725363,-0.08217198279656293,-0.0056031533942454085,0.02466508363012441,0.00015339117110072743,0.02507478066420305,0.0,9.099494581821937e-05
