Feature,Total_Effect (ST),First_Order (S1)
Current density (A/cm2),6.951370076028942e-05,1.2464891643767526e-05
Voltage (V),0.21396735205990486,0.20838743774600305
Faradaic efficiency,0.34795944350077074,0.34225956980002104
CO conversion,0.3824067377576776,0.36552266284393004
Crossover rate,2.7511644314293618e-05,-3.812937772574387e-05
Capture energy (MJ/kgCO2),0.0761817771854252,0.05946974166734208
Electricity price (USD/kWh),9.026372178597878e-06,2.6848206244667113e-06
Membrane cost (USD/m2),3.553634477189375e-05,5.849912198015491e-05
