Current density (A/cm2),Voltage (V),Faradaic efficiency,CO conversion,Crossover rate,Capture energy (MJ/kgCO2),Electricity price (USD/kWh),Membrane cost (USD/m2),Unreacted (conversion)
131.730157885334,2.34823224818364,0.940507933054986,0.36993296273013,0.276488729820668,4.97602057938891,0.080328845924369,1574.30518723028,0.353578307449202
135.933030128915,2.24963477758915,0.842193765860936,0.461170201140828,0.390055867862669,3.15441704547518,0.0212350626069969,90.6567469751029,0.148773930996503
263.021587281517,3.08837952199416,0.50384191984234,0.223273618691628,0.28263294376654,4.92210994086701,0.00916571310576209,1381.78229099192,0.494093437541833
180.091646646634,2.45861853153904,0.796151252905442,0.204113975732484,0.476749940826616,3.48656130604625,0.0751342564940765,1766.37615273291,0.3191360834409
216.1350955839,3.10142613014339,0.639278833366284,0.345032250647997,0.357297477595032,2.85960922929597,0.0234656860700282,1954.8813573372,0.297670271756971
186.14959929188,2.34184460464096,0.705519815982785,0.273590944256181,0.118875586537102,3.31596640553181,0.00443260635565183,1334.24981282542,0.607533469206717
234.04875504169,3.45506436605858,0.734183708026722,0.324037819317113,0.152641715472164,3.98027914235968,0.0381618003373437,931.121459115546,0.523320465210723
132.176165398773,3.03499688724358,0.655864470589877,0.123930802207226,0.349091482012378,4.89561103020113,0.0950083087428341,111.464014089524,0.526977715780396
120.535324326625,2.07386209375478,0.751146618023284,0.160795209846806,0.155510971958482,3.94734535115233,0.0523663805288516,239.534577775201,0.683693818194712
176.964291736112,3.42166856990692,0.753118424346746,0.11560890322776,0.236826351180301,3.90590292795167,0.042017586325818,1178.03444532041,0.647564745591939
113.660186140666,2.79454538385276,0.912497451139553,0.468305648237349,0.249849649865716,4.520063007887,0.0223837751757984,1903.98314602874,0.281844701896936
280.401266847825,2.99862722966061,0.82621115016197,0.25655438022722,0.133950054859807,3.01136933683623,0.0193659087818141,1863.80039417417,0.609495564912973
148.736694756442,2.42074135364073,0.864526182923995,0.490687070054323,0.230462925482334,2.70652350777933,0.0736442260334774,304.268620365432,0.278850004463343
199.384171812687,3.08554049052493,0.962302496248571,0.359171725374708,0.406793067191072,4.54828321541773,0.045178323288081,397.012224268444,0.23403520743422
264.866763222887,2.65573424461895,0.947276590253025,0.331642698109292,0.126118511662686,4.87990014227322,0.0843559817486217,398.950692535192,0.542238790228022
110.890996025321,3.44302856109463,0.501615152670921,0.253901004747753,0.173562187041593,3.19995958241798,0.0239762039659821,1802.24179327698,0.572536808210654
100.457596871112,2.93845984023931,0.589599539210605,0.110008262015653,0.391318037804112,4.49735314018964,0.0838008087418757,780.864742041282,0.498673700180235
147.038281303915,2.60390997873033,0.90954093430136,0.407150621472837,0.144733419725859,4.52065301810691,0.0117119694009293,756.332776042742,0.448115958801304
195.132669864296,2.6396088318477,0.98246088597625,0.261430785579229,0.416198751673747,4.78442569704525,0.0947655475749469,1576.25182928339,0.322370462747024
267.923810277164,2.65619733375553,0.93677765772485,0.146898634884508,0.122185422344387,4.70380091327508,0.0758995641889536,1555.71298305568,0.730915942771105
174.490306114529,3.32218180109104,0.888027515700361,0.396884579890867,0.400530301656197,4.28834312842293,0.0481995141244236,522.005013440347,0.202585118452936
109.707239138007,3.40027942690464,0.654988192629403,0.400040531958188,0.232105410741575,3.26730758517431,0.0432585534859902,832.1082365785,0.367854057300237
181.26417736376,3.09287035326171,0.855590630953702,0.188922792794813,0.172533658959273,2.73323136868734,0.0865783650285423,775.274488924364,0.638543548245914
131.501311861236,3.25977706183725,0.657518469644287,0.137819893092346,0.299020529170992,2.75804092019204,0.0983976354056425,121.190145582959,0.563159577736662
284.767885505683,3.30532218054848,0.595155771578446,0.370282124952053,0.469330477251905,4.56985397072883,0.0131175639325164,1991.38777560631,0.160387397796042
253.273180813896,2.57937673569984,0.972844495184309,0.222334705640332,0.170325878989204,3.61475923846914,0.00616366620863738,1773.94304545179,0.607339415370464
224.598825929844,2.05233602532999,0.81751749307574,0.137369364556047,0.399204160787804,3.22880129334601,0.0176591244510444,251.500597375317,0.463426474656149
262.725351835396,2.14772582705157,0.860442976383578,0.488339482704325,0.284799435539942,3.30775769466181,0.0957703981038223,960.461288934984,0.226861081755733
189.557744626004,2.9400296462903,0.95093987468706,0.475675813851686,0.220142997493551,2.92912887915229,0.0538649263929096,1850.04914304829,0.304181188654764
281.247605144588,2.57349372550438,0.850077730039905,0.29159816750073,0.369198454094141,3.01904241839103,0.0170314465498527,1631.465942614,0.339203378405129
134.374047141759,3.12377562735673,0.825624522173783,0.33064181014906,0.126538954832822,3.50008999046672,0.0544033245184571,789.85319006459,0.542819235018118
137.99459566435,3.36300088878576,0.824505140572715,0.326995396579704,0.205208587764259,3.98588985296083,0.0722141535186252,1720.033328051,0.467796015656037
192.418470334885,3.15989544575322,0.510790247396513,0.105788276370509,0.39575640425992,4.49529059967809,0.0101437421139456,877.133478104767,0.498455319369571
179.326146759397,2.48407961196059,0.64870430541242,0.424553000339801,0.305770037876351,3.88299219901935,0.0836829734847813,504.573268396903,0.269676961783849
190.057285587003,2.77663023353536,0.983308336731209,0.301425857300599,0.23332414480082,4.88280852572295,0.0874146122307727,1125.09843955471,0.465249997898581
136.075794030244,2.7691224663998,0.897642874016175,0.302470276519456,0.292249365540414,3.42924648966881,0.0463675377245043,1150.9524553051,0.40528035794013
102.268991152413,2.55798803043896,0.98365048512106,0.184018595280073,0.1298216964548,4.76648717714365,0.0923324895348333,850.214064743987,0.686159708265128
264.335434567486,2.13252981996197,0.569860157470867,0.105846474172433,0.206208847490627,3.95942099086148,0.0956618968582295,1533.34859076977,0.68794467833694
288.16592989216,3.11304145348645,0.691511766061764,0.115877231848421,0.152018848610448,2.65410701766931,0.017407851445536,1184.75545269055,0.732103919541131
258.317539069145,2.87789515810403,0.506044435262012,0.454169187646162,0.294733668732625,2.87677620995076,0.0684245504365975,1078.54274305208,0.251097143621214
286.594231658124,2.04796548272085,0.686824918515168,0.476532096594458,0.27788905069261,2.792459776665,0.0511021293982558,295.274564620904,0.245578852712931
177.215157167057,3.41520378192529,0.543926352693793,0.254837831097344,0.288332516641728,4.91917920984081,0.00430347095048483,766.082670035173,0.456829652260928
101.930694920424,2.69251821555773,0.872601682906381,0.165653520329609,0.111068244659858,3.45449042369607,0.0580427102256781,1806.03066332955,0.723278235010533
199.190153401785,3.08497091838875,0.99565947493415,0.261606318552452,0.321153017105941,4.32803926104397,0.0849613574385353,113.071132809401,0.417240664341607
188.038417696029,2.78503837182858,0.530482083733461,0.147445155635704,0.241073886665438,4.01483582043544,0.0627707996178513,188.014630777259,0.611480957698858
273.624476807706,2.93490150923016,0.858155174355051,0.385391882081748,0.244838873525801,4.20427572699864,0.0753458940122828,1117.13810124443,0.369769244392451
280.580756785904,2.74948130111849,0.685341448228655,0.430522961646816,0.350349097551703,3.51719280439553,0.0314259355945678,1827.99603072684,0.219127940801482
187.654834232776,2.54770693730573,0.952892131103532,0.111747640651597,0.141358958034535,3.82480088419897,0.0933895343786994,1985.85668897866,0.746893401313868
198.452555501362,3.18630113468989,0.558085866747814,0.442501984154643,0.100526833178192,4.56182456653647,0.0898075973253539,1435.90377830368,0.456971182667166
139.082184814025,3.30726956682434,0.788017287522125,0.124236146064133,0.467906865163009,3.25472848645289,0.0906055443433897,117.124642885757,0.407856988772858
188.243646062711,2.76022393067113,0.63913481097342,0.453264771665437,0.349331624933175,2.61783281834879,0.0208112420698491,1750.78640945693,0.197403603401388
107.214612311953,2.00251204389843,0.981931025886938,0.454010632674993,0.320902605749344,3.93108205989438,0.0371255047634794,1759.04261004509,0.225086761575663
103.418486994108,2.39684826981288,0.913648751732491,0.444751758533962,0.439012408048863,2.70520486907367,0.0304556305387999,1245.10161779169,0.116235833417175
254.878056983501,2.44312652146262,0.558960254892737,0.285785269300859,0.12861095686005,4.04426778155073,0.0920878157474458,397.403370376314,0.585603773839091
195.517629796743,3.11558159595801,0.91313650226599,0.225682630117653,0.258939907038191,2.70147415778018,0.0300374373166531,1994.89087081122,0.515377462844156
207.34844318032,2.92340023475672,0.536681672755608,0.148088248325915,0.350899330443668,3.76488255524326,0.0745920865916274,969.31500590501,0.501012421230418
277.611992029356,2.89212786750893,0.902884584965579,0.424447538439829,0.365981448070214,2.88197868206448,0.0585374664986608,1047.25740157016,0.209571013489957
182.212162823429,3.38387764221386,0.983856074703399,0.236168073365793,0.148441688897877,3.08485053054103,0.0253424175169385,316.298528918789,0.615390237736331
213.495132176408,2.76343845493422,0.856551070627259,0.354962900469739,0.284869700649312,4.95412824535958,0.0355148812720459,1722.3095465029,0.360167398880949
204.51439804825,3.4477504186947,0.839522110884937,0.497694146561525,0.107774821990067,4.5890828698272,0.013676468233676,396.391207208626,0.394531031448408
145.769505180083,2.31207003410915,0.787097095158664,0.423595479217104,0.227688798121908,2.67891809173215,0.0919905988850793,1882.87760152749,0.348715722660988
128.809946650103,2.57030068462979,0.687467225552139,0.207626546335064,0.308989247087033,3.35054898085865,0.056414570789594,589.860622300274,0.483384206577903
271.669581787494,2.81128648736706,0.64724284077121,0.292282979888047,0.467563931108672,2.57269889308673,0.094224539560045,245.595554800912,0.240153089003282
291.320125393336,2.86743309858668,0.774379905764645,0.220918910154718,0.378443839006399,2.98459045265956,0.00341784667374564,286.960972685967,0.400637250838883
222.536265389945,2.39002453632279,0.607484200456623,0.314542733812369,0.462326740606355,3.26814770805227,0.0689818015912947,547.108098648048,0.223130525581276
270.055465758829,3.11626046377264,0.892350652356942,0.190528955174949,0.393868361497078,3.37136985768342,0.0672611572689761,1729.59166334124,0.415602683327973
251.567487149703,2.94931210736051,0.571810472791903,0.173292262780383,0.20956347470415,4.40827686734354,0.0391445503719959,116.499329789773,0.617144262515466
215.244649110836,3.00186897013277,0.655453916535971,0.206769035768581,0.190064996629177,3.29783284739586,0.0635535392216304,176.650109270005,0.603165967602243
153.301571637261,3.12631790299796,0.723912696997489,0.27385061807633,0.144125619353498,2.79386462021556,0.0586654613147328,987.884893882046,0.582023762570172
170.056717756315,3.18373142709882,0.716638630145499,0.12330046835041,0.324864194013561,3.24074363119076,0.0826738492788807,1088.60658764318,0.551835337636029
105.355105879996,2.53741990888221,0.649732764310535,0.322294181635722,0.408081042514134,3.74779551507421,0.0187126179739015,1785.50934294365,0.269624775850144
238.412059098919,2.49600018111177,0.556504498276974,0.112713572271422,0.130745229767484,4.43636695188502,0.0530864297456083,1675.68669805143,0.756541197961094
227.099715903702,3.17421370857015,0.888286237160572,0.241355870471405,0.458472970804006,3.58540598216365,0.00314093367756009,1625.39699642919,0.300171158724589
150.470164481626,2.57261518460744,0.939852984273389,0.224173425192259,0.481348324266487,3.95859724563003,0.080210446893755,1940.43334163227,0.294478250541254
102.755449771502,3.38415070077255,0.776205607332025,0.328948320369626,0.447733589644309,3.29632454161282,0.0996517113793875,932.548452657838,0.223318089986066
222.063097537696,3.18163095494502,0.996788637915756,0.498989043712529,0.461952797156848,3.24428873218475,0.0674552432171231,133.573344101674,0.0390581591306231
181.924364981137,3.24314486829218,0.65186157526778,0.264699198921713,0.441587898236279,4.06522624676871,0.0703442224441739,1483.84446037146,0.293712902842008
285.909949713847,2.32742259320739,0.601904626687435,0.17236026836151,0.248702695604432,2.56025496429202,0.0029487945217524,27.5982390678952,0.578937036034058
292.33679531209,2.41278037602962,0.99681128912402,0.361171395908564,0.498266865079778,4.49939267640593,0.0682639675094337,1768.29503345406,0.140561739011658
258.563274916621,3.12237601938709,0.595718846629812,0.295624814872033,0.248755728740335,2.78433712167423,0.0543323929946804,1747.91870962944,0.455619456387632
167.468201532616,2.18010366725212,0.689786312944146,0.41338904085351,0.492260472986456,4.67499598244283,0.0765493128076998,1288.45297065556,0.0943504861600341
242.015244482593,2.96744534835624,0.987722165613267,0.422732141158661,0.365342385664498,4.34025590688408,0.0777478262834667,1945.21832153712,0.211925473176842
227.374740054376,2.56668621438524,0.874365719760543,0.497323318504692,0.159951836314066,3.5685004478405,0.063466952978489,167.309261485159,0.342724845181242
265.09430464502,2.74830905496622,0.848403776805256,0.463292200564549,0.442467643571968,3.15777925616828,0.0845240449955786,846.840109918144,0.0942401558634821
153.749341810827,2.42522359305665,0.907705169345157,0.274459071944958,0.130244062886794,2.95618530131342,0.0660580119368741,1826.08314685879,0.595296865168249
187.075826090565,3.28689768016633,0.588506857013233,0.347295789589498,0.365158601440815,4.84969436941041,0.0327146271142455,1654.38929786429,0.287545608969686
292.428606243539,2.90164264541639,0.756699760134324,0.390446916552811,0.170007105680484,3.81980981213507,0.0815848215844266,1584.71568991954,0.439545977766705
253.359211033793,3.06769912260941,0.81818853112445,0.36931669011656,0.20112351828042,3.99653415699444,0.00884415275325923,470.029382677485,0.42955979160302
214.551968395538,2.35880956055307,0.841042438697463,0.41237127485052,0.407850994718896,2.7313615005779,0.069082299603248,1347.57085823537,0.179777730430584
211.440552157067,2.72339039911918,0.839417036559013,0.116782449932765,0.210489954158414,4.84430533095219,0.0409847100313003,567.181349744797,0.672727595908821
146.306615287481,2.52917270043049,0.586164332390801,0.450842562469705,0.444572450035923,4.37127836406579,0.0361513394795382,1221.30913091857,0.104584987494372
257.29973540944,2.39440327422302,0.671023749889369,0.247250144675609,0.497419933021852,3.48505610636036,0.00691771135167173,317.058674297802,0.25532992230254
113.168150175621,3.33020651537559,0.583031414852202,0.358457647099832,0.40088256574529,2.69800271824263,0.0989823905369506,1735.20000590276,0.240659787154878
187.62412588177,3.08432519868378,0.601802667742037,0.171786686951573,0.318743098507891,4.12416641464837,0.0835031943608219,1813.78730868423,0.509470214540537
123.945408556806,2.15088295968319,0.680770276529263,0.46576545637374,0.176912996898731,2.8892911861118,0.0979977231035277,1030.90892330711,0.357321546727529
200.496359672831,2.84432947194397,0.725625654300806,0.448402036538353,0.17560161217335,4.43466879621139,0.0493776971643757,41.9399981529431,0.375996351288297
128.840901956072,2.2730805921783,0.572503641735647,0.228473662699696,0.319904168183149,3.91693051572119,0.00391309646310458,1228.53334323139,0.451622169117155
273.158450407398,2.88795370454157,0.539526426350868,0.380022513392152,0.384140791377893,4.38978067871382,0.0245572170555441,1500.23918176819,0.235836695229955
230.447258053161,2.5587774350045702,0.542280771594602,0.479797429756688,0.484036517447753,4.94666978439608,0.0548167436157888,1568.50387344336,0.0361660527955595
244.499860356987,3.27752378375575,0.590298305819012,0.308369216795325,0.417045531190294,3.72310961420112,0.0423441093647513,1345.07060563786,0.274585252014381
118.94876355688,2.9192952692947,0.549454681416388,0.25808394119054,0.349982655923237,4.40320441385098,0.0231048175228645,76.2082716986556,0.391933402886223
130.37612322095,3.04862525836413,0.888547524813481,0.202816096414203,0.375890442111319,3.05393485291821,0.0982968664727597,746.565094205447,0.421293461474477
200.407360494504,2.62793465173291,0.98146891141299,0.41774023964795,0.159827092903525,4.83658212686352,0.0114953482276262,543.929945804286,0.422432667448525
186.241389039503,2.60545533628337,0.519249633312269,0.143515960898899,0.431842978053848,4.63855999098035,0.0299632757016529,921.498517690661,0.424641061047254
257.767910775801,3.2541088929917,0.948353914920528,0.353669926206924,0.36994206063428,4.87392181937781,0.0712177237581457,1701.49501581229,0.276388013158797
167.676387735886,2.05253832586712,0.710873279880313,0.107854224353112,0.498922213787171,3.36302643219272,0.0650618239694723,407.443534706528,0.393223561859717
189.918392382142,3.04642712971777,0.753346371156331,0.377657381329351,0.415587470314235,3.79554691429018,0.0358286766998752,1350.99308437921,0.206755148356415
297.153890839935,2.47508026824359,0.912208995699779,0.273173116941667,0.437324418565957,3.44023663999502,0.00345532573410063,340.57277955313,0.289502464492376
192.791397663519,2.54156829461586,0.684255478188587,0.333187741767294,0.494558535040582,4.30222530751494,0.0788669057600977,602.625187256334,0.172253723192124
127.938748434685,3.01729768676844,0.534823487950349,0.370865417027673,0.344001488116703,4.79298829397876,0.0552098130045108,1371.76328405532,0.285133094855624
195.791992238125,2.77738006882605,0.862595614845899,0.211102959891237,0.355226714100696,2.60710193613682,0.0824663041550121,984.835135082346,0.433670326008067
166.504616251579,2.00137325782587,0.864644904407531,0.415192899030434,0.458582137754101,2.97150314449345,0.070100514371041,1447.49395866668,0.126224963215465
285.056861163864,2.86682321050194,0.990098673885309,0.484897409114652,0.273646944913736,4.91127441814247,0.037172687556553,949.118096348152,0.241455645971612
168.195100932969,2.22330897582021,0.835860697276504,0.193394977656674,0.447662721667941,3.42088249385739,0.0426904783905518,1606.47973367427,0.358942300675385
149.756341511145,2.34034413511394,0.734391619660237,0.13440745369314,0.131944478467993,3.48995514903923,0.0522353627244343,1230.09190918641,0.733648067838868
227.878886467819,2.57917361327471,0.990700307295882,0.21244374359764,0.404090265151757,3.86472004021451,0.0667346092808711,1822.17135301261,0.383465991250603
108.573010062766,3.48821799742205,0.743258027471916,0.364312478075647,0.455784578065002,3.78322157383553,0.0247590958989717,1650.90355472292,0.179902943859351
241.712110739074,2.46914865254795,0.864774021484859,0.216303133615526,0.385515141245807,4.58862319362435,0.0534637728857319,1219.33759528627,0.398181725138666
259.083793036746,3.32420144997332,0.716150529380408,0.441141130650559,0.370380846476751,2.85603882552929,0.0424462173150847,641.7928678938,0.188478022872691
168.000569521437,3.10254523404749,0.980064593055634,0.345866815134474,0.176466186783566,4.02056864145774,0.0697727140588663,643.749232845387,0.477666998081959
158.732774848662,2.81881377594284,0.698487092485308,0.328250940366738,0.216895476266076,3.67962527646298,0.0397531476390654,26.5622211720199,0.454853583367186
193.774242624123,2.91767564385924,0.923541335371882,0.4281678204813,0.38814840848393,3.15316725571489,0.0948098846139385,226.176295883892,0.183683771034771
170.811700467111,2.62130041526219,0.838490522672288,0.429057799794809,0.12484347135577,4.71667087296583,0.00650691761334443,849.82175687511,0.446098728849422
286.483066343533,2.3778811323635898,0.87505530576396,0.120359726624239,0.434642719762405,4.51447326945738,0.018510424383095,775.759360584683,0.444997553613356
259.657259099426,2.3787281726293,0.590817710997114,0.179088907604586,0.423145900519429,2.9707019421889,0.0497947453888452,1431.21415170079,0.397765191875985
120.415261453283,2.55586457223574,0.723811499794585,0.370678891215973,0.37562669290799,3.92527499770041,0.0579760930001675,1372.60341528919,0.253694415876037
230.166503649954,3.47564074393899,0.622404337725764,0.174432575927345,0.430737863502472,3.36703825577029,0.061002305429859,1568.9190316972,0.394829560570183
228.500881802559,2.02280808321677,0.8630891037968,0.390120008760181,0.446581124105698,4.02104536650379,0.0590039959406251,428.523488256722,0.163298867134121
225.650845421705,3.07678015118207,0.849996694431462,0.3325243736792,0.447119845788705,2.77655556268185,0.0348420876636113,1087.9745356446,0.220355780532095
211.308409820126,2.15978222662464,0.852215244741563,0.432179958612423,0.498717225702328,4.48147085981623,0.0975511805005476,1695.69274442648,0.0691028156852489
198.825192104835,3.48426622863529,0.66004738067438,0.464116318845831,0.121579378921402,4.396282760899,0.0306409307518687,940.548458682914,0.414304302232767
298.372086096354,2.80701695000003,0.95902910564448,0.292922950825922,0.23471360957619,3.28852656421785,0.012713266427676,857.247294763621,0.472363439597888
160.10624019876,2.56585776622305,0.713526346364762,0.317216669407,0.327444886449103,4.53582760954089,0.0475532808446836,62.3350152931746,0.355338444143897
261.167154190918,3.07218994708554,0.871900790169137,0.341569677190673,0.408483339516989,3.08978875462266,0.0980070763390467,98.9695990940829,0.249946983292338
173.149690075937,2.42382984157361,0.540873963163197,0.313006839600741,0.477174732601649,4.34369233731173,0.0603076576693103,1006.99885573632,0.20981842779761
206.942619689888,3.06680546411366,0.95812066733747,0.471315424271439,0.375155016995588,3.29922195171922,0.0565401942593037,1659.75121135291,0.153529558732972
239.053542758063,2.78519051577573,0.640453418562062,0.340251300207991,0.496018604875614,3.12321771589295,0.0878923222146261,647.29665128419,0.163730094916394
231.973413889713,2.28035605080963,0.949813297981894,0.336640437296071,0.298598051879539,4.18885540378415,0.0200572724458925,1168.4727243217,0.36476151082439
117.706066961524,2.11107596186162,0.976575757966989,0.372364900498903,0.172157835904657,3.75310885395782,0.0754989631007714,1674.01891982588,0.45547726359644
192.201379759469,2.79704831734795,0.717063241310655,0.147751268991704,0.449428036685515,3.11868662921066,0.068810214195993,1209.90464724982,0.402820694322781
285.541591819788,2.05024626258311,0.713270773039257,0.42866114341571,0.4226068752179,3.60441497537456,0.0269149915104574,97.8692362430717,0.14873198136639
297.91682290602,2.11171665061043,0.899886542538033,0.120621906855326,0.100562408097192,4.35569401670738,0.00135819288672137,1889.09297785931,0.778815685047482
204.794220163291,3.39091269444634,0.901732029598785,0.191064800300689,0.155967203974693,4.18695982881888,0.0152461616663689,1431.63822623524,0.6529679957246179
144.373548561044,2.47663969899829,0.583840181919016,0.331758363016946,0.424043768957958,4.96654734677485,0.0573330904483127,1637.04007036905,0.244197868025097
178.093495730336,2.45436102423981,0.707367041116547,0.384643582970646,0.322812607006596,2.50542588916832,0.0811642185918995,132.728408183821,0.292543810022758
225.245668227772,2.31247110484815,0.964814511973842,0.497463097242463,0.44569612256644,2.9130689792903,0.00968667999316586,553.68759933116,0.0568407801910973
296.69212949168,2.03141488550634,0.583245021229509,0.1363424835295,0.336332730219804,4.88380648225813,0.0997651142563805,1560.43093179002,0.527324786250696
123.091317719658,2.92216469540411,0.822339440461593,0.183275413913228,0.173772400101365,4.71628820199812,0.0663947442721291,910.903957833125,0.642952185985407
194.256173502071,2.8248815533246,0.511597904333429,0.208292488439588,0.360893750101356,2.86857551339077,0.0795499013019005,719.592573532028,0.430813761459057
280.775122490868,2.67741196630806,0.932486487200267,0.42783363219188,0.490673844363254,2.59941161220219,0.0281608496563739,150.649705012496,0.0814925234448655
239.931929925788,2.08847491260108,0.652943468044537,0.301148804725072,0.108488351041892,3.79295135374584,0.0137154421768161,788.410935012174,0.590362844233036
189.728739291009,2.78703427945672,0.800769275036443,0.209775152399786,0.424561083438746,3.96588135627434,0.0665403622614133,1896.27081318985,0.365663764161468
217.360807341896,2.65378503211919,0.518580811877061,0.240450095154571,0.279936530557294,3.74604291920683,0.0623067404147274,413.108277536717,0.479613374288136
295.151466376053,2.52637491003194,0.789243990163716,0.362599594104386,0.295458400072716,4.05985479406666,0.0120298736826218,1564.33907726796,0.341942005822899
239.417046753642,3.42716186055988,0.720484485643952,0.472361391429712,0.450932881029761,3.05516162919322,0.084142175462924,389.103231006732,0.0767057275405266
110.22808691472,2.41021644682362,0.639795479524822,0.247436595991594,0.359634858582402,2.63813738158205,0.0746868494276338,1953.48479524362,0.392928545426005
179.143697936179,2.0499973872905,0.597775801050811,0.113015173999318,0.111548678133777,3.15835588903659,0.0770071338078027,1853.05192338868,0.775436147866905
139.798368275996,2.28949946556247,0.903623010254811,0.328399802963672,0.429031377995655,4.4633386288128,0.0125774183795554,644.193701077276,0.242568819040674
208.813223539679,3.00564432773479,0.764488126790178,0.282611831602892,0.274697504965011,3.58039055868014,0.03553503045111,1363.97837807965,0.442690663432097
