Feature,Total_Effect (ST),First_Order (S1)
Current density (A/cm2),0.8464264660654985,0.8119567450916823
Voltage (V),0.0007783135182241412,-0.001800039251684778
Faradaic efficiency,0.17168232020338836,0.13000270968587538
CO conversion,0.001996772357780108,0.0017003161108707096
Crossover rate,6.711396752062502e-05,0.00018338381310884543
Capture energy (MJ/kgCO2),5.028335790028361e-05,3.3013618175270566e-05
Electricity price (USD/kWh),0.013636515130505698,0.011863951150856146
Membrane cost (USD/m2),0.00010673536210131012,0.00014470943483979305
