S1_Pd_C103,S1_Pd_C301,S1_HX100,S1_T_E110,S1_L_R100,S1_D_R100,S1_F_S220,S1_T_E120,S1_P_V100,S1_Pd_P150,S1_HX150,S1_HX220,S1_T_E220,S1_Rr_D200,S1_Pc_D200,S1_F_S220.1,ST_Pd_C103,ST_Pd_C301,ST_HX100,ST_T_E110,ST_L_R100,ST_D_R100,ST_F_S220,ST_T_E120,ST_P_V100,ST_Pd_P150,ST_HX150,ST_HX220,ST_T_E220,ST_Rr_D200,ST_Pc_D200,ST_F_S220.1
0.0013473268166796443,0.0013477681537579875,0.001256852715619279,1.2703197678758922,0.0013417659694925194,0.014255730218894222,0.0014546599941327215,0.0013477681537579875,0.0013477681537579875,0.0010577214258708067,0.002272281065471418,0.0013404419582574896,0.0013477681537579875,0.0013684227290244515,0.0013700998099221557,0.0013477681537579875,0.9986517905091636,0.998652231846242,0.9987051922956433,0.2941327018419849,0.998637314652994,0.9906878629304599,0.998545428273283,0.998652231846242,0.998652231846242,0.9985986535249312,0.9965363736252488,0.9986441112440005,0.998652231846242,0.9986531145203987,0.9986397861406328,0.998652231846242
-0.007043173583117681,-0.007043425880389464,-0.007035436466782988,0.7004092252803672,-0.007075972228449529,0.0015658821228584428,-0.006965634221589566,-0.007043425880389464,-0.007043425880389464,-0.007203382350700172,-0.007306151439406631,-0.0070412393040340075,-0.007043425880389464,-0.006992966426032774,-0.007029044935897807,-0.007043425880389464,1.0070441827722048,1.0070434258803895,1.0070329975931558,-0.2811472536696973,1.0069705960679347,0.9966584496783296,1.0070423325922118,1.0070434258803895,1.0070434258803895,1.0071133122246734,1.0073185981048147,1.0070446873667485,1.0070434258803895,1.0070481354294627,1.007023830792281,1.0070434258803895
0.03832634898840797,0.03832486493080942,0.03824865420824884,0.9400118979600827,0.03835847447054118,0.05134773225056037,0.03833167413626157,0.03832486493080942,0.03832486493080942,0.03806821026376691,0.04012747112800698,0.03831962708046162,0.03832486493080942,0.03833455495395286,0.03834014199432386,0.03832486493080942,0.9616753096642021,0.9616751350691906,0.9615973529915256,-0.03034456343839742,0.961664222880966,0.9457456099964303,0.9616009321892633,0.9616751350691906,0.9616751350691906,0.9617968277922713,0.9625814577743727,0.9616903248351992,0.9616751350691906,0.9616498187925095,0.9616612547657689,0.9616751350691906
0.0259190412008681,0.02591984077114705,0.02583892425891738,0.9607684557315227,0.025914083865138614,0.03743988943619251,0.025973332022808757,0.02591984077114705,0.02591984077114705,0.025601132057957866,0.02607415783498426,0.025910565755911236,0.02591984077114705,0.025914963392445457,0.025916642490031252,0.02591984077114705,0.9740799993147972,0.9740801592288529,0.97415699793266,-0.014960610699756627,0.9740374621759571,0.961175494711751,0.9740762413344861,0.9740801592288529,0.9740801592288529,0.9745086489413419,0.9736104116899702,0.9740742424087887,0.9740801592288529,0.9740590505734887,0.974056491948596,0.9740801592288529
0.018789797108814624,0.018790309190660326,0.018725530837179274,0.9925346781039809,0.018828459288164977,0.028562964480973604,0.018816340017816742,0.018790309190660326,0.018790309190660326,0.01858214792038327,0.01708251623525079,0.01877861665518351,0.018790309190660326,0.018810792464488326,0.018799270622960076,0.018790309190660326,0.9812090933805196,0.9812096908093397,0.9811052261128169,0.010441882971124805,0.9812502306221242,0.9756787801409081,0.9809883007580487,0.9812096908093397,0.9812096908093397,0.9811436322512443,0.9770620839000924,0.981202863051397,0.9812096908093397,0.9812122512185681,0.9812101175442111,0.9812096908093397
0.0465144577267786,0.0465146342975032,0.04655171414967113,1.0942445262909566,0.04646166308012045,0.05312411794643611,0.046581642887492385,0.0465146342975032,0.0465146342975032,0.046456719099831394,0.048371187181406365,0.046536175925905525,0.0465146342975032,0.04649856636156377,0.04653396879184791,0.0465146342975032,0.9534842179927868,0.9534853657024968,0.9535839804521911,0.11726159903576538,0.9534969310849587,0.9397331548163113,0.9534202993904783,0.9534853657024968,0.9534853657024968,0.9537761776859282,0.952345160248333,0.953503993913943,0.9534853657024968,0.9534884556901775,0.9534884556901775,0.9534853657024968
-0.030597064191664372,-0.03059654515980412,-0.03067673558221301,0.9640999872921439,-0.030534607357814082,-0.014149723088078069,-0.030478811432837025,-0.03059654515980412,-0.03059654515980412,-0.031032964448965767,-0.03001860318341384,-0.03058538597480871,-0.03059654515980412,-0.03058097420399657,-0.03058322334205766,-0.03059654515980412,1.0305951610748434,1.030596545159804,1.0306257839545983,-0.011032232181064083,1.0306450746387377,1.0243507752694652,1.0305340883259537,1.030596545159804,1.030596545159804,1.0307194692053738,1.028559085592386,1.0306081368713498,1.030596545159804,1.0305847804376385,1.030604590153638,1.030596545159804
-0.012050898498219153,-0.012049608630670491,-0.012031120529139686,0.9529386565843276,-0.012094925977213445,-0.007628974567899862,-0.01202793885585299,-0.012049608630670491,-0.012049608630670491,-0.012015126171536291,-0.009540730257355134,-0.012078673646100317,-0.012049608630670491,-0.012037225902203347,-0.012030174626270668,-0.012049608630670491,1.0120499525953501,1.0120496086306705,1.01214634869682,-0.019699965132597974,1.0120118585070796,0.9922522915379735,1.011880549990626,1.0120496086306705,1.0120496086306705,1.0124271098665787,1.011208271024264,1.0120663769088032,1.0120496086306705,1.0120222634386389,1.0120312925114796,1.0120496086306705
0.03874796806108909,0.038746947286280184,0.03868430883209701,0.8700461857511537,0.03876253730154355,0.054087986293983134,0.038906280954180195,0.038746947286280184,0.038746947286280184,0.0386087714962376,0.0421959597701705,0.038728480542009884,0.038746947286280184,0.038792882152681174,0.038768940343526716,0.038746947286280184,0.9612526815228802,0.9612530527137199,0.9612605693282218,-0.09399304310102918,0.9613158767633228,0.9418203770810621,0.9612174183931178,0.9612530527137199,0.9612530527137199,0.961389743740404,0.963374037171217,0.961265116416007,0.9612530527137199,0.9612550014656277,0.9612331012060911,0.9612530527137199
-0.013734101430484138,-0.013736285611552749,-0.013761130671208195,1.1353773009047694,-0.013762131754197975,-0.0005150735730747595,-0.013695878261783454,-0.013736285611552749,-0.013736285611552749,-0.013970175000983133,-0.012983926240960928,-0.013707800250116286,-0.013736285611552749,-0.013715899921579051,-0.013720814328983425,-0.013736285611552749,1.013737741732265,1.0137362856115528,1.0136813170546595,0.16193906862226437,1.0137348294908404,1.0020397229665094,1.0136606583420522,1.0137362856115528,1.0137362856115528,1.0139924718493918,1.0125500022686635,1.013755033165725,1.0137362856115528,1.013725091683576,1.0137188121630039,1.0137362856115528
