Pd_C103,Pd_C301,HX100,T_E110,L_R100,D_R100,F_S220,T_E120,P_V100,Pd_P150,HX150,HX220,T_E220,Rr_D200,Pc_D200,F_S220.1,Y
0.943681126460433,0.2835146328434348,0.17865251656621695,0.7475274689495564,0.6752754459157586,0.30411235336214304,0.2878183852881193,0.26253138296306133,0.3351131360977888,0.8768940176814795,0.012474045157432556,0.009767474606633186,0.5010735550895333,0.2628473872318864,0.7782516907900572,0.7258650027215481,0.50427914
0.943681126460433,0.2835146328434348,0.17865251656621695,0.7475274689495564,0.6752754459157586,0.30411235336214304,0.2878183852881193,0.26253138296306133,0.3351131360977888,0.8768940176814795,0.012474045157432556,0.009767474606633186,0.5010735550895333,0.4110531844198704,0.28316567931324244,0.7258650027215481,0.5042882
0.943681126460433,0.2835146328434348,0.17865251656621695,0.7475274689495564,0.6752754459157586,0.30411235336214304,0.2878183852881193,0.26253138296306133,0.3351131360977888,0.8768940176814795,0.012474045157432556,0.009767474606633186,0.5010735550895333,0.4110531844198704,0.7782516907900572,0.5146245695650578,0.50427914
0.5404715361073613,0.6974113835021853,0.3326002126559615,0.2693197736516595,0.8369005126878619,0.6796127967536449,0.29835189040750265,0.46301037538796663,0.9387940960004926,0.24638366978615522,0.17955522425472736,0.37285047955811024,0.5479341968894005,0.2628473872318864,0.28316567931324244,0.5146245695650578,0.18050331
0.7222417732700706,0.6708695432171226,0.6756753511726856,0.4887678027153015,0.84919339325279,0.1438666246831417,0.9260334260761738,0.06413729209452868,0.08937748335301876,0.5030199941247702,0.3278076406568289,0.3894767686724663,0.05273583345115185,0.8612704835832119,0.6110150720924139,0.17946085426956415,0.410262
0.7791579887270927,0.6708695432171226,0.6756753511726856,0.4887678027153015,0.84919339325279,0.1438666246831417,0.9260334260761738,0.06413729209452868,0.08937748335301876,0.5030199941247702,0.3278076406568289,0.3894767686724663,0.05273583345115185,0.8612704835832119,0.6110150720924139,0.17946085426956415,0.4102689
0.7222417732700706,0.11031695175915956,0.6756753511726856,0.4887678027153015,0.84919339325279,0.1438666246831417,0.9260334260761738,0.06413729209452868,0.08937748335301876,0.5030199941247702,0.3278076406568289,0.3894767686724663,0.05273583345115185,0.8612704835832119,0.6110150720924139,0.17946085426956415,0.410262
0.7222417732700706,0.6708695432171226,0.08273706585168839,0.4887678027153015,0.84919339325279,0.1438666246831417,0.9260334260761738,0.06413729209452868,0.08937748335301876,0.5030199941247702,0.3278076406568289,0.3894767686724663,0.05273583345115185,0.8612704835832119,0.6110150720924139,0.17946085426956415,0.41229236
0.7222417732700706,0.6708695432171226,0.6756753511726856,0.5858476078137755,0.84919339325279,0.1438666246831417,0.9260334260761738,0.06413729209452868,0.08937748335301876,0.5030199941247702,0.3278076406568289,0.3894767686724663,0.05273583345115185,0.8612704835832119,0.6110150720924139,0.17946085426956415,0.4867736
0.7222417732700706,0.6708695432171226,0.6756753511726856,0.4887678027153015,0.24077858310192823,0.1438666246831417,0.9260334260761738,0.06413729209452868,0.08937748335301876,0.5030199941247702,0.3278076406568289,0.3894767686724663,0.05273583345115185,0.8612704835832119,0.6110150720924139,0.17946085426956415,0.41027653
0.7222417732700706,0.6708695432171226,0.6756753511726856,0.4887678027153015,0.84919339325279,0.9240057915449142,0.9260334260761738,0.06413729209452868,0.08937748335301876,0.5030199941247702,0.3278076406568289,0.3894767686724663,0.05273583345115185,0.8612704835832119,0.6110150720924139,0.17946085426956415,0.36189842
0.7222417732700706,0.6708695432171226,0.6756753511726856,0.4887678027153015,0.84919339325279,0.1438666246831417,0.8057139124721289,0.06413729209452868,0.08937748335301876,0.5030199941247702,0.3278076406568289,0.3894767686724663,0.05273583345115185,0.8612704835832119,0.6110150720924139,0.17946085426956415,0.41036534
0.7222417732700706,0.6708695432171226,0.6756753511726856,0.4887678027153015,0.84919339325279,0.1438666246831417,0.9260334260761738,0.8040441377088428,0.08937748335301876,0.5030199941247702,0.3278076406568289,0.3894767686724663,0.05273583345115185,0.8612704835832119,0.6110150720924139,0.17946085426956415,0.410262
0.7222417732700706,0.6708695432171226,0.6756753511726856,0.4887678027153015,0.84919339325279,0.1438666246831417,0.9260334260761738,0.06413729209452868,0.36411819141358137,0.5030199941247702,0.3278076406568289,0.3894767686724663,0.05273583345115185,0.8612704835832119,0.6110150720924139,0.17946085426956415,0.410262
0.7222417732700706,0.6708695432171226,0.6756753511726856,0.4887678027153015,0.84919339325279,0.1438666246831417,0.9260334260761738,0.06413729209452868,0.08937748335301876,0.43934094067662954,0.3278076406568289,0.3894767686724663,0.05273583345115185,0.8612704835832119,0.6110150720924139,0.17946085426956415,0.41025877
0.7222417732700706,0.6708695432171226,0.6756753511726856,0.4887678027153015,0.84919339325279,0.1438666246831417,0.9260334260761738,0.06413729209452868,0.08937748335301876,0.5030199941247702,0.9414917603135109,0.3894767686724663,0.05273583345115185,0.8612704835832119,0.6110150720924139,0.17946085426956415,0.42942688
0.7222417732700706,0.6708695432171226,0.6756753511726856,0.4887678027153015,0.84919339325279,0.1438666246831417,0.9260334260761738,0.06413729209452868,0.08937748335301876,0.5030199941247702,0.3278076406568289,0.2301784437149763,0.05273583345115185,0.8612704835832119,0.6110150720924139,0.17946085426956415,0.410262
0.7222417732700706,0.6708695432171226,0.6756753511726856,0.4887678027153015,0.84919339325279,0.1438666246831417,0.9260334260761738,0.06413729209452868,0.08937748335301876,0.5030199941247702,0.3278076406568289,0.3894767686724663,0.43903129640966654,0.8612704835832119,0.6110150720924139,0.17946085426956415,0.410262
0.7222417732700706,0.6708695432171226,0.6756753511726856,0.4887678027153015,0.84919339325279,0.1438666246831417,0.9260334260761738,0.06413729209452868,0.08937748335301876,0.5030199941247702,0.3278076406568289,0.3894767686724663,0.05273583345115185,0.08517691679298878,0.6110150720924139,0.17946085426956415,0.4100783
0.7222417732700706,0.6708695432171226,0.6756753511726856,0.4887678027153015,0.84919339325279,0.1438666246831417,0.9260334260761738,0.06413729209452868,0.08937748335301876,0.5030199941247702,0.3278076406568289,0.3894767686724663,0.05273583345115185,0.8612704835832119,0.9486945467069745,0.17946085426956415,0.4101694
0.7222417732700706,0.6708695432171226,0.6756753511726856,0.4887678027153015,0.84919339325279,0.1438666246831417,0.9260334260761738,0.06413729209452868,0.08937748335301876,0.5030199941247702,0.3278076406568289,0.3894767686724663,0.05273583345115185,0.8612704835832119,0.6110150720924139,0.06405951920896769,0.410262
