Current density (A/cm2),Voltage (V),Faradaic efficiency,CO conversion,Crossover rate,Capture energy (MJ/kgCO2),Electricity price (USD/kWh),Membrane cost (USD/m2),Y
0.00146484375,0.37646484375,0.44775390625,0.48681640625,0.55712890625,0.84423828125,0.24169921875,0.58740234375,0.33380362
0.69677734375,0.37646484375,0.44775390625,0.48681640625,0.55712890625,0.84423828125,0.24169921875,0.58740234375,0.33353576
0.00146484375,0.67138671875,0.44775390625,0.48681640625,0.55712890625,0.84423828125,0.24169921875,0.58740234375,0.40673113
0.00146484375,0.37646484375,0.82177734375,0.48681640625,0.55712890625,0.84423828125,0.24169921875,0.58740234375,0.24834764
0.00146484375,0.37646484375,0.44775390625,0.92138671875,0.55712890625,0.84423828125,0.24169921875,0.58740234375,0.29445836
0.00146484375,0.37646484375,0.44775390625,0.48681640625,0.70654296875,0.84423828125,0.24169921875,0.58740234375,0.3335864
0.00146484375,0.37646484375,0.44775390625,0.48681640625,0.55712890625,0.33837890625,0.24169921875,0.58740234375,0.26776937
0.00146484375,0.37646484375,0.44775390625,0.48681640625,0.55712890625,0.84423828125,0.13232421875,0.58740234375,0.33380353
0.00146484375,0.37646484375,0.44775390625,0.48681640625,0.55712890625,0.84423828125,0.24169921875,0.85693359375,0.33268848
0.69677734375,0.67138671875,0.82177734375,0.92138671875,0.70654296875,0.33837890625,0.13232421875,0.85693359375,0.2142953
0.50146484375,0.87646484375,0.94775390625,0.98681640625,0.05712890625,0.34423828125,0.74169921875,0.08740234375,0.25569248
0.19677734375,0.87646484375,0.94775390625,0.98681640625,0.05712890625,0.34423828125,0.74169921875,0.08740234375,0.25581133
0.50146484375,0.17138671875,0.94775390625,0.98681640625,0.05712890625,0.34423828125,0.74169921875,0.08740234375,0.082816355
0.50146484375,0.87646484375,0.32177734375,0.98681640625,0.05712890625,0.34423828125,0.74169921875,0.08740234375,0.40369922
0.50146484375,0.87646484375,0.94775390625,0.42138671875,0.05712890625,0.34423828125,0.74169921875,0.08740234375,0.31412518
0.50146484375,0.87646484375,0.94775390625,0.98681640625,0.20654296875,0.34423828125,0.74169921875,0.08740234375,0.2555061
0.50146484375,0.87646484375,0.94775390625,0.98681640625,0.05712890625,0.83837890625,0.74169921875,0.08740234375,0.32019192
0.50146484375,0.87646484375,0.94775390625,0.98681640625,0.05712890625,0.34423828125,0.63232421875,0.08740234375,0.25549954
0.50146484375,0.87646484375,0.94775390625,0.98681640625,0.05712890625,0.34423828125,0.74169921875,0.35693359375,0.2567607
0.19677734375,0.17138671875,0.32177734375,0.42138671875,0.20654296875,0.83837890625,0.63232421875,0.35693359375,0.35456303
