Current density (A/cm2),Voltage (V),Faradaic efficiency,CO conversion,Crossover rate,Capture energy (MJ/kgCO2),Electricity price (USD/kWh),Membrane cost (USD/m2),Y
0.2102544754743576,0.5371904894709587,0.2973074382171035,0.7644005045294762,0.24953424837440252,0.3857202446088195,0.20668493025004864,0.988628389313817,0.33960122
0.9417590424418449,0.24124396033585072,0.904119192622602,0.451485694386065,0.7411312954500318,0.183091820217669,0.30280378740280867,0.8744620000943542,0.13043778
0.7174553526565433,0.24124396033585072,0.904119192622602,0.451485694386065,0.7411312954500318,0.183091820217669,0.30280378740280867,0.8744620000943542,0.13043971
0.9417590424418449,0.2129162410274148,0.904119192622602,0.451485694386065,0.7411312954500318,0.183091820217669,0.30280378740280867,0.8744620000943542,0.1239389
0.9417590424418449,0.24124396033585072,0.8301135934889317,0.451485694386065,0.7411312954500318,0.183091820217669,0.30280378740280867,0.8744620000943542,0.13790314
0.9417590424418449,0.24124396033585072,0.904119192622602,0.06552020739763975,0.7411312954500318,0.183091820217669,0.30280378740280867,0.8744620000943542,0.43285432
0.9417590424418449,0.24124396033585072,0.904119192622602,0.451485694386065,0.8058180930092931,0.183091820217669,0.30280378740280867,0.8744620000943542,0.13036203
0.9417590424418449,0.24124396033585072,0.904119192622602,0.451485694386065,0.7411312954500318,0.7432402940467,0.30280378740280867,0.8744620000943542,0.20149212
0.9417590424418449,0.24124396033585072,0.904119192622602,0.451485694386065,0.7411312954500318,0.183091820217669,0.6673034904524684,0.8744620000943542,0.13065693
0.9417590424418449,0.24124396033585072,0.904119192622602,0.451485694386065,0.7411312954500318,0.183091820217669,0.30280378740280867,0.031114887446165085,0.13130927
0.7174553526565433,0.2129162410274148,0.8301135934889317,0.06552020739763975,0.8058180930092931,0.7432402940467,0.6673034904524684,0.031114887446165085,0.50589204
0.7292227484285831,0.9567189887166023,0.23126385919749737,0.9793598214164376,0.8161155236884952,0.46633064933121204,0.6191086880862713,0.6343068182468414,0.47978202
0.9552023569121957,0.9567189887166023,0.23126385919749737,0.9793598214164376,0.8161155236884952,0.46633064933121204,0.6191086880862713,0.6343068182468414,0.47978017
0.7292227484285831,0.3302162578329444,0.23126385919749737,0.9793598214164376,0.8161155236884952,0.46633064933121204,0.6191086880862713,0.6343068182468414,0.32313174
0.7292227484285831,0.9567189887166023,0.6497003901749849,0.9793598214164376,0.8161155236884952,0.46633064933121204,0.6191086880862713,0.6343068182468414,0.3305131
0.7292227484285831,0.9567189887166023,0.23126385919749737,0.26495072804391384,0.8161155236884952,0.46633064933121204,0.6191086880862713,0.6343068182468414,0.6135514
0.7292227484285831,0.9567189887166023,0.23126385919749737,0.9793598214164376,0.34318673238158226,0.46633064933121204,0.6191086880862713,0.6343068182468414,0.47990945
0.7292227484285831,0.9567189887166023,0.23126385919749737,0.9793598214164376,0.8161155236884952,0.1818206124007702,0.6191086880862713,0.6343068182468414,0.44479302
0.7292227484285831,0.9567189887166023,0.23126385919749737,0.9793598214164376,0.8161155236884952,0.46633064933121204,0.7844427591189742,0.6343068182468414,0.48003438
0.7292227484285831,0.9567189887166023,0.23126385919749737,0.9793598214164376,0.8161155236884952,0.46633064933121204,0.6191086880862713,0.5148726142942905,0.48066673
0.9552023569121957,0.3302162578329444,0.6497003901749849,0.26495072804391384,0.34318673238158226,0.1818206124007702,0.7844427591189742,0.5148726142942905,0.27390578
0.2805066294968128,0.3038798449561,0.7319865496829152,0.20330629963427782,0.46897238213568926,0.6810136325657368,0.009537889622151852,0.38926262594759464,0.364609
0.4646034184843302,0.3038798449561,0.7319865496829152,0.20330629963427782,0.46897238213568926,0.6810136325657368,0.009537889622151852,0.38926262594759464,0.3645774
0.2805066294968128,0.9201345648616552,0.7319865496829152,0.20330629963427782,0.46897238213568926,0.6810136325657368,0.009537889622151852,0.38926262594759464,0.51814187
