QAgNO3(%),Qpva(%),Qtsc(%),Qseed(%),Qtot(uL/min)
-0.15104137681146157,-0.0031672292419975823,-0.06428838868111181,-0.10155194954137538,0.008499637858932612
-0.09721319745275926,0.0024292416516731308,-0.0759760888359581,-0.08936416579618861,0.01011080752497215
-0.15104137681146157,-0.0031672292419975823,-0.06428838868111181,-0.10155194954137538,0.008499637858932612
-0.11229162401139914,-0.0018021360995958968,-0.029499134571422083,-0.06057915640542094,0.005524654272232779
-0.03741476452663425,-0.0021971653519337886,0.13105220462398937,0.16412333818631733,-0.05791092981547214
0.013720698532837763,0.014575336961964459,-0.04648882795393997,-0.10352661818812664,0.02177977023706618
-0.05211708548986269,-0.007712734838556307,-0.02423318620625164,0.23666424427988197,0.014288148412871458
0.2048686901318794,0.0010596515247233984,-0.02717763315573869,0.030822290315785268,0.003112938627738214
0.22015292864715394,-0.005616812377072289,0.06088097808114856,0.10118457976644632,0.004116884332815332
-0.09721319745275926,0.0024292416516731308,-0.0759760888359581,-0.08936416579618861,0.01011080752497215
-0.15850900717219896,-0.0022547423408488254,-0.0629285803067295,-0.10597258838293253,0.009420399494531132
0.04897766215179407,-0.0015673741391435958,-0.04207234913900688,-0.1132500680652347,0.006773891222984847
-0.09743221096110537,-0.00096678953524304,-0.03200610917107585,-0.052056816781198084,0.005699551491866497
0.056745038924965664,0.006197931069220675,-0.016296007114878858,-0.11414255415441454,-0.023107128419043957
0.03642271201900784,-0.0017886870197882793,-0.038373202699697885,-0.11511835330188579,0.00588991941915888
0.019422651590084862,0.0021383692810787863,-0.05270699043828303,-0.03463018820545758,0.005585018245308562
0.18274732481638756,0.005644194759214948,-0.018758442016745258,0.16045236697496482,0.00233852546975033
0.012359769337894445,0.013194827063481006,-0.04618941291162888,-0.11104952936648374,0.00534768620150472
-0.13462749202600877,-0.002041341021604637,0.06648087220431174,-0.11070599480961799,-0.018382919400909425
-0.03741476452663425,-0.0021971653519337886,0.13105220462398937,0.16412333818631733,-0.05791092981547214
-0.03741476452663425,-0.0021971653519337886,0.13105220462398937,0.16412333818631733,-0.05791092981547214
-0.09743221096110537,-0.00096678953524304,-0.03200610917107585,-0.052056816781198084,0.005699551491866497
-0.09862940134889528,3.730265338963701e-05,-0.07977737580473351,-0.10842996424452282,0.007642145833276919
-0.04403438745745902,0.019097790271959292,0.1366115601838023,0.18601470583631846,-0.07429099984308436
-0.0990123679399685,-0.0015631009257783823,-0.03831491587811104,-0.05684903545926178,0.005549277139629227
0.1327927084292401,-0.0007288391805955752,0.0330418693231785,0.10293857058637165,0.0020892858697670828
-0.09350897249734329,0.00614322266895058,0.07710690639610626,-0.11521577759910022,0.0021083246572473346
-0.11644095417960518,-0.0018272325997746308,-0.03314208854630163,-0.06517560449771519,0.005554946361665653
0.011310005418063152,0.011187181513631905,0.016160098617852715,-0.10275515776102888,0.009617557620722028
0.22917376627885308,0.012095712347850094,0.044291908332407544,0.13211651556334425,-0.001762577572899826
0.012489651459657952,0.013866705836924042,-0.04130713208511101,-0.10943431375573814,0.007870692333574222
-0.047899915696186145,-0.007451643739150915,-0.03981173997265397,0.23515073279985402,0.014258349692398186
0.012489651459657952,0.013866705836924042,-0.04130713208511101,-0.10943431375573814,0.007870692333574222
