Conditional (x0),Linear (x1)
-1.3419288650420236,-0.15819510269003345
0.48922494701248176,0.7618179935728012
0.5129049859828824,-0.10620575711967173
0.5143278068592807,0.39371423193766
0.511601740807418,-0.4867130224351925
0.499379938079485,0.7215065840656707
-0.6798230390789619,0.3843295684442364
0.5122474923936503,-0.724589068039001
0.5176253334849273,0.4185877928678111
0.5020552058698738,-0.9942364456205401
-0.18928998849436096,-0.23093328133018454
-0.0939021834784502,-0.45234758199469766
0.5198941023770633,0.8557914609221657
-0.2305140851768378,0.32015542823071574
-1.3788259514352545,0.7481227844200721
-0.9567940153095824,0.7390113987143618
0.5109722600234392,-0.028255911096566944
0.48949961853659096,-0.9680663256235293
0.5060079117952856,0.9761127195623722
0.5212125688783057,0.9581042539439416
0.5109776405451494,-0.9404511920331762
0.5107084068657621,-0.26355109941516913
0.06655332813008041,0.822772720019005
-0.8668796760184112,0.6588728670832389
-1.2066679625579033,0.11178646748109444
0.5121803800326171,-0.059316717573205
0.5152169228173717,-0.04956754072053943
0.5116312646988117,-0.5539635868523327
-0.12338468968576796,0.07187493896335359
0.5143437776904416,0.4883571587388027
-1.345350132447809,0.2814523526332655
0.5168998012073958,0.8338375432822274
0.5146666477587145,0.01953921116112567
0.5104070060573253,-1.014937900801797
-0.8453074287738631,-0.40902906325045185
-1.0758550288559574,0.716903963618439
0.47595126752424655,-0.3763940264554612
-0.8499737509332026,-0.543680355259561
-1.170831666088734,-0.8423032021412908
-0.4020587555884376,-0.2249087795866801
0.4999664070768627,0.9108828961347882
0.49771495339781735,0.9562907527825399
0.5186639889567153,0.7387960987993503
0.4703648573696738,0.5901410841022966
-0.7262930296431216,0.7415785844532004
-0.9159856593925232,-0.8637801993341766
-1.205408752430995,-0.06882699144746907
-1.35301520855881,0.5977066337435238
0.2667289506033117,-0.6978764658219372
0.4895084126489757,0.9109310733534504
0.5151958461529285,-0.2833815305374461
0.5184347844168989,0.019694224106369784
0.5152736562726157,0.013781135607037642
0.27689603614514147,-0.4616135887589058
0.516954720857802,0.046449360627718095
0.4988283927759215,0.6325985408806857
-0.962847380107825,0.38911241868258106
0.5173492847379109,0.673570067583606
0.4916550946859487,-1.0147851529466427
-0.2830387370605849,0.9260484135731206
0.5163251999402283,0.13148815838681138
-0.6350342573952487,-0.09032061266359936
0.48569281240156326,0.8669365908963548
0.5090657379237321,-0.1977659807661718
0.509381926356357,0.9518868061668375
-0.9669283413972003,0.054409934065290266
0.5110278263790414,-0.930424960052238
0.02905155886035604,0.2488559176659289
-0.4830873364489793,-0.8062057458560731
-0.09615687761843505,0.8634200437773012
-0.6983876077727506,0.6150714730076328
-1.4796566984638213,-0.8060541470414315
0.5116075624099947,-0.8603520003786302
0.407799376092276,0.004306660343951718
-0.07282166588972172,-0.7610735542193481
0.5114105242807907,-0.03051069111245308
-0.8318876153870245,0.6068778173498568
-0.4997735925962267,0.09829382891577959
0.5188003643413361,0.33829426264660256
-1.268396698074202,0.9227493902874198
0.5135499261040998,0.49623779642038446
0.5121025815015939,-0.7258807787593111
0.5194709060253091,0.8201423342361616
0.5185098644311996,0.045875742119148466
0.5139621643051238,-0.4326930552803302
0.5121497519922305,-0.7571635900373862
-0.00025301397920962643,-0.5770845594141555
-0.3153315630783787,-0.25775295977106844
0.48644346393483096,0.9418090644505042
0.5144856545705054,-0.1812678591806567
0.5146718956661552,0.6784526759864687
0.300277022730713,0.1410891056967613
0.4895695035478078,0.09626748024284582
-0.43821866398843845,-0.028114851061425306
-0.7667911168142775,-0.589264884946821
0.12066899944171039,0.7802421383036315
0.5152686572397411,-0.17950091025605275
-1.1960880757523644,0.018057760709208726
0.5011408007218082,0.46289202316935707
0.5046380459067135,0.7359521647274103
-1.2541550401954347,-0.13558568040707475
0.5116745619000664,-0.5744264055340735
-0.7701417931361304,-0.9613737324501689
-0.5290420806551163,0.9755477758289206
0.4088673426318437,0.10606038130052658
0.5114216130672735,-0.802742024340553
0.49680678367308184,0.6753910226438546
-0.5385204064899937,-0.5100624135313511
0.5149580227786433,0.16476571197329248
0.5118403642637521,-0.5101520805694577
0.5182935654843204,0.7263357395457908
-0.3605000581026879,0.36880151781821935
-0.9805183749174989,-0.7245153348375387
-0.9917094957040691,-0.817580280746975
-1.0627936141357675,-0.049199305956040496
0.3161203123092382,0.7142680879348826
-0.9320906902413402,0.046709562843004204
0.5158289881826013,0.8801924142393405
-1.1574406669766764,0.24335588410473996
-0.7754619824244443,-0.04457379016972629
-0.9140434185203243,0.17863015527085346
-1.38048281840682,0.30216429451561466
0.5131187920740758,-0.17040049478606284
-0.8428724946093904,0.009512730401418978
-0.2974252422138214,-0.16270204088382256
0.5134385480162511,-0.4652210583983961
0.5178215770349788,0.5504333797784027
-1.1539767361186006,0.9762759218850104
0.2763260701915205,0.33944796330250554
-0.410468345809309,-0.5951603696339718
0.517795853480648,0.5728148887429877
-0.018399610890954765,-0.6325941698327621
0.5152077104533916,-0.2659023664161477
0.5148405459594201,0.6622272885142408
-0.070758464651268,-0.954616939209538
-0.16513480529780694,0.602369733696308
-0.7732537057759523,-0.1981017886865285
0.5182243241940441,0.40415659222285694
-0.5822305211411174,-0.10675354087876598
0.45454536779883103,-0.856664416711221
0.5085662156522199,0.5869963385170254
-1.0448718500667722,0.5156633515120367
-0.7704389229380476,-0.039091485162733086
0.3098503309815185,-0.966341239858046
-0.6751433889398679,0.41852316238975007
0.49550309059042597,0.6968274147458321
-0.0648884848815538,-0.47284719484542265
-1.4858298260364038,0.8613065987440066
0.5128681350309088,-0.45721127700803643
0.5133072434796766,-0.5366046076174206
0.5062911725245233,0.21973828588337319
-1.3713464411042762,-0.46478129199988016
0.5192213301509159,0.11133320492432663
0.22170852328824564,0.5081027708944641
0.5166428688141083,0.2124009716036651
-0.16039448208616303,0.7437863539665883
0.51273252690227,0.16393661494706302
0.5148420976373989,-0.30608661460456854
0.5113582974655216,-0.7518979067754945
0.5149831406398655,0.879771726742486
0.513760688090505,-0.07949589789777661
0.5071448062503892,0.32614691327412815
-1.0333693112377955,-0.4379552289292974
0.5173050413307346,0.826345146883556
0.5131662855497728,0.5604331963504582
-0.6672194468465238,0.10124221651732934
0.21083330196406602,0.7321059453075176
-1.3941496042289354,0.9289528093556553
0.10816564896821335,-0.6234224147489809
0.5015785697017964,-0.397816359071617
0.514961662579871,-0.2845973362784096
-0.08673462352041206,0.8010190522444463
-0.10407395710113121,0.7948740262724907
-0.21514431487987729,-0.8210487475549244
0.5072226380305949,0.7335719820882243
0.5123974057546454,-0.7186565900304711
0.5014387721083133,0.22388473578762313
-0.37000024267341736,0.8244706957493537
-0.624432278176451,-0.9101583424425422
-0.6157357734898634,-0.7460199544087869
-1.358267530607959,0.918553192982825
0.23936140063316103,0.8263323394060593
0.5124008947672343,0.5743665096733452
0.5124085543461298,-0.7072552611750667
0.5006017337387441,-0.422049807344344
-0.4214796583356263,-0.2932237330557437
0.516434367491559,0.16495517276299654
-1.1270376312032369,0.2687558269210316
-0.5210003819798412,-0.3209649397743791
0.5124295582231793,0.44514935143415
0.510001082643738,0.5154091986715439
-0.8005650562851873,-0.8956282728346966
0.518344971321888,0.4402655635162732
0.5143125027877107,-0.36274134973855926
-0.785373372438961,0.47085052265042493
0.5122065950492287,0.7325740472542737
0.5088353974669495,0.25600178569131105
0.5128984109961903,-0.6018091925951763
-0.04156328229919182,0.37742450226496504
0.515079316367018,-0.28153867546444966
0.11792815938535378,-0.19159283051858106
-0.3900440480825112,-0.16754599163602119
0.5122059920325117,-0.08031437263106245
-0.6750765422812508,-0.4373430612549116
0.5134702925315675,-0.04016980756110078
0.5143137789174957,-0.3893995413190069
-0.7966400557474669,0.4571764937811371
-1.207753517307875,-0.8947887126778147
-1.1014403814160938,0.6702342532192047
0.5123087489244076,-0.7361173597868031
-0.23728400355364387,0.8727956677377553
0.09580044517902614,0.34968206583664463
0.5118597997222321,-0.8168707124829603
0.5125698115610914,-0.6740181422086702
-0.05118449259898872,0.5859109543138599
0.5184724438260597,0.7045055971686611
-1.1649194069090654,-0.76819606303141
0.5114467156928513,-0.8593096912846023
0.5142942772531927,-0.24529410106246763
0.5194646744906042,0.8587960678027058
0.5050047425774957,0.8586337780028026
0.5128843560476773,0.4636912994658594
0.5066239186944901,-0.9298688898046938
0.39808602285633465,0.8343663804583968
0.5093505257190412,0.5367972521548094
0.4924393889036488,0.8978072834257901
-1.049366381938568,-0.02479450843196318
0.5097084745859486,-0.23338608181103004
0.49479712881357024,0.42018774625691985
0.5041706750571492,-0.6429247210826373
0.5174381139811182,-0.060805393409977426
-0.8236718790447303,0.6702017217429869
-0.5864954499663331,0.5305514192725759
-1.3069331876146841,0.972417757612805
0.5144849528690708,-0.3671521220322163
0.5014257795743431,-0.26501239267192794
0.5210003977298521,0.9464496164365221
0.4926984525954883,0.5386474052505894
0.4873155014156405,-0.7195169655673608
0.49584690585613256,0.8103129128028965
0.09524921268719941,0.07101834688863987
-1.2683477114324209,-0.3167083196105964
-1.2583382409296315,0.3805141015183583
-0.023544391691430966,-0.6177332185762989
0.5085892328540788,-0.12894387519996442
0.49049492908368353,-0.7843540154371222
0.5139945864584072,0.09878923077844792
0.3831967422720213,0.5716243956625771
0.5028217606837657,0.8865724784490259
-0.9887966168988356,0.27274333576355525
0.48164591186819056,-0.16700020783994435
0.5016177966797393,0.5606282317757751
-0.5187589501506709,0.7401226737787607
0.5142331511362372,-0.4006784604898148
0.33660847511407477,0.17208160601278433
0.5138604523652806,-0.012474576624055267
0.5093888820982585,0.21131744622545567
-0.5074330746711702,-0.8464788570438488
0.5116639624676962,-0.8545139920558975
-0.758378436640752,0.34563604973947837
-0.6764851495571773,0.3524629942590487
-0.0018026145872375166,-0.233913215373439
0.5105085893381138,0.8528058574188193
-0.770623149364237,0.9891258426603474
0.48905570052630076,-0.33177257720139397
0.5108067222340906,0.3319220677376926
0.5056883922777002,0.7844453364627806
0.5052891367454853,-0.8994106534626777
-0.6575863052921,0.8637709199907979
-0.6236864371364336,-0.7819509615382593
-1.4785830789597827,-0.06312524693649202
0.5048367287990674,0.10466312150103751
0.516582868620675,0.3360179603449127
0.5091280373824292,-0.24452380855850447
0.5169412646040811,0.05544381539320453
-1.0883485220089466,0.11670273581918489
0.5024996494973795,0.5818222981195365
0.5120486808904514,0.9810137236464913
-0.12758150116720368,-0.8254470337280732
0.517376766169794,0.6478588659792658
0.5093104115995833,-0.28912517570525903
0.5122311666521414,-0.7186797956807198
-0.6001671214987156,0.7270668743679438
-0.4983230338301638,0.9417793567246361
-0.04191646764658108,0.800163500759054
0.5150054838957827,-0.2902194346100039
0.4730752326762163,-0.9860085907316607
-0.4642691557533972,-0.47302478456432384
-1.3908678307979745,0.8686666043397059
-0.16789308808660486,0.42202721243566016
0.511247970823328,-0.844289174519842
0.5173900124444277,0.5988073223262169
-0.9122460854057108,-0.774464427328043
0.5134472426083515,-0.5130684112693974
0.5146414647361459,-0.3415665080570667
0.45464091642664,0.27177132049865066
0.511711963395284,-0.8274004127803951
0.5141007612551693,-0.4180940154998115
0.5113205503774325,-0.11569600598936636
0.5109934700538044,-0.04941475219823227
0.4864805728814019,0.8350686615676881
-0.5245076767250745,0.26173432720383727
0.4774576763297541,-0.553092979658109
0.5129467546103099,-0.5845924446269064
-0.7962492809965315,-0.2228361474619781
0.5157860842017741,0.8818326197317596
-1.0852628990234725,-0.9607608479163379
0.44832744710228767,-0.7100874785230569
0.512911452700373,-0.5802555689331778
0.5177892443087102,-0.0365433661222101
0.5120188790367302,0.8177455788092909
0.045284901329221916,0.526645700037635
0.5146993202702246,-0.08700382201876045
-0.4978937895065397,0.4912021492308995
0.4120907669642657,0.13419974312112914
-0.33671537140729013,-0.9588971404262048
-0.1199182203997925,0.7921622624125438
0.5174799400978793,0.7006247560134446
-1.2716709302314952,-0.06225636418471581
0.5118902101961904,0.7038526878907558
0.08013772966799271,0.3591243566576521
0.5153771332022596,-0.2634520536869954
0.4912504297782063,0.7136194246615306
-0.48078961072418314,-0.48010112415588024
0.5129974902476688,0.7081591482089409
-1.331546652630713,-0.14463143129478429
-0.36810416304823645,-0.9683670355691474
0.5015567892015481,-0.8998348579644806
0.5012674330263137,-0.9683470237996432
0.507421786526097,0.9507162242799934
0.5186210628612458,0.20586653478575245
0.5031395233421847,0.4872344039736245
-0.7531455882548632,0.14426661991456602
0.5165224102419285,0.6168760670762597
-0.30233620649549264,-0.7816003830304785
0.5010254865065382,0.29665417727178744
-0.4009463030300345,-0.05200235222279653
-0.5908207085498456,0.17947781752732617
-0.39047405257396967,0.8426077225432734
-0.24501492382962753,0.3704505947262964
0.5062829473158237,0.41968623804453364
-0.7437626093056304,-0.11529854411584928
0.5212159699194481,0.9089950094256354
0.07690639842525127,0.6986094060919842
-0.06449655550385447,-0.5579312500356912
-0.5224342031488747,-0.3411555309812816
-0.9662671712259436,0.9182289757830207
0.11495955390834522,-0.45458882629558706
-0.23027809722726078,0.9562009999709473
0.16435775655116056,0.10369604366048343
0.5115924966140722,0.46791376679797736
0.5138932609712746,-0.4220541226726573
0.518321148433817,0.668723090930281
0.5121918586555725,0.639730585420728
0.510092079667369,0.39645405542816825
-1.285558116151662,-0.2225031246184601
-0.32194129638397895,-0.6682499961469476
0.49984079834936124,-0.8966190837090511
0.5073970854962595,0.6896825066382486
-0.32909575946003466,-0.5361502899825039
0.5114413642756354,-0.8775717242183012
0.49562523626373667,0.7808143375841093
0.5112206287615143,-0.31585517174079086
-1.328745302496067,-0.04179293351628255
0.24684371018746476,0.38607204726540956
0.5002296800568373,0.8441289416345359
0.512340829877034,0.5760665872025104
-0.9335812968209832,-0.12750949240681153
-0.92566932440244,0.8235493048175437
-1.024164496399988,-0.2060909769423902
-0.18715018822761764,-0.4843408344272525
0.5068551319561742,0.08443308770559721
0.5057727598354478,0.5386171806185989
-0.7119954920577263,0.25630399942389603
-0.6625047206620208,-0.7845650662623412
0.5160918053416551,0.8089788393835547
0.5130441109995332,-0.300407274641905
0.5178749675542997,0.8718066459098177
0.5096228250079149,-0.05365054643065553
0.5136360571216145,0.6799223928854423
-0.9109399417832977,0.9723197248754072
0.34053521081908156,-0.7676675780784366
-0.5716425818017464,-0.7853844065067107
-1.271242972368959,0.0934102481437955
0.5139152071298975,-0.40987818291281564
0.4895506938692067,-0.2277012341550012
-0.2549911978492734,-0.14393344618670179
-0.9165387510779424,0.6161114155696519
