Feature,Total_Effect (ST),First_Order (S1)
x1,0.7474024433165899,0.7474062341154609
x0,0.20115442726820232,0.2012258637843146
x4,0.04150756554576625,0.041421649094097866
x3,0.006269310666454718,0.006270257140933221
x2,0.0037613540455869554,0.003780096822152325
