x0,x1,x2,x3,x4
0.12690702788035424,0.8455102335611977,0.012911997159316572,0.09157114537556622,0.005070917129518904
0.049985150973002046,0.7604280563990314,0.041810440699259974,-0.07764785321553513,0.07741505750019528
0.4293108510971113,0.14335418701171707,0.0026306470235218926,-0.08227731227875242,0.02051155726114475
0.4613176263173424,0.25293836879730225,-0.07310174496968769,0.0775833063125618,-0.0828340454101589
-0.528767404556278,0.7670149342219039,0.03177188396453529,0.00013539950052970928,0.0875428263346377
0.3815192340215026,0.813382724761962,0.05066796525319179,-0.07218935267130044,0.03319783592223821
0.05391274547576444,0.28959826405842837,-0.0012501945495567712,-0.05610606257120419,0.20470633920033435
0.42905813185373554,-0.08736631902058753,-0.07930638345082724,-0.041812914530431455,-0.06134403737386534
0.015457858403522162,-0.20677775287628442,-0.004624149640397576,0.0933990329106667,0.16780795828500925
0.2300620425542203,0.483493512153621,0.029704354286198657,0.001525851567582892,-0.23414355627695838
0.10014339987436634,0.39163302485148765,-0.022137426694235574,0.07301135603586528,-0.03564164892832692
0.5103044532140057,0.11012768173217802,0.05676196638743122,-0.009086628913878236,-0.25148992633819717
0.15302171993255606,0.7143515583674125,0.06684335676829142,0.0445918906529692,0.2191086114247636
0.5393862288792916,0.6583871278762843,0.06748171424865723,0.09311400190989086,0.12830729579925143
0.3954937060674041,0.3015213060379029,0.03294981320698909,-0.1011905749638857,0.11258084456125426
0.2724216740926092,-1.227705654144283,0.0493092784881598,-0.005325333913168584,-0.051677221298223136
-0.292398740132653,0.7705268624623681,0.02774871381123506,0.09065436395009058,-0.13012041060129811
0.12695790068308271,-0.757133691151941,-0.009897963841757245,0.00833509858449466,-0.10499653561909739
-0.18260914611816137,0.22898087851205798,-0.005094095547993421,-0.07388879744211867,0.07381671937306754
0.0958531373341838,0.5769057283401439,0.05009391562144527,0.10549604352315264,-0.1957793591817219
0.06425494766234899,0.7112862246831305,0.03234281476338523,-0.006790185610456967,-0.04957063102721973
-0.05486149756113073,0.5680208352406781,-0.06540368843078717,0.07224842580159335,-0.1825739221572906
-0.5853563041687037,-1.098570955912271,-0.02584723345438733,-0.10201588980356585,-0.06182377529144658
0.5278214839299492,-0.5883146743774331,0.00360614013671412,-0.02762794939677011,-0.2513622662226393
0.4842139218648284,0.6655674924850451,-0.03694794909159447,-0.028707521120708557,-0.019042287826538606
0.11138891728718993,-0.005806766827905987,0.002406374931332597,-0.08977833080291293,-0.09771882343292188
-0.45660067240397306,0.5701921272277841,0.07515180269877013,0.040870660146078916,0.0033393065134653677
0.4025690641403187,-0.6879269545872998,0.023663627942402066,0.07057379150390432,-0.1034741411209107
-0.3390582338968887,-0.41799601713816403,0.03431822776793947,0.06915853182474238,-0.10259548981983958
-0.49509336471557525,0.3590295219421429,0.03913810571034439,-0.011075998942058338,0.08510702927906869
0.46872766081492345,-0.0940188306172724,-0.011662213961283308,0.02536578877766932,0.23256801033019778
0.13451176484425523,-0.9773008712132752,0.0653577709197983,0.07591245969136447,-0.03427027066548605
0.15963604513804022,-1.3503396743138643,-0.042458787918086514,0.08325384044647145,-0.009027771313990351
0.5182449220021584,0.0022157627741491437,0.07863545322418487,0.08317373498280649,-0.020384458859767137
0.3334101680119837,0.7911181389490776,-0.04015234597524395,-0.03486825116475645,0.10509544722239286
0.5218536774317424,0.3023356866836547,-0.0004203557968107674,0.10164449214935402,-0.153008677164721
0.5242080488204988,0.6861159648895229,0.046866212526954096,0.052828597068784296,-0.10091508642832192
0.22699046770731496,0.36180144945780307,0.04021798769632963,-0.05799768447875897,0.18613381385803054
-0.14594404538472439,0.6154519208272288,0.046971546808878495,-0.08687211831411108,0.12194943586985377
0.09612835852304888,0.4776639966964739,-0.007487060546879143,-0.05236055882771677,-0.23388000043233262
0.5241600402196236,0.6215319395065317,0.04837154070536487,0.10522459983825204,0.20904619216918935
0.5730139255523685,-0.37840470790863623,-0.07843847115834636,0.044805480639142914,0.21779380003611226
0.45681063016255624,-0.012505092620850422,0.05422141393025576,-0.08496668179829826,0.09813669840494649
0.07678867880503477,-0.2139646333058639,0.04538841152190794,0.028095231691995626,-0.27999173259735516
-0.19246852397919023,0.2225300757090267,0.035947060585020285,0.07381820042928303,0.22856914520263416
0.28409591801961287,-1.1258856140772482,-0.025059798876446764,-0.09859088134765763,0.01927449035644324
-0.48022408771514663,0.12196490955353072,-0.03951259899139783,-0.0007724917729683423,-0.14483726946513464
0.2641850926081338,-0.8709186131159438,0.07214849090576093,0.03756141122181911,0.045898626009620996
0.43947532049814864,0.38652534675598177,0.008987128257743948,0.023137210528061742,-0.12055218346913871
-0.5127390995025649,0.5987086226145442,0.0795128911336234,-0.07047211710612017,0.06195034281412738
-0.3924485069910666,0.6186213979721067,-0.05623503271738925,-0.06030334059397617,-0.03363701248168979
0.5137942889531466,-0.48547777938842634,0.07115287653604802,0.0766277046203589,-0.028821967124939174
-0.02979456456502454,-0.7964882996877023,-0.006450124104819488,0.04744909572601471,0.23746204662322737
0.28180524953206254,-0.35822798283894447,0.0089672927856419,-0.06926836522420327,-0.1369529139200875
-0.2421163698832224,0.3963729670842455,-0.07690504042307321,-0.045978571255997636,-0.07491474119822521
0.14086502393086456,0.7538083712259954,0.07877524534861179,0.0443744421005248,0.0033400567372616763
-0.4534164479573544,0.0007056598663356395,0.04182660706838023,-0.10068131001790424,-0.21051363341014426
-0.09058936055501415,-0.7186379950841211,0.04329612954457291,0.01697538121541242,0.19625881576537688
0.3321471026738453,0.49750823052724213,0.05400547695159861,0.09532831223805958,-0.03267225074768265
0.5421990369160975,0.8198463255564421,0.007260695139563289,0.017230473200477898,0.06787894312540388
0.2797125253677359,0.11150727685292697,0.012825551986691275,-0.07882691764831645,-0.11172016843159972
0.06514420986175462,0.3987865018844619,-0.021246719360354216,0.05746268908182713,-0.18416847864786862
