Pd_C103,Pd_C301,HX100,T_E110,L_R100,D_R100,F_S220,T_E120,P_V100,Pd_P150,HX150,HX220,T_E220,Rr_D200,Pc_D200,F_S220.1
0.0,-0.0026125574505565753,-0.0011749495969613937,0.06968827856166511,0.0,-0.03578212150393609,-0.0008300698242517598,0.0,0.0,-0.10864918848958606,-0.02266431953982764,-0.0012766210321564278,0.0,0.06164141246882582,0.03667204512791817,0.0
0.0,-0.0012173291891121906,-0.0007417238308450745,-0.011483241323261856,0.0,0.0013976265692103693,-0.0002129890074886104,-0.0001702922826344877,0.0,0.33958448310304606,-0.009133464002825428,0.0,0.0,-0.001998613625851924,-0.0008522294255529591,0.0
0.0,0.0750266786836859,-0.0010913176713383183,-0.02493531643588067,0.0,0.002763945581865851,-0.0008242728188651946,-0.00048303434326243955,0.0,-0.12031196321136556,-0.025172445587241445,0.0,0.0,-0.0037057512512723126,-0.0025565093441778384,0.0
0.0,-0.0025075494236805,-0.0010130403664036134,-0.030347384498967955,0.0,0.0,-0.0003633796452844068,-0.0002040920124303791,0.0,-0.1340830719081903,-0.027649917476178766,0.0,-0.030305019358949897,-0.0036984860088280763,-0.0023557651894029015,0.0
0.0,-0.0014181126698642433,-0.0007958072102508001,-0.011804752753470663,0.0,0.0010662340185869671,0.0,0.00034053302105163663,0.0,0.3344806140891843,-0.009150629008559822,0.0,0.0004441362015256546,-0.001961294276060457,-0.0012530467717991789,0.0
0.0,-0.0025250690365939505,-0.0011280327404250832,0.13366703526513718,-0.0003405192943658243,0.0025998582087767967,-0.0007571679667661769,0.0,0.0,-0.10777159805082198,-0.02268550906671587,0.0,0.0,-0.0035838840318630108,-0.002513121764856918,0.0
0.0,-0.002633359085611331,-0.0012914159011553795,-0.0251617350093246,0.0,0.002892956279672926,-0.000852233292607714,-0.000574184618525042,0.0,-0.13008046723027258,-0.02706767240645267,0.0,0.0,-0.0037072534865928972,-0.0024494483569224255,0.0
0.0,-0.0024761958783611738,-0.00118381265610495,0.05795878115860256,0.0,0.002717682928052301,-0.0008948176988390152,-0.0005003380426859133,0.0,-0.11957640060317587,-0.02496151066096549,0.0,0.0,-0.0037289848859891326,-0.002335202928479518,0.0
0.0,-0.0022302859422505257,-0.001111164499730408,0.13515813453771236,0.0,-0.00046556216459177796,-0.0008174614930114268,-0.0004528385683938013,0.0,-0.09603705339034886,-0.020802767591312957,0.0,0.0,-0.001445560522231597,0.06188216650062336,0.0
0.0,-0.00272508516859424,-0.0011320543943670366,-0.04615630781248891,0.0,0.0029954984175334055,-0.0008886517886627147,-0.0004739105257748344,0.0,-0.13255795168749004,-0.027553415197612032,0.0,0.0,-0.003952439262523987,-0.0024638007561133633,0.0
0.0,-0.001148835054347152,-0.0004704092580095336,-0.011681494375209243,0.0,0.0013550600090079987,-0.000291596987404219,0.0,0.0,0.3385372306272063,-0.009331677710875959,0.0,0.0,-0.0018900375221478376,-0.0012037776632800178,0.0
0.0,-0.002503803940300475,-0.0010641305231005535,-0.023071608401981258,0.0,0.002829922732236149,-0.0006550043684923611,-0.0003134668585828837,0.0,-0.12958504779886543,-0.026786920096750277,0.0,0.0,-0.003730667257572099,-0.0021143220817481405,0.0
0.0,-0.0026208916340402554,-0.00121497095237428,0.0353983428903345,0.0,-0.033220731695995126,-0.0008324078156796637,-0.00046727884651948104,0.0,-0.12713986566026086,-0.02652495236268104,0.0,0.0,-0.0037115219138087996,-0.0025332211087701812,0.0
0.0,0.00030436749146611763,-0.0004990555269769402,-0.011766913121990701,0.0,0.0019079714571221067,0.0,-0.0005918955247040842,0.0,0.281653684515246,0.043826970983025446,0.0,0.00047918061261662486,-0.002091889100096027,0.0013405737343553847,0.0
0.0,-0.0012375600279668783,-0.0005072574876022383,-0.011614821355246541,0.0,0.0013209486048153148,-0.00033517800170890233,-0.0004294655076582378,0.0,0.33165300956688853,-0.008896933836153982,0.0,0.0,-0.0017420745584570195,-0.0008806628624258882,0.0
0.0,-0.002699250795542972,-0.0011297074289997227,-0.025018006053951707,0.0,0.0028667039978238014,-0.0005997835720486052,-0.0003714789718003153,0.0,-0.12974494060620725,-0.027081857435801056,0.0,0.0,-0.003592950904496111,-0.002262281439237804,0.0
0.0,-0.0024097526131644045,-0.001167107553888193,0.1136170211231084,0.0,0.002703656908777867,-0.000773578250005028,-0.0005046323101942397,0.0,-0.11094372402287297,-0.023294064362548758,0.0,0.0,-0.003727603388621694,-0.0025215290773879066,0.0
0.0,-0.0027711637393269136,-0.001256394622951902,-0.025054344641610053,0.0,0.0026286083824295925,-0.0009570515653714977,0.0,0.0,-0.12969086863397322,-0.027039774448345936,0.0,0.005435805603496533,-0.00406889682325465,-0.0025570947042392535,0.0
0.0,-0.0012445496258917865,-0.0005015801899022686,-0.011451862676264685,-0.00012194475794063964,0.0013657428357190186,-0.0001790458621395054,0.0,0.0,0.3396960237190884,-0.009420862725248072,0.0,0.0,-0.0019144752422935807,-0.001055218490443005,0.0
0.0,-0.0026044827509237862,-0.0012358714618912702,-0.025119890726334297,0.0,0.002800940053809209,-0.0008646751415542426,-0.0005144267100034108,0.0,-0.13003726124925083,-0.02716052557930508,0.0,0.0,-0.0037919197172002835,-0.0023966998251377697,0.0
0.0,-0.002680355251515925,-0.0011388664143001665,0.03238552829129065,0.0,0.0028161935611618074,-0.0009023402357227907,-0.0004271484799475561,0.0,-0.12305811934024356,-0.025787111100051923,0.0,0.0,-0.003822033146741263,-0.0023510752705716135,0.0
