Square (x0),Linear (x1)
-0.14869585421645554,0.1703515095352795
0.12140323857232369,-0.10792348944314126
-0.09889786273045015,0.23229007061945672
0.02310362595448817,0.19226541088928756
0.0003650084625200778,-0.25317776616761767
-0.0165422232257514,0.02730444691986099
0.04659188779317863,0.13044363581458163
-0.13570716919441156,0.16072747665016615
-0.0505263719714813,0.10086442248681333
-0.0032165096244689464,0.00862093131803884
-0.0013253627076769692,-0.11747511950595196
-0.05621339216462355,0.15539479094313563
-0.08314639243113664,0.2626637433658986
-0.021117433938598607,-0.14114694925611082
-0.06295240613538997,-0.16202613850886596
0.040681368727972296,-0.05926927716600732
0.18667823128914962,0.5331745803882858
-0.1033731870188612,0.12075126220661395
0.029789519563356834,0.06852577387786608
0.08712397536236677,-0.2262703395085896
0.038245259317372604,0.10863825442954456
0.15380258592826818,0.4550595188623417
0.00338975121423965,0.14042209755445548
0.04274425516312916,0.1452780298243824
0.02063346085048745,-0.2342792813340368
0.0024449392430174847,-0.01776828279187124
0.025689169121658716,-0.020697584491497674
0.04901368782580859,0.13498927547084724
0.007883613949351878,-0.010233826226833737
-0.013280349649674835,0.03356662547045781
0.04718050149125533,0.14299131422086572
0.044306765772893775,-0.14057639209045383
-0.0284509647713298,-0.3167737107942693
0.012250828755466459,0.05029807173504228
-0.12073556637497149,0.12944722815788723
-0.038828649588161096,-0.24071080300298184
-0.1088412972408225,0.14101862472281992
-0.08289229372303691,0.1062252548309195
-0.08674383475585429,-0.30686701708061687
0.13858209978151975,0.3346276351154438
-0.04883909725346525,-0.20908929195387388
-0.13113361245662805,0.15056167934886
-0.06257278384325557,0.0831002384979157
-0.016227636218992945,0.05872868041581417
0.16145807910778875,0.34372707382389445
0.18098095467216585,0.46351831194290066
-0.15569318136156746,0.16104672797741193
0.01920281099127187,0.03908630253739563
0.0015185009079933531,-0.1377468188651549
0.01871601710743505,0.055656187018205405
0.18777926493104313,0.4380581979147735
-0.05518946845906725,0.11720358025628573
-0.004205124369659807,0.313858716006152
0.1148304292896596,-0.12017479342440934
0.07701803040381029,-0.0859257873339738
0.011479489705631335,-0.013586091538147611
0.016180134476639962,-0.1615748290245861
-0.04197830417907688,0.053391561867326104
-0.08846745736156453,0.09600833172095041
-0.04640136420856211,-0.2680119752969352
-0.08924749691441217,0.10928382312701496
0.02355874612280795,-0.0981937680192618
-0.06939849272408902,-0.19834658580023726
-0.06683615603101156,-0.343290195076142
0.12252815689787694,0.4575528233303035
-0.061498159901385546,0.12624546010357535
-0.07362072791410418,-0.36376778367111795
0.011362531394443869,0.023504700123549327
-0.0053210743748311196,0.23041893814005035
-0.17198673005415738,0.16032048152605555
-0.03501225186279869,0.12714185875790474
-0.004951115887919452,0.0524029734809016
0.06146263894515164,0.2660310949351349
-0.05625188425474506,0.10769320386581478
-0.1068324931783789,-0.3565033782439788
0.07983053733781525,0.20465249719018658
-0.006353244035596783,0.24200103753198465
0.021536452868698125,0.06801584285279982
0.04321201708092868,-0.09126048138127492
-0.21125985951970716,-0.42941762805392814
0.030656740410889373,-0.05067229541602468
0.011680295265150534,-0.08887941482123216
0.021288187871792374,0.25097539291098026
-0.035264560949523044,-0.10759678659560154
-0.06425307612899,-0.21165590224919478
0.0886926434919378,-0.09384379217814534
-0.024476473774012963,-0.19157673547269705
-0.20480079643516402,-0.5400301338253666
-0.10029434855974756,-0.3095062122181777
-0.014326640866955835,0.030356079368457634
0.02263067104822758,0.13863067801798784
0.06031772009656936,-0.07415604991933102
0.03448133248268144,0.07456880341565945
0.03943839572054836,-0.2871228808860471
-0.08446863506769657,0.09867154758670277
-0.12119505818041848,-0.34490067889605697
0.14968006112205257,-0.1530906623852224
-0.015585458044078765,0.2463504768308005
-0.052139982576608644,0.060828670208622385
0.10904149364416982,0.4203324500898654
-0.012742000101894052,-0.05478809685300624
0.007915621541905282,-0.0755861604205279
-0.15285611902378346,0.1597114327959863
-0.055948299891196956,-0.20267288639456302
0.028234189195437964,0.24551551948583117
-0.10022460102460437,0.11872400867140534
0.037916089453120916,-0.19227387186881334
-0.1594491730257236,-0.4494448082466874
0.06400369734399858,-0.2716953677746123
0.08300904360984018,0.20827315335310637
-0.10266371328619545,-0.32557783645998756
0.005456126683222706,-0.06348056273470834
-0.03729330155713556,-0.15003363367010975
-0.04326345096107309,-0.0666109604454257
-0.031710411338986805,-0.16561003297694485
-0.04403543629811636,0.1078786001662883
0.011947837694873953,0.34430561959237577
-0.01458653081379787,0.03129141610903798
0.12806154939594092,-0.17696333396032343
-0.08428319534678903,0.1290965281900425
0.21889233299215238,0.4855709388570365
0.049374171309551906,0.13349824460085769
0.15808045658585657,-0.17030821426744602
-0.1049223024100849,0.15694808815026975
-0.05963560166705356,-0.16115437701022062
-0.06888188314482815,0.107593712046696
0.06238643135918998,-0.06698219699116605
0.08820383640188276,-0.09285397447025077
0.08812966918071492,-0.1156850597352755
-0.006187252286965941,0.04358175787410934
0.0005530163628195556,0.11891322683682626
0.13014865647914514,-0.15483399137535175
0.07464653169607667,-0.08441907911737664
0.05123206262374519,-0.11512191563641944
-0.041622541464441,-0.2518030792120217
0.08015791184166644,-0.08604477015706286
-0.06062136783692665,-0.1822797945766553
0.12826121081728326,-0.13680551453139772
-0.02732957692794047,0.0954773951015992
0.04827115500284594,-0.05352742039610176
0.03202802738958348,-0.10331856809459308
0.03802105373947212,-0.27298355096807475
-0.018037742074762414,0.11520401811661032
-0.08348277415216858,0.1794675883048611
-0.15001685703683487,-0.4179245980383657
-0.021784074591812228,0.05084991074504852
0.028135024116825114,-0.28147001417906636
0.05475055660356748,0.28884145949581874
-0.09155680836150304,0.1909101035974226
0.11662187096275643,-0.11458148599491733
0.026644482247816445,0.07654549600911707
0.09676420714415807,0.36386642665751306
0.014558179238481905,0.19379243116388073
-0.0365399549303647,0.045415623424229765
0.1394659459402453,0.37839276429762037
0.03790428452917852,0.24565779223540626
-0.0294122574375449,-0.0953593488167328
0.09633631084262809,-0.09905977989468741
0.09963953154685251,0.31659372618207604
-0.08198422264755209,-0.16664898911193873
-0.0029969599978565964,-0.11270412968317511
-0.009116274585665968,-0.12031079470555686
0.20610838417908495,0.4208149410916817
-0.08407785005426245,0.15127769658130064
0.004002462252846228,-0.34837532728644605
0.15704312297937945,0.4214755606331158
0.15269579241167308,-0.161715860628215
-0.01706165308222217,0.08224153629356093
-0.08113420911105856,0.14231079261878002
0.04764285468415269,-0.05437453063921112
0.09213590265287362,-0.09622350107042874
-0.02169937515790064,0.047011631226627465
-0.135976258635654,-0.5039878062392406
-0.09024285741245222,0.10498542305370547
0.040930441689727697,-0.03778468218222926
-0.048559568622366225,0.07729651306731716
0.004178508368905992,0.00018060528386396046
-0.0001646016131355045,0.0012441582385303825
0.03859975475685297,-0.051552508545762266
-0.08750437577958364,-0.33319591100948864
0.08870465669790584,0.25417654222654995
-0.023515242669699024,0.07479843787504767
0.023174893767693147,-0.11586570156806089
-0.11572530893852612,-0.35639314400168665
0.0022227647387095817,-0.2816657897720891
-0.07253863984324349,0.14296103413879385
0.02500257712029135,0.05673422652873609
0.062274941091310154,-0.21869816576264267
0.043777841944372134,-0.04766468495240012
-0.024828934371337902,-0.09980273687964851
0.1659375433260026,-0.17697917222451062
0.029902576356163113,0.289721808535802
0.030791368134204203,-0.031211350644751956
0.05817372949514093,-0.09436046594816451
0.11257302931645852,0.26020847396770386
-0.13893945252858797,0.19584041604952365
0.10539490396788775,0.4401513346018774
-0.05088571768695038,-0.42279246383652364
0.02684168560346878,0.19210590041624404
-0.023316600688396416,-0.11054618175593645
0.07602784269516105,-0.11594275662807801
-0.021948729406059075,-0.20338125962814924
0.07675070525026878,-0.10684343411137137
0.12395242961048125,0.3041308819829205
-0.1382223679141793,0.15866433397944585
0.08947540023105027,-0.09860218465559654
0.20004307523987552,0.44831901550015285
-0.008223601426571137,0.29867078732645524
0.0059842184231276175,0.01025430304740335
-0.13521366680002392,0.14717054036385524
0.10894850977120876,-0.1300738169341041
-0.0025770278559783177,0.0053281317321172104
-0.0038034687205174,-0.3448601355859768
-0.03196514916347688,0.06294665362216675
-0.04396961933291846,-0.2299383484174685
-0.10621340369690631,0.13615271778136015
0.021598434518761284,0.07048250320981995
0.10316442883690098,-0.15186590916920079
0.20906280055553184,0.48014562899489344
-0.10834378510996225,0.1374498784101689
-0.055821807874028136,0.08644316959488428
-0.08024034427669402,-0.3606516889364662
0.16131860176844456,-0.20472905369230346
0.026895044512624575,0.07574870707596013
-0.034593876325359596,0.2783225466379478
0.00981186166049463,-0.027619014460965197
0.021603047099064472,-0.0694152134103441
-0.08246631646107226,0.08546094906997564
0.020274161936923676,-0.027043082359884094
0.05697907144854841,0.2612970539207675
-0.10835106838030786,0.20784800599196845
-0.02208293469899779,-0.07021779375636689
0.014458631410578217,0.0379522594256264
0.03858311242242091,-0.042547226391591704
0.16298316493038228,-0.16051075696161848
0.010551631268369827,-0.01874138869839617
0.082712349687639,-0.17978542819004037
0.015507279726164416,-0.016722508569413753
0.1319196586439084,-0.12432210523578496
0.0031160928601413618,-0.17503819417464067
0.07189564170570528,0.2291487432724827
0.15445284383144606,-0.19187389520865034
0.15632991637514693,-0.20664314175987467
-0.05609721811882062,0.11242582664142023
0.08020565714867374,-0.15826135177434109
-0.1511549390611184,0.15263502489705424
-0.003418913407179175,0.05627758390571079
-0.008383730729164318,-0.14735399253037268
-0.0035943817460068403,-0.04801099966644343
-0.11516550398690091,0.1527205370746758
0.09400993227499124,-0.10942348382704184
0.23790806189885405,0.5025612850867086
0.091362617134467,-0.14570720079485527
-0.08092683243082116,0.26045630041083095
0.001897752184285506,0.22307900105866263
0.09850551659378003,-0.0996022864593798
-0.011551847803627759,0.044704300396661956
-0.038679581340963554,0.06572715377516289
0.050051926522820644,0.3822047814354101
0.08648095039568027,-0.15178809345914746
0.15604076940002884,-0.1344146699963929
-0.005586145615865755,0.04536544471514859
-0.07053541422027829,0.091857285028509
-0.16575753475260335,-0.48799268906999227
0.011030838027625424,-0.026725335732876734
0.00042840982819307427,0.1225718600762091
0.04231733586329876,-0.0484141175899965
0.0580762500296656,0.17247290429205392
0.01645181048923052,-0.01728285730149812
0.0027653916101063464,0.03201088946668966
-0.019593187757489073,0.0444916866088378
-0.030981526730085973,0.13042577776607056
0.06404136128955529,-0.07742297985171609
0.1691235772314732,0.3623283486711413
0.013517178317361836,0.026324087050697477
0.00632382508925687,-0.0053594032584991114
-0.004019189050661391,0.009433333723894138
-0.006797891052509719,0.0807222752206406
0.0850443659583287,0.29975599689078447
-0.0023482086269404345,0.24336156896701702
0.034743885432894944,0.1462768864022093
0.0019580485723525443,0.3282302271726133
-0.06824551905837195,-0.17187329760034886
-0.09064592350500598,0.10845714818337529
0.047516996820399185,-0.04726751497560825
-0.09876706051611103,0.12290762919362605
-0.009331657876063493,0.22309222953020502
0.031709823467406806,-0.24726049503560688
0.0037433241365139,-0.0020111023239921186
0.04682877949777936,-0.16409466680707507
0.0585065913165394,0.25708908632861494
0.11884471463054486,-0.1642968235048178
0.15266405390328863,0.4394613880130067
0.16572737541453816,-0.16661746068395783
0.01253996284275178,-0.0694038120753718
0.037438902530278845,0.2488156734397942
0.07076062264889452,0.24553490576784212
-0.0806965952245558,0.11118914813472536
0.14311819687488614,0.4665392851161475
-0.11045297210609722,-0.4331324293689974
-0.10279932739012232,0.12440460403999404
-0.04341173832984817,0.15109127154750493
-0.013020736271088226,0.03206381153609376
0.032764252213682316,-0.04018694200101782
0.017616895366993457,-0.17000711370221067
0.08106742758415353,-0.12579665803642498
0.1500380837553592,0.3310974043723752
-0.008096066540386398,0.01457708567859642
-0.00016280092326512174,0.23641283292186197
0.03354064571790984,-0.03935394709165585
-0.03870820392272606,-0.19142749514430457
-0.09081268326347583,0.10265753564190079
0.04659956607250876,0.1317872939550106
0.03613058866796348,-0.10714837021568833
0.04701973852818422,-0.05431091907316659
0.01985191668251579,-0.016998697016080002
-0.04844444342863166,0.11419744886957794
0.06938397269956034,0.17677219539917702
-0.1166921331935093,-0.27428138497124144
0.09763950682417666,0.4184560485497226
-0.10442959364702992,-0.32018093667447656
-0.035535031688954055,0.054163888687299676
0.06437002101647246,-0.06810904790379856
-0.11786081512210206,-0.28467023426389587
0.08163292564502878,0.2151487903041744
0.05296281753125684,-0.0580812438713312
-0.03761369987488239,-0.2831712737992134
-0.0071006052645146474,0.02032550630498566
0.038527014128403966,-0.08759370768175202
-0.11554534429942137,0.13354260984220456
0.006237249909597545,-0.004315063020125383
-0.05176593240048931,0.12240870899644975
0.018659201365238187,-0.13690254346593606
0.1374816919350324,0.3521638643734477
-0.0337853129246357,0.044976421292757
0.13355222994716154,0.4389794489755944
-0.041845430794399154,0.09061636744194855
0.09940662342168213,-0.14647500496643853
0.1290093394901658,0.27913767034890286
-0.07922005618874381,-0.2158667972673816
0.014811632749438086,-0.3288405492519737
-0.00451851674301415,-0.033749166577715914
0.027720250598844712,0.06169759591904109
-0.04705147381861208,0.10153110192302654
-0.298274662606659,-0.652415363244265
0.02446087712494861,-0.04806966142474084
0.04599788097854823,0.344426654634857
-0.1956166295791258,-0.40745064664659875
-0.060007294150695556,-0.2070599466392266
-0.12083733958001636,0.1223189705649642
-0.05013111147851272,0.13195268350242106
-0.0008129437262271409,0.005056602441928992
0.042420231188084245,-0.039424874302857606
-0.17513206336134413,-0.5418839128895003
-0.027322178623349687,0.06172658446741522
-0.013299986541585578,0.03428002710395158
0.07673815443349082,-0.14083663291664825
-0.11135146162557344,0.1530433665666746
0.06626847665687186,0.3747788326316147
0.005044521474017293,0.0035569313651617586
-0.004266488993016335,-0.03252196559682659
0.0689315855362586,-0.08045185778058314
-0.06126550801765018,0.08890507205259189
0.04339845643704035,-0.2286526700388579
-0.02540881178254667,-0.24908978121896264
-0.029871043244214912,-0.2843254480362502
0.07042280472311642,-0.07809786258565099
-0.003924686757618777,0.012362156925789042
0.0017696061225297814,-0.02937520447441606
0.09731228585455459,-0.1343597989942095
0.041305955812254824,0.11953607519426346
0.016098156651409415,-0.08746499927558804
0.02775689667518888,0.06295470380992957
-0.1242190979433151,0.16781361404096784
0.15753186906512096,0.36620545331190557
-0.07031951929184888,-0.2161332455720701
-0.007272500912221459,0.041903680899062046
-0.08161526946983816,-0.3666117752240029
-0.017101623314348904,0.08608047035125471
0.13954810049371402,-0.1978447065803043
-0.01045530053740397,-0.10657921683169808
0.09477606084406692,-0.09783712149087459
-0.10243337021484265,0.1592010337656603
0.08459075173379871,-0.21035177539980687
0.1211081881214881,-0.2161974932422217
0.12311483773553249,-0.12365755482382158
-0.0013092786180139565,-0.07369679329350433
-0.02858665379602425,0.0962530118922347
-0.02398526698682353,-0.0815911182107277
0.028261631017487625,-0.056266430658542005
0.08632815398031021,-0.18259195796104458
0.08647289612754899,0.3303377158192282
-0.08994288791125402,0.1932300129181219
0.015067826664394962,-0.17073428098444457
-0.008811934953037115,0.24145084070912393
0.017006032501726,-0.33567534787343034
0.0034512695610713177,0.004290647142795078
0.04695908469779392,0.302713017428049
-0.2646715911955786,-0.581076754792438
0.007595859228866589,-0.11584262347826536
-0.16709029206822368,0.16488603762816317
0.017070658543276412,0.22985237640930847
0.0753675686741328,0.20391595096474713
-0.048200529018707125,0.06516948707154355
0.1455404058202629,-0.15473867709332237
0.05276283264305481,-0.1687737549115294
-0.1089164206602114,-0.25411266159369117
-0.044773709874706795,0.09981937546866297
0.0735274452882372,-0.08301804894145723
0.1424441876348557,-0.12348979748319155
