Angle (x0),Linear (x1)
0.06596938869759583,-4.570032528785193
-1.1331973305107865,2.5171552723216504
-0.7436804466682148,-4.247513847636029
-0.7749625935841111,5.276760506997756
-1.2567927043758593,2.7957562611519986
-0.7811912414375337,-2.1109692271390674
-0.5280434563539771,-2.5722356062930443
-0.82110944886747,-1.869156882010538
0.6658514922858763,0.657528434161444
0.26670412088829565,1.5808857430030354
1.0830049098295054,2.6549671816800666
0.7768573815592656,-3.447331821021216
-0.8771465728776517,-4.23494117780739
0.7846797640116538,-0.29760839876040024
0.023362922224968274,-1.5419278639728562
-0.5334932480569158,0.03924036679873333
1.0589506115186307,3.922152071257587
0.409712209594741,-3.49859109447449
1.0351640887758782,5.214102476964624
0.01646192355004006,-2.136650306659929
-0.6989121679059305,2.5321156829516145
-1.2420335118805301,-2.06354299064094
0.6201671592337337,-1.4699409941692347
0.5304266118292937,-2.2509301999448077
-0.5126099470703398,-4.088533557335012
0.9671873821038516,-0.023671690346922847
0.9997299106153752,-0.07476193519757002
0.692918814418972,-2.8154436262438916
0.9338209629014165,0.5380733272458886
0.6366040097502377,2.4545850120038057
-0.6935751682241067,2.8376861633250017
0.8387759447270349,-3.2085681177814256
0.3747402520796772,4.293502095445199
-1.3315383132297094,5.227188967889255
0.17985816521911424,1.1958580495866857
-0.7605889739627385,0.2842580933392618
0.1389435762857083,1.3906276998632867
-0.8633908556121925,-3.2447530731411396
-0.4308870981750269,1.2375872063697382
0.8526594083324872,1.663812143215323
-0.14489400592129442,-3.299325739090169
-0.6336938935377656,-3.4117390738921607
-0.6583599500524517,-3.425489875036174
0.39336378108368963,-4.348669472550219
0.9412048758806932,4.341138899041791
-0.42997926412848186,-0.0862926150805523
0.42816449002122114,-1.1214854647753536
0.8946783970105687,2.9525612702334563
0.8047684784975977,-3.4687077841233624
0.13806496731272766,-4.370938117656127
0.7943182164716145,0.694650526316976
-0.36118287694092044,1.2939328349281793
-0.9054035967026599,-2.610633392659026
-0.8059069637703652,1.0380336669714108
-0.8272879205705874,-3.942499620394052
0.3423971165950874,1.5761225620280799
-0.15177685457286305,2.736691524577796
0.6389544065174495,-3.448792918674058
-0.9776571137804932,5.182209946557936
-0.8951489029676494,-3.1706448959206495
1.0698911881106898,4.15393622275384
0.30714484418526977,-3.630961662539375
0.6396619499010727,4.331654378505129
0.914689150008051,-2.738530195301644
0.9411921347021535,3.993850943251675
-0.3295849628101932,-1.2165070555969555
0.3803664239873046,-2.0113681392769016
0.1375027885997695,2.1374794277451135
0.9200362920757184,-3.545803677924883
0.3405601843983863,-3.1751154618846287
0.8875400968458185,-3.5538734074245646
0.8373714482992128,-1.0860508030439235
0.964851794986993,-2.171833351872711
0.12090911068270893,-2.067608741784159
0.9860963824395126,0.9035820374536265
0.9541585594933211,-3.063107280500634
-0.3097825612675442,3.9382146403928355
0.2469960045903794,-2.5683637243256423
0.3138259007663977,1.454219298883277
-0.44927726444638605,-3.797673748242251
0.999082553260819,3.8238937632494947
0.7183880893353343,-0.21198790530484946
-0.2187481123448336,5.242337122132724
-0.7507918755178987,0.7465470717412798
-0.7337853777095159,-0.8473150544994196
-0.6544839081537424,-3.8218041628405066
0.9276768334972709,-0.75603220785033
0.5138038508174598,-3.207854569859933
-1.2737361048461278,-4.371326804230113
-0.6593036920480837,-1.6794287852792613
-0.6192079844034866,1.7868491941580125
0.826804975573346,-2.4879985965648705
-0.45924794215611714,-0.15258645817992628
-1.0640325826676347,-0.8884880997754485
0.7097498950801229,-2.567487260842649
0.8916183934867201,-0.28625496069831824
0.8630105855365131,-3.4708129289589764
-0.837562856946843,1.881470060169669
0.6125923510421254,-2.979530993684483
0.24265085783079765,0.709401783927738
-1.29514819306839,-3.60583771092426
0.63237640421252,-0.7083647867264041
-0.8380322612006361,-1.260923381144132
0.85644329561263,-3.0744641980229934
0.19153467371223654,3.6864420408738137
0.9244431104608788,4.662377556050312
-0.701238761047974,2.9427628753046084
0.9358320865457532,3.164707656304561
-0.31664460153923546,-2.035824551013918
-0.15557407999974293,2.9455569055692505
-0.09190404393194296,0.1957837528398894
0.9253128628099627,-1.6740874207706564
-0.2402035627096204,2.0459841596304114
-0.8021354668121434,-3.527224910302663
0.9762020284656345,3.5438733729281107
0.9927660039413911,-0.43719656841128074
0.8163885559666384,-4.498126190616411
0.8205619879364541,5.229977750681359
0.6672013508923924,1.3113930502771063
-0.6993283108494714,3.05852243157062
-0.30724670719534597,-0.3963326605465831
0.5593465645962057,1.377206752511073
-0.9291060421678052,-2.387756426521719
-0.456510686786329,0.6120564541788642
0.7544678988825236,0.8780415002506147
-0.9037539665510157,1.241983908338332
0.8204251487435243,5.2051355041035166
-0.6775612303121799,4.036838021542667
-0.6818915332367967,-0.840106533991146
-0.021039887598587326,1.2212314440590808
0.9853538413273686,4.782911858197215
0.946240403231609,-4.550296958662545
0.22993297031072735,0.8053202492117004
0.8237186835339254,1.3603406308316939
0.22200260007407735,-4.417944711008692
0.950429895575871,0.2353811221519173
-0.7817260448927121,-1.2344929131021232
-0.9376305289421505,1.5379985371641252
0.9777597565476008,1.9939775178437706
0.9500296202716507,-4.478609192825283
0.03510901694752544,3.065356459523545
0.3918067009427322,3.0109874575950526
-0.39781310877310716,-3.1823793226186075
0.289637671876235,-4.035298625281122
0.6230255660065782,-0.49487649297280295
0.27747642188237265,4.155677177775914
1.000000666795565,-3.778078134275309
0.9729763098480677,1.0433320613616774
-0.1458942471342599,-3.303402668994771
1.0845124503233046,3.9760306996354777
-0.9137174901840341,2.382179366581237
0.7340220485748863,-4.090171452286114
-0.42657618459295676,2.0171698228400174
-0.5680777200349991,-1.0525410614779696
-0.6947539348300431,1.9553603401581987
-0.9487911289567186,-1.8401100163432336
0.9356032129983758,-3.343983112296314
-0.7698529187709986,-2.1254828358463422
-0.4458006987225751,1.583068547347708
-0.5293859807899963,5.240721927049352
-1.231740047305914,1.0486108252181856
0.4147951882898453,-4.318597078340421
0.27739408985612934,1.8477274829643497
0.9163764060254831,2.65834828690853
0.44625898112780416,0.7539217481160856
0.827761402180428,-1.6897510794437767
0.8591823525410283,-1.9564591469051744
0.07519663146674205,-3.707941552055606
-1.096406635052009,1.2979992024202458
0.005678789687336039,-2.8354579194162195
0.6228532607052362,3.419452933953578
-0.5382948484750609,3.745144778782687
0.9607880268299929,-3.341248111094405
0.9044304392578275,-2.8037984129988094
0.8151498141225821,2.8902424831360483
0.3779943846654019,3.122477744507767
-0.38236236132408363,3.76357704103565
0.4459810544522651,-2.9088581093582286
1.105002644982907,2.481573659215506
-0.5583668402126643,3.7135228848282598
-0.49993050041155707,2.327528090223677
-0.2700935254891821,-4.420429611917715
0.9731604018428732,2.1569825843634796
0.7050714426910782,-4.476380024128564
0.726295148589903,-4.552903119605214
0.486130335902502,-3.9544632806220417
-0.11124517801346209,0.3489346053370951
0.7562510013944075,-4.612615128139094
-0.9360955173724408,2.9832535086741814
-0.8908886744174624,-1.5042467329311637
-1.1415443171086825,3.3355911368929636
1.003765715092222,2.176576203796986
-0.7506733069028357,1.4028643378489118
-0.6202433000289838,-1.6832096582816956
-0.25180116414014275,2.2819648220563167
0.8690365107080527,-2.044117191839762
-0.9272921357920352,1.6747142472452707
0.07067617954005856,2.4806298132301703
-0.5403088757794212,-0.27998686597010614
0.7727677809007663,3.4756466879132955
-0.5927821761184331,-1.8968179784410435
0.6836379089866602,-1.9325802867328221
-0.31849128599174836,-4.567501927827215
-0.25235383012774015,3.9605367219799064
-0.36525474271570035,-0.5908772670480834
0.0758746311065619,-2.0921184540506106
-1.1792624606342086,-4.52419678406642
0.9939165143920228,3.4967993546107596
0.1487080130509022,-3.9619590406258602
-0.030493181913661793,5.252834398346242
0.776292561772713,1.2748405583145055
-0.4189611568595,-2.7350137529643583
0.8131086176455402,2.488527500241812
1.0363592548411622,0.2989248762617456
0.9875632535659613,-0.9618613762127999
-0.9146382494403618,-3.659506502237482
-0.77880011675673,0.20027458360515782
-0.2186961367826029,-0.909180373927465
-0.4443055199840569,0.05725350361211512
-0.7559673220935115,3.086923691514045
0.9431342430371144,-2.4555579032164827
-0.49061734835579895,0.23773969577268783
0.4978659857106136,4.4789741414508475
0.2244891503742179,1.5894088710405228
-0.06350142301536055,2.85586144467039
-1.296057393402787,4.198271299489014
-0.5259740604908961,0.9173612392337531
-0.5956827925846357,-1.4389944750301518
-1.3158030959128584,-1.6614194296321045
-0.11172674438735442,4.650573289846726
0.7606419211450972,-4.520860695459441
0.2838601851739184,0.7426845194379907
-0.947084535632597,2.851397025537009
1.0972476108519753,-1.556571200732256
-0.24691846894956226,-3.1095994205512003
-0.4428813634622486,3.324723220092509
0.2779902384410131,1.2834065361868052
-0.09777989989301084,4.031445587372407
1.052255643287411,0.8148132615486656
0.15253903338943875,-3.48056892993122
0.969277347264164,5.3463613733659585
-0.8329137500551242,5.21350546227871
-0.9982560523077768,-2.4526002059091114
-1.0708878600033098,3.7155708325650316
-0.16451520502325145,1.3307408876780535
0.972547435789596,1.0218649775462099
0.13396670589579784,-3.016707609146596
-0.9662013234655347,1.6554973950052154
0.9714139274487152,1.1014153322466846
-0.5505132704809013,-3.4941046015960167
-0.7502548182881997,-0.5748673689025229
-0.030616592139827148,-4.411459301162251
0.5997779450532299,-4.087401981474729
-0.22857717725555915,-4.067196378926598
-0.1184264801093251,2.0093269658988557
-0.3323695642656572,-3.7907529341294586
0.8419704420729808,4.9230754902315645
-1.2966840998688638,-0.708225876352115
0.9031955789063573,1.7882472387185921
-0.2379469605727099,0.34950782632721633
0.5664762973813322,3.074281601992655
-0.49004786593654237,-1.1818818153462265
-0.4071408300297925,5.215142518590788
-0.6352170920613407,3.540913992261607
1.0074034009498378,2.493804170505072
0.05923811905722742,-0.9503105911149287
0.37458573588130895,3.9945306037673096
0.5986796417013089,-1.6197867053712378
0.5410598751801965,-3.8354852665743913
0.812696178867961,-1.5759520635072688
-0.5764345538140456,3.7549637556824496
-0.6328878586522766,5.360707348000467
-0.6656568948129848,3.318455076340021
-0.8711937638067555,1.0973859576320297
0.16252589426202757,2.3325676871605188
-0.7588424996736048,0.10339504202164218
0.8168802985816268,-4.033932685228043
0.4564992213524115,-2.795455629521312
-0.013710276857007209,5.068761738243743
0.43923100229007855,0.2413756981177046
0.8803145632789353,3.1139762902747186
-0.16684207787827765,-0.7251379695103003
-1.0653974114980878,1.2699885498991215
0.9557441567175551,-2.7259182723216515
0.8643705382690214,4.838217296857474
-0.32641654757066974,3.4386539955487216
0.30917713858869256,2.86083023261156
-0.9958958516957073,4.67428149051389
1.0805502538126945,-0.7956708987062269
0.26922523137507426,1.6960905328624927
0.24068487306119501,-1.1475051858046985
-0.5105875779032378,-2.553895442589177
-0.22606176652465582,-1.5703809800548911
0.9232878655729464,-3.993592450903467
-1.3190144322456985,2.9108947533659064
-0.515706211754837,4.432707701072694
0.8460123118670788,0.3736257261578666
-1.257178171550302,2.5611526169715884
0.8756232736995999,-2.373695520562358
0.54254420051709,-3.879343444927563
-0.5233361585603775,-1.8810853609655809
-0.8951525136885853,-0.9453084750856685
0.2722171693410149,-3.963040515954429
-0.9625149277946697,1.7516417512407474
1.05318405385527,2.6719271777972544
0.09722603915804173,2.912998302001397
1.0811225551551544,-3.0493613081290025
-0.7113728040721985,2.9636609362169617
-0.7221348867913755,-0.33965769280143276
0.8658692934440119,-1.10063572818119
-0.5089970666812922,-0.8781917301532491
0.8995009839340691,2.723470747824549
0.4805549555523654,-0.37992480070754436
-0.9648225402414576,5.196958342107331
0.8759662018957974,-3.6671917889872447
