Current density (A/cm2),Voltage (V),Faradaic efficiency,CO conversion,Crossover rate,Capture energy (MJ/kgCO2),Electricity price (USD/kWh),Membrane cost (USD/m2)
-0.0017777284423584536,-0.039873073144695306,0.05447667321794453,-0.09107812569848961,-0.0011159872536369397,0.03888435905565369,0.0001861232012573405,0.000985003535979181
-0.001160505279108542,0.059609775677835694,-0.0064199795537750294,-0.07102861425041776,-0.0007905837985053695,-0.026048347935630253,0.0003905251835345444,0.0012612735930034329
0.00021163407726588427,0.09180211293285379,-0.06269563335000689,-0.024732818611285592,0.0005745780345506631,-0.0019969031866432477,0.0006682584400961788,-0.0013591705249047332
0.002236879793807714,-0.05170288932685867,-0.057265362833455596,0.014240103323602748,0.0,-0.04525518940008037,-0.00013932902202179465,-0.0005322776804298033
-0.0001301408089154398,0.015026594708316507,-0.05273791839335768,-0.0746140039856514,-0.00017667766333339982,-0.01145122142994585,-0.000123774758816253,-0.0008275925186157322
0.0029175642906666415,0.019816588401289765,-0.009566487857043237,0.1042569615459757,0.000724320945421371,0.05244381544194539,-0.00022769017318079182,-0.00017001817121112262
0.0020918146966844805,-0.08732133684523745,0.037493556479936296,-0.012841672362220615,0.0005097189621283021,-0.034000918445762446,0.0003753879466719401,-0.0004835955659949534
0.0024850387970443296,0.05455812257758543,-0.059916736578086265,0.14073492205695504,-0.0002319591156453567,-0.054306562062736125,-4.4554517720035713e-05,-0.0006167549887167869
-0.00041282831191751006,-0.03152519027284324,-0.07734359473481336,-0.06294904208901689,0.0003170869555290945,-0.024864831271156237,-0.00011797513249845575,-0.0007123951571983804
-0.0019242354282456742,0.00019864898427499606,-0.09058421242162036,-0.053753004585547756,0.0005215454319608033,0.0372099967137789,0.00018367362614774008,0.0
0.0012360153496512073,-0.004777452155180373,-0.022024671359281756,-0.03061024705517819,0.0004299379173310192,-0.024351156239464853,-6.770974583474032e-05,-0.00132604269545512
-0.0004916404658825424,0.07182905659915202,-0.054913548346033104,0.046438488448821556,0.0006334455003512519,0.053217691353030006,0.0,-0.0009061504119330564
-0.0004577325498508655,0.06366271676458855,0.11103838241393792,-0.04973649110344409,-0.0008727000483017745,-0.021845176490707274,0.00052702914246978,0.00012815707057119152
0.0030728650944788355,-0.06867910319711452,0.12179717451895761,0.06263374343487328,0.00011675256914830956,-0.05408509133398422,0.00020824878992269961,-0.0003665565832855934
0.0010257903308135009,-0.04678290403952282,-0.08244775827224426,0.0064577235694920476,0.000382344391885656,-0.0331003622612648,0.00020293416971414735,-0.0003169140140738937
-0.0009594278982733457,0.08135691180283298,0.04301485540124649,-0.000591453613257426,-9.51455672935381e-05,0.01703066166066178,-7.12246849224607e-05,-0.000624468168875257
-0.0019194503881346148,-0.0772712966514058,-0.06058876935854871,0.01460255563881727,-0.0006245332321630937,-0.0398568363870463,4.8315137643833994e-05,0.001509312944139488
0.0021489316933801087,0.016388136256069486,-0.01510395962728683,-0.05482351581318272,0.0004830300459177442,0.0012160966467686537,0.0005398835233646647,-0.0007933442401875862
-0.0010752557911716282,0.0894296478913049,0.013870525774074983,-0.025282105104072458,-0.0009335908567517157,-0.006036504457986397,0.00032014817867183354,0.0006175330359169698
-0.0034741478306405935,-0.08059837896048631,-0.004433760278411065,0.024499244450044436,-0.00029804479612570173,0.025149912627190282,-3.825307171349823e-05,0.00035446726016619156
0.0014642749382435152,0.05982978151405571,0.14552024723945545,-0.04717275712467926,-0.000786004635623053,-0.01596316697164132,-0.0005336523249782343,0.0006662194758308439
-0.00026980844017838155,-0.006101022947800795,-0.06342500420939681,-0.023335249216563027,-0.00044912100237767133,0.019475453120151063,0.0004351257521428009,-0.00134557444442793
0.002868505802612481,0.03824639996752698,-0.024660580254384116,0.07083141956740226,-0.0006788198454225467,-0.017401868526074955,0.0,9.891639584924672e-05
-0.0024280760956243244,-0.009294957472489727,-0.09307143199022216,0.0208290539337203,-0.00010831894674840743,-0.04411329221311585,-0.0002408160130507843,0.00021913879695578675
-0.0017568525616143073,-0.0036799149800766416,-0.10100257502412247,0.10596691021289865,-0.00040357610009557105,0.07093145381550267,-0.00036127355422742313,0.0009109625533192173
