Feature,Mean_Abs_SHAP
Pd_C103,0.0001339931308880824
Pd_C301,0.0016967042460656093
HX100,0.00029209701075913876
T_E110,0.018775500900248574
L_R100,0.00014845484829021583
D_R100,0.004889290888117102
F_S220,0.0023141129797080006
T_E120,0.0009114919798344844
P_V100,0.0
Pd_P150,0.002536108560927103
HX150,0.006816058804355446
HX220,0.0016170732518608134
T_E220,0.00010231387553616044
Rr_D200,0.0001583168822949415
Pc_D200,0.0
F_S220.1,0.0
