Feature,Total_Effect (ST),First_Order (S1)
Current density (A/cm2),0.7228759702553506,0.7099900563365326
Voltage (V),0.003519680421603956,0.0030880777221227156
Faradaic efficiency,0.23254093997945177,0.21536590759179675
CO conversion,0.011254942195464796,0.011185678434880284
Crossover rate,5.952840143152748e-05,0.00013466978458332487
Capture energy (MJ/kgCO2),0.00015270117836070347,0.0003338125640008448
Electricity price (USD/kWh),0.04410102790371795,0.04330135745243743
Membrane cost (USD/m2),0.0001282434834096837,-5.034893356521549e-05
