Feature,Mean_Abs_SHAP
Current density (A/cm2),0.22473131203677182
Voltage (V),0.06903862887842793
Faradaic efficiency,0.3523372360096396
CO conversion,0.0927723875174809
Crossover rate,0.013605652228998505
Capture energy (MJ/kgCO2),0.01648584043584558
Electricity price (USD/kWh),0.21723197612746892
Membrane cost (USD/m2),0.0166948969288289
