CsPbI,FAPbI,MAPbI
1.2020758974051748e-05,-1.0997879629326412e-05,-0.31209184756347297
1.2020758974051748e-05,-1.0997879629326412e-05,-0.31209184756347297
-1.2644830470365243e-05,3.296704186733779e-05,-0.3120918498917792
-1.180269755413077e-05,3.297033254043291e-05,-0.3120918459491805
-1.2644830470365243e-05,3.296704186733779e-05,-0.3120918498917792
-1.2644915841509424e-05,3.296730574202031e-05,-0.026089690951630377
-1.1807905199522073e-05,3.296593980235338e-05,-0.026089692131305842
-6.772841637386895e-06,-5.5316447590741946e-05,0.23329149234729502
1.2016405040893297e-05,-5.532545813666245e-05,0.2332914875742669
-6.790342740925492e-06,2.791658043860279e-05,0.23329148490447565
-6.772841637386895e-06,-5.5316447590741946e-05,0.23329149234729502
1.2022326700195096e-05,2.7930992655605946e-05,0.23329149289056655
1.201690950738965e-05,2.791877680771715e-05,-0.23412221294517327
-3.2471570497460966e-06,2.7923115218708716e-05,-0.23412221200608963
1.201716562110322e-05,-5.532586170983733e-05,-0.23412220644919826
1.201690950738965e-05,2.791877680771715e-05,-0.23412221294517327
-3.2463266204096897e-06,-5.532094898322293e-05,-0.23412220665874586
1.2016342952669845e-05,-5.532579962179429e-05,0.1362370660761374
0.0,-5.56956743822945e-05,0.13623669689986861
1.2014480307742659e-05,3.372828941770878e-05,0.13623706318903722
1.2016405041004319e-05,-5.532545813677304e-05,0.005500297426867
0.0,3.335813526070264e-05,0.0054999241838230295
-8.049816824506895e-06,2.9019033536331618e-05,-0.28147874667774897
-1.3989481764509204e-05,2.9021439452964204e-05,-0.2814787549820419
-8.048311186337198e-06,1.5689005764735198e-05,-0.281478754694884
-8.049816824506895e-06,2.9019033536303862e-05,-0.3110462565673516
-1.399362614995514e-05,1.5685761657668884e-05,-0.31104626158873233
-1.2970506213572097e-05,1.842412166164209e-06,0.37754522389732303
1.2018523799950387e-05,1.833673255957624e-06,0.3775452179523806
-1.297205065670104e-05,-5.531614491111059e-05,0.37754522314450384
-1.2981945959195107e-05,1.8350236737352255e-06,-0.21399700123195844
1.2017165621158732e-05,-5.532586170983733e-05,-0.21399699616401155
1.2015271931883897e-05,3.3250381238719706e-05,-0.11514290326740596
-1.1273007839845972e-05,3.325524739909713e-05,-0.1151428954675794
1.2018391862378408e-05,3.065837081520084e-05,-0.11514290717896067
1.2014495829770766e-05,3.3249977665628094e-05,0.2643933690075451
-1.1276189858577812e-05,3.0668902521180375e-05,0.2643933723525454
0.0,2.2248819004755394e-05,-0.3110466271988117
-8.046223471558367e-06,2.261335806297282e-05,-0.31104626198454455
0.0,2.6196159887970083e-05,-0.31104662573197855
0.0,2.225693315258126e-05,0.13623670716769995
-8.054714029120946e-06,2.6557353946105033e-05,0.13623706399618335
-1.3999423632901978e-05,3.410904513042245e-05,0.005500298094314728
1.2024569635643578e-05,3.412646086262128e-05,0.005500303915080829
-1.3982240731430506e-05,-5.531752637286157e-05,0.005500300515753454
-1.3990715766964978e-05,3.411309638370885e-05,-0.28147874920784194
1.2016637871592462e-05,-5.532557455206755e-05,-0.2814787521337469
