Feature,S1,S1_conf,S1_CI_lower,S1_CI_upper,ST,ST_conf,ST_CI_lower,ST_CI_upper,S2_sum
CsPbI,4.89459123553124e-06,2.2167297630614527e-05,-1.7272706395083286e-05,2.7061888866145768e-05,2.0475036349301164e-09,8.701205700919813e-10,1.177383064838135e-09,2.917624205022098e-09,0.0
FAPbI,1.5246678550401244e-05,7.071272977374291e-05,-5.546605122334166e-05,8.595940832414416e-05,1.949014822166964e-08,1.0223012089877317e-08,9.267136131792323e-09,2.9713160311546958e-08,0.0
MAPbI,1.1670377807043872,0.39086540378496,0.7761723769194273,1.5579031844893472,1.1670354404373502,0.3264603325961236,0.8405751078412266,1.493495773033474,0.0
