Current density (A/cm2),Voltage (V),Faradaic efficiency,CO conversion,Crossover rate,Capture energy (MJ/kgCO2),Electricity price (USD/kWh),Membrane cost (USD/m2)
-0.0006815098480278148,-0.040053033380839445,0.054369557311941506,-0.08986121893171713,-0.00029700922043343625,0.03687322444911305,-0.0003135458840652915,0.0009122809137112223
-0.0005488188695782344,0.060851010407459376,-0.006552756197451669,-0.0674256251714598,-0.0003090452905447303,-0.02423021670173761,-0.0002227902608834889,0.0007520208410121563
9.740762489601938e-05,0.09115424493314535,-0.06398466445985726,-0.028540112357399183,7.737743629356291e-05,-0.0026610726279191694,-5.8892085689240024e-05,-0.0007411652093576287
0.001535648368906117,-0.050721018096731574,-0.056333002401648374,0.014241885586909798,-4.6569771119109316e-05,-0.0462477389988416,0.00022491920851382108,-0.0004630472863274861
-9.128260061219565e-05,0.01717165752548749,-0.051715980598789416,-0.0687258699196125,-5.624898998121686e-05,-0.01053735066037137,-7.07179330921714e-05,-0.00024848159855310383
0.0017957347778176432,0.021761171001143574,-0.008367115939885941,0.10473050719966705,0.0001571931972257079,0.05205626883939884,-0.0006382899098917475,-0.0003043784263779776
0.0008655655103261098,-0.08903422174681251,0.03737381548588578,-0.01563406112097517,0.0001521127361514829,-0.03448690333827498,-0.00040328618849466,-0.0004112379254223306
0.0016595662542278709,0.05423422274889349,-0.06296958899347625,0.13736542238151,0.0,-0.05339967072337093,-0.00011953024552152636,-0.0005991179637614623
-0.0002886047533649146,-0.033875712483104344,-0.07924715624298256,-0.062292256238157394,0.00017936445461577688,-0.024519424221801752,-0.00015443260722589882,-0.0001050359846201811
-0.0013939063862963526,0.0012025691571423951,-0.08695870529588923,-0.05468508935393912,-0.0001643904421134157,0.038097470123520355,-0.00017661241075095238,0.0
0.0007220815860747128,-0.0050026867373305275,-0.022884898296961647,-0.03240620527189178,0.0,-0.02300526413180045,-4.5879325012931904e-05,-0.0005223634062277942
-0.0002947157447353854,0.07336786365707906,-0.05572140393521905,0.046920361310747,0.00021183947281222846,0.0525024114897473,0.00028387257276383035,-0.0012032521995386577
-0.0002016115606312885,0.06433834486739838,0.11024023407969534,-0.050486054294342546,-0.00029814628899225683,-0.020515728084553292,-0.000501348389750902,5.629118025082813e-05
0.0021447183727031217,-0.07146760861096856,0.12181059812082957,0.06320856474188283,0.0,-0.051673452136850734,0.0006070893541215511,-0.00036068853485528296
0.000815277602671812,-0.04683244354428196,-0.08032504204422085,0.006567167758183402,-0.00010143764999950844,-0.034963801425503274,-0.00038515319009068116,-0.0002834925499371176
-0.0007253131695153705,0.0838888670896787,0.043892285505547524,0.0025258663782464453,-4.42463583305297e-05,0.01929690560769784,-0.0003463633334493989,-0.0004938761868694039
-0.0011878261781160296,-0.07799694437156644,-0.060576338638285675,0.015032777143062679,0.00012926360845449958,-0.04187177350699023,-0.0003591890556182124,0.0014569097648082312
0.0010071208563493745,0.016106715734391323,-0.01601507419440608,-0.0559587179364969,0.00019107186797909868,0.000743283895032973,-0.00016955629589159027,-0.00046966310420396224
-0.0006404305775407357,0.0905369343746418,0.014170559607686433,-0.02905517234138196,-0.00019707320966129427,-0.006446568904000042,-0.0002914157815587706,0.0004531555140524815
-0.0022781828410191086,-0.08281813068467907,-0.006148640827914238,0.0242413461997381,0.0,0.024786298694231573,-0.00011540086071612499,0.0003749855008471071
0.0005583036549077704,0.06043368092024615,0.1450788140671424,-0.04861468030581515,-0.00021612934316236898,-0.015059576929743641,0.0006158252308938331,0.0005668646063249663
-0.00025528642458967274,-0.005838008460058886,-0.06279637361808842,-0.022865567061694094,0.00019658692353601015,0.020198168404129885,-0.00040876654374248774,-0.0008818472285959719
0.0016465506000676964,0.04050786777231459,-0.024242640167822127,0.0713059385760262,-0.00021007832282021743,-0.017708792067489362,0.0002031504588083257,0.00015051782707124284
-0.0015897059530317265,-0.008163739404655142,-0.09020567288870843,0.021627717290305975,0.0,-0.04498501815357217,0.000747862819606666,0.00017039558783567277
