Feature,Mean_Abs_SHAP
Current density (A/cm2),0.0008204730549665195
Voltage (V),0.04875621676213786
Faradaic efficiency,0.06318095164651781
CO conversion,0.05951069948469893
Crossover rate,0.00013855637925598186
Capture energy (MJ/kgCO2),0.025693350228691188
Electricity price (USD/kWh),0.00031006798324092626
Membrane cost (USD/m2),0.0005205860193608728
