Feature,Mean_SHAP,Abs_Mean_SHAP,Mean_Abs_SHAP
P3HT content (%),0.0004098073366385194,0.0004098073366385194,0.09733963837265298
D1 content (%),0.0024708269099897712,0.0024708269099897712,0.07711961282577866
D2 content (%),0.0037860299972635294,0.0037860299972635294,0.05782558044095415
D6 content (%),-0.008481107172607869,0.008481107172607869,0.02039394663719204
D8 content (%),0.00029054675001968653,0.00029054675001968653,0.02461469486393226
