P3HT content (%),D1 content (%),D2 content (%),D6 content (%),D8 content (%)
0.11818272623821127,-0.0009178201270212752,-0.07626831288036476,-0.0088496154835282,0.016045232207675158
0.11972164633168314,-0.03974855077755082,-0.07626831478472541,-0.00884962156428851,0.016045225932196334
0.11972165533502238,-0.0009178142878227685,-0.006799866191466312,-0.008849621031549886,0.016045227079580268
0.11972165430751858,-0.0009178102547246908,-0.0762683028001838,-0.011933575820460582,0.0160452325255998
0.11972165456349373,-0.0009178149755046106,-0.07626831419890687,-0.008849615439040974,0.04091467431447072
0.11818273160759074,-0.03974854422378406,-0.006799873299037473,-0.01193358798530732,0.04091466300513799
0.11969462921773631,-0.08248151418991351,0.07757511840221323,-0.008356631016275484,-0.028962395607820927
-0.07325294887677529,-0.08248150043059256,0.07757511788541237,-0.008356632276610015,-0.028962396004741715
0.1196946454740273,-0.08363374799706182,0.07757511746229814,-0.008356630293114675,-0.028962395228362425
0.11969462920470895,-0.08248151128493542,-0.07039442780022957,-0.008356631402802114,-0.028962395844670644
0.11969462529980639,-0.08248150887222788,0.07757511354741714,-0.011179056709460428,-0.028962395401322307
0.1196946338760123,-0.08248151225631048,0.07757512206818716,-0.008356631255758473,-0.025434883539093737
-0.07325294154718344,-0.08363374351507183,-0.070394423431606,-0.011179044624025525,-0.02543488221265202
-0.09664776911390838,0.011893303626649365,-0.031640354339088794,-0.012162508064232372,-0.014898766616880471
0.11973774356121712,0.011893308640130607,-0.03164036009887545,-0.012162506699124123,-0.014898766366726171
-0.09664776782031247,0.01854834108574624,-0.031640355438936424,-0.01216250828264968,-0.014898766648201668
-0.09664777058448333,0.011893303476140996,0.022027996845731913,-0.012162507681863522,-0.014898766581678722
-0.09664776878240193,0.011893304744652243,-0.031640353674967134,-0.0002934073917068569,-0.014898766686591076
-0.09664776925554705,0.011893305045530433,-0.03164035380025222,-0.012162507564200885,0.03696096750957499
0.11973774828282856,0.018548353119487163,0.022028000963230963,-0.00029340146741438367,0.03696097448423859
-0.10129866086298585,-0.06758346979719743,-0.07455703850067777,0.0027068243307959983,-0.016365160743450905
0.11641865918451616,-0.06758347141897375,-0.07455703881416766,0.0027068251759157363,-0.016365159973862477
-0.10129866115277682,-0.06434944083005013,-0.07455703833866649,0.002706824272449726,-0.01636516070824911
-0.10129865996686506,-0.0675834689066202,-0.04346704866482123,0.0027068239664437277,-0.016365160670552752
-0.10129866332246736,-0.06758347179760074,-0.07455704091615711,-0.05969719053530187,-0.016365160622739294
-0.10129866053730008,-0.06758346899199148,-0.07455703788533964,0.0027068259204194867,-0.034741603889103446
0.11641866090801732,-0.06434943562462224,-0.04346705026823445,-0.05969718487280524,-0.0347416023709922
0.09908352462281028,0.13222610175337957,0.007509178225605117,-0.010985001569635944,0.040914666078086644
-0.10123789328735308,0.13222608484627155,0.007509181242147833,-0.010984984723230217,0.04091467490638721
0.09908350849540774,0.14031556552758312,0.0075091903926693595,-0.010984990150955998,0.04091467762981267
0.09908351913715406,0.13222609511188538,0.06598975083283473,-0.010985001508933667,0.04091466631687667
0.09908353021518065,0.1322261096740563,0.007509180641500216,-0.008849621513148886,0.04091466609638054
0.09908352718172994,0.13222609928703785,0.0075091835660194796,-0.010984989482676717,-0.004273480390076606
-0.10123788753685192,0.14031556552093086,0.06598975921071887,-0.008849620109651351,-0.004273473283891299
-0.03196486574923344,-0.03482809463194352,0.07675984271454152,-0.009980294542107193,0.027084209648074578
-0.09980506290171651,-0.03482808558356268,0.07675984177233967,-0.009980294525268496,0.027084209935855988
-0.0319648656908179,-0.08279916445836925,0.07675984288105706,-0.009980294392568922,0.0270842092872563
-0.03196486689010361,-0.034828095190737055,0.06507298291634514,-0.009980294621380427,0.027084209710162725
-0.03196486577279363,-0.034828094636101245,0.07675984280046713,0.02983960157095376,0.027084209697966807
-0.0319648657839502,-0.03482809463305227,0.07675984267289532,-0.009980294576823853,0.03466603978498218
-0.09980506528421154,-0.08279916080355186,0.06507298852749434,0.029839601566172463,0.034666039609804876
-0.10130875092581858,0.1966839149661523,0.10112962933330676,0.07558985992197575,0.025793870994225365
0.11958617711047513,0.1966839178554698,0.10112962534580464,0.07558986091261473,0.02579387581236453
-0.10130874755642645,0.07669049666583302,0.10112962055739314,0.07558984885933265,0.025793857506262896
-0.10130875074398885,0.19668391943317454,0.10584244608132089,0.07558985748723254,0.025793872085203007
-0.10130874722159398,0.19668390876675937,0.10112962797069312,-0.010273367482711515,0.02579386964408475
-0.10130875077946787,0.19668391301945254,0.10112962855353198,0.0755898611905563,0.01604523462952967
0.11958618037391539,0.07669050362906304,0.10584243223669808,-0.010273381403697268,0.016045223707554932
