Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,Y
0.000732421875,0.313720703125,0.734130859375,0.746826171875,0.319580078125,0.735595703125,0.7956202
0.926513671875,0.313720703125,0.734130859375,0.746826171875,0.319580078125,0.735595703125,1.3462982
0.000732421875,0.422607421875,0.734130859375,0.746826171875,0.319580078125,0.735595703125,0.7429073
0.000732421875,0.313720703125,0.856201171875,0.746826171875,0.319580078125,0.735595703125,0.9202051
0.000732421875,0.313720703125,0.734130859375,0.301513671875,0.319580078125,0.735595703125,0.7697532
0.000732421875,0.313720703125,0.734130859375,0.746826171875,0.931396484375,0.735595703125,0.8511112
0.000732421875,0.313720703125,0.734130859375,0.746826171875,0.319580078125,0.691162109375,0.80271655
0.926513671875,0.422607421875,0.856201171875,0.301513671875,0.931396484375,0.691162109375,1.4548905
0.500732421875,0.813720703125,0.234130859375,0.246826171875,0.819580078125,0.235595703125,0.57578355
0.426513671875,0.813720703125,0.234130859375,0.246826171875,0.819580078125,0.235595703125,0.53378755
0.500732421875,0.922607421875,0.234130859375,0.246826171875,0.819580078125,0.235595703125,0.5144127
0.500732421875,0.813720703125,0.356201171875,0.246826171875,0.819580078125,0.235595703125,0.6175731
0.500732421875,0.813720703125,0.234130859375,0.801513671875,0.819580078125,0.235595703125,0.6078053
0.500732421875,0.813720703125,0.234130859375,0.246826171875,0.431396484375,0.235595703125,0.54660004
0.500732421875,0.813720703125,0.234130859375,0.246826171875,0.819580078125,0.191162109375,0.5671006
0.426513671875,0.922607421875,0.356201171875,0.801513671875,0.431396484375,0.191162109375,0.5083615
0.750732421875,0.063720703125,0.984130859375,0.996826171875,0.569580078125,0.485595703125,1.5091558
0.676513671875,0.063720703125,0.984130859375,0.996826171875,0.569580078125,0.485595703125,1.4806437
0.750732421875,0.672607421875,0.984130859375,0.996826171875,0.569580078125,0.485595703125,1.2134695
0.750732421875,0.063720703125,0.106201171875,0.996826171875,0.569580078125,0.485595703125,0.9104478
0.750732421875,0.063720703125,0.984130859375,0.551513671875,0.569580078125,0.485595703125,1.787009
0.750732421875,0.063720703125,0.984130859375,0.996826171875,0.181396484375,0.485595703125,1.4213412
0.750732421875,0.063720703125,0.984130859375,0.996826171875,0.569580078125,0.441162109375,1.507019
0.676513671875,0.672607421875,0.106201171875,0.551513671875,0.181396484375,0.441162109375,0.77415174
0.250732421875,0.563720703125,0.484130859375,0.496826171875,0.069580078125,0.985595703125,0.6005454
0.176513671875,0.563720703125,0.484130859375,0.496826171875,0.069580078125,0.985595703125,0.54114866
0.250732421875,0.172607421875,0.484130859375,0.496826171875,0.069580078125,0.985595703125,0.79011726
0.250732421875,0.563720703125,0.606201171875,0.496826171875,0.069580078125,0.985595703125,0.69359756
0.250732421875,0.563720703125,0.484130859375,0.051513671875,0.069580078125,0.985595703125,0.27312064
0.250732421875,0.563720703125,0.484130859375,0.496826171875,0.681396484375,0.985595703125,0.7413173
0.250732421875,0.563720703125,0.484130859375,0.496826171875,0.069580078125,0.941162109375,0.6079515
0.176513671875,0.172607421875,0.606201171875,0.051513671875,0.681396484375,0.941162109375,0.6445259
0.375732421875,0.188720703125,0.109130859375,0.371826171875,0.194580078125,0.610595703125,0.81847656
0.551513671875,0.188720703125,0.109130859375,0.371826171875,0.194580078125,0.610595703125,0.91810215
0.375732421875,0.547607421875,0.109130859375,0.371826171875,0.194580078125,0.610595703125,0.6445612
0.375732421875,0.188720703125,0.231201171875,0.371826171875,0.194580078125,0.610595703125,0.83052814
0.375732421875,0.188720703125,0.109130859375,0.926513671875,0.194580078125,0.610595703125,0.66084707
0.375732421875,0.188720703125,0.109130859375,0.371826171875,0.056396484375,0.610595703125,0.76230645
0.375732421875,0.188720703125,0.109130859375,0.371826171875,0.194580078125,0.816162109375,0.78688234
0.551513671875,0.547607421875,0.231201171875,0.926513671875,0.056396484375,0.816162109375,0.5108455
0.875732421875,0.688720703125,0.609130859375,0.871826171875,0.694580078125,0.110595703125,0.9529683
0.051513671875,0.688720703125,0.609130859375,0.871826171875,0.694580078125,0.110595703125,0.4674241
0.875732421875,0.047607421875,0.609130859375,0.871826171875,0.694580078125,0.110595703125,1.2644141
0.875732421875,0.688720703125,0.731201171875,0.871826171875,0.694580078125,0.110595703125,1.064791
0.875732421875,0.688720703125,0.609130859375,0.426513671875,0.694580078125,0.110595703125,1.0802991
0.875732421875,0.688720703125,0.609130859375,0.871826171875,0.556396484375,0.110595703125,0.9438843
0.875732421875,0.688720703125,0.609130859375,0.871826171875,0.694580078125,0.316162109375,0.9916266
0.051513671875,0.047607421875,0.731201171875,0.426513671875,0.556396484375,0.316162109375,1.0475978
0.625732421875,0.438720703125,0.359130859375,0.121826171875,0.944580078125,0.360595703125,0.7761195
0.801513671875,0.438720703125,0.359130859375,0.121826171875,0.944580078125,0.360595703125,0.8438022
0.625732421875,0.297607421875,0.359130859375,0.121826171875,0.944580078125,0.360595703125,0.8444383
0.625732421875,0.438720703125,0.981201171875,0.121826171875,0.944580078125,0.360595703125,1.3159136
0.625732421875,0.438720703125,0.359130859375,0.176513671875,0.944580078125,0.360595703125,0.83440804
0.625732421875,0.438720703125,0.359130859375,0.121826171875,0.806396484375,0.360595703125,0.7739004
0.625732421875,0.438720703125,0.359130859375,0.121826171875,0.944580078125,0.066162109375,0.7230816
0.801513671875,0.297607421875,0.981201171875,0.176513671875,0.806396484375,0.066162109375,1.4549466
0.125732421875,0.938720703125,0.859130859375,0.621826171875,0.444580078125,0.860595703125,0.7677389
0.301513671875,0.938720703125,0.859130859375,0.621826171875,0.444580078125,0.860595703125,0.90852433
0.125732421875,0.797607421875,0.859130859375,0.621826171875,0.444580078125,0.860595703125,0.8472834
0.125732421875,0.938720703125,0.481201171875,0.621826171875,0.444580078125,0.860595703125,0.4278806
0.125732421875,0.938720703125,0.859130859375,0.676513671875,0.444580078125,0.860595703125,0.75192887
0.125732421875,0.938720703125,0.859130859375,0.621826171875,0.306396484375,0.860595703125,0.73736864
0.125732421875,0.938720703125,0.859130859375,0.621826171875,0.444580078125,0.566162109375,0.8110851
0.301513671875,0.797607421875,0.481201171875,0.676513671875,0.306396484375,0.566162109375,0.6453768
0.188232421875,0.001220703125,0.296630859375,0.809326171875,0.757080078125,0.923095703125,0.7825677
0.614013671875,0.001220703125,0.296630859375,0.809326171875,0.757080078125,0.923095703125,1.0490398
0.188232421875,0.610107421875,0.296630859375,0.809326171875,0.757080078125,0.923095703125,0.49166864
0.188232421875,0.001220703125,0.168701171875,0.809326171875,0.757080078125,0.923095703125,0.7541694
0.188232421875,0.001220703125,0.296630859375,0.114013671875,0.757080078125,0.923095703125,0.6251406
0.188232421875,0.001220703125,0.296630859375,0.809326171875,0.368896484375,0.923095703125,0.7426695
0.188232421875,0.001220703125,0.296630859375,0.809326171875,0.757080078125,0.628662109375,0.8332127
0.614013671875,0.610107421875,0.168701171875,0.114013671875,0.368896484375,0.628662109375,0.5830619
0.688232421875,0.501220703125,0.796630859375,0.309326171875,0.257080078125,0.423095703125,1.2157178
0.114013671875,0.501220703125,0.796630859375,0.309326171875,0.257080078125,0.423095703125,0.853496
0.688232421875,0.110107421875,0.796630859375,0.309326171875,0.257080078125,0.423095703125,1.4022427
0.688232421875,0.501220703125,0.668701171875,0.309326171875,0.257080078125,0.423095703125,1.0910261
0.688232421875,0.501220703125,0.796630859375,0.614013671875,0.257080078125,0.423095703125,1.286242
0.688232421875,0.501220703125,0.796630859375,0.309326171875,0.868896484375,0.423095703125,1.2890863
0.688232421875,0.501220703125,0.796630859375,0.309326171875,0.257080078125,0.128662109375,1.1671083
0.114013671875,0.110107421875,0.668701171875,0.614013671875,0.868896484375,0.128662109375,1.0106127
0.938232421875,0.251220703125,0.046630859375,0.559326171875,0.007080078125,0.173095703125,0.96313137
0.864013671875,0.251220703125,0.046630859375,0.559326171875,0.007080078125,0.173095703125,0.9422011
0.938232421875,0.360107421875,0.046630859375,0.559326171875,0.007080078125,0.173095703125,0.9112615
0.938232421875,0.251220703125,0.918701171875,0.559326171875,0.007080078125,0.173095703125,1.4862115
0.938232421875,0.251220703125,0.046630859375,0.864013671875,0.007080078125,0.173095703125,0.823322
0.938232421875,0.251220703125,0.046630859375,0.559326171875,0.618896484375,0.173095703125,1.1257865
0.938232421875,0.251220703125,0.046630859375,0.559326171875,0.007080078125,0.378662109375,0.9985619
0.864013671875,0.360107421875,0.918701171875,0.864013671875,0.618896484375,0.378662109375,1.4716885
0.438232421875,0.751220703125,0.546630859375,0.059326171875,0.507080078125,0.673095703125,0.53886545
0.364013671875,0.751220703125,0.546630859375,0.059326171875,0.507080078125,0.673095703125,0.49286568
0.438232421875,0.860107421875,0.546630859375,0.059326171875,0.507080078125,0.673095703125,0.47881424
0.438232421875,0.751220703125,0.418701171875,0.059326171875,0.507080078125,0.673095703125,0.45324337
0.438232421875,0.751220703125,0.546630859375,0.364013671875,0.507080078125,0.673095703125,0.8138274
0.438232421875,0.751220703125,0.546630859375,0.059326171875,0.118896484375,0.673095703125,0.43231058
0.438232421875,0.751220703125,0.546630859375,0.059326171875,0.507080078125,0.878662109375,0.50195134
0.364013671875,0.860107421875,0.418701171875,0.364013671875,0.118896484375,0.878662109375,0.47868538
0.313232421875,0.376220703125,0.921630859375,0.184326171875,0.632080078125,0.798095703125,1.1413615
0.989013671875,0.376220703125,0.921630859375,0.184326171875,0.632080078125,0.798095703125,1.4389474
0.313232421875,0.485107421875,0.921630859375,0.184326171875,0.632080078125,0.798095703125,1.0877626
0.313232421875,0.376220703125,0.793701171875,0.184326171875,0.632080078125,0.798095703125,1.0067375
0.313232421875,0.376220703125,0.921630859375,0.739013671875,0.632080078125,0.798095703125,1.2682059
0.313232421875,0.376220703125,0.921630859375,0.184326171875,0.743896484375,0.798095703125,1.1465394
0.313232421875,0.376220703125,0.921630859375,0.184326171875,0.632080078125,0.753662109375,1.1496527
0.989013671875,0.485107421875,0.793701171875,0.739013671875,0.743896484375,0.753662109375,1.3910384
0.813232421875,0.876220703125,0.421630859375,0.684326171875,0.132080078125,0.298095703125,0.7367771
0.489013671875,0.876220703125,0.421630859375,0.684326171875,0.132080078125,0.298095703125,0.5979956
0.813232421875,0.985107421875,0.421630859375,0.684326171875,0.132080078125,0.298095703125,0.67399555
0.813232421875,0.876220703125,0.293701171875,0.684326171875,0.132080078125,0.298095703125,0.6781929
0.813232421875,0.876220703125,0.421630859375,0.239013671875,0.132080078125,0.298095703125,0.63431364
0.813232421875,0.876220703125,0.421630859375,0.684326171875,0.243896484375,0.298095703125,0.7792986
0.813232421875,0.876220703125,0.421630859375,0.684326171875,0.132080078125,0.253662109375,0.72881913
0.489013671875,0.985107421875,0.293701171875,0.239013671875,0.243896484375,0.253662109375,0.4087298
0.563232421875,0.126220703125,0.671630859375,0.434326171875,0.382080078125,0.048095703125,1.2486439
0.739013671875,0.126220703125,0.671630859375,0.434326171875,0.382080078125,0.048095703125,1.3234224
0.563232421875,0.735107421875,0.671630859375,0.434326171875,0.382080078125,0.048095703125,0.9479242
0.563232421875,0.126220703125,0.043701171875,0.434326171875,0.382080078125,0.048095703125,0.9764922
0.563232421875,0.126220703125,0.671630859375,0.489013671875,0.382080078125,0.048095703125,1.2613664
0.563232421875,0.126220703125,0.671630859375,0.434326171875,0.493896484375,0.048095703125,1.2674096
0.563232421875,0.126220703125,0.671630859375,0.434326171875,0.382080078125,0.003662109375,1.2422858
0.739013671875,0.735107421875,0.043701171875,0.489013671875,0.493896484375,0.003662109375,0.77568066
0.063232421875,0.626220703125,0.171630859375,0.934326171875,0.882080078125,0.548095703125,0.2913571
0.239013671875,0.626220703125,0.171630859375,0.934326171875,0.882080078125,0.548095703125,0.44359666
0.063232421875,0.235107421875,0.171630859375,0.934326171875,0.882080078125,0.548095703125,0.48413068
0.063232421875,0.626220703125,0.543701171875,0.934326171875,0.882080078125,0.548095703125,0.45876223
0.063232421875,0.626220703125,0.171630859375,0.989013671875,0.882080078125,0.548095703125,0.23030156
0.063232421875,0.626220703125,0.171630859375,0.934326171875,0.993896484375,0.548095703125,0.29259473
0.063232421875,0.626220703125,0.171630859375,0.934326171875,0.882080078125,0.503662109375,0.29180586
0.239013671875,0.235107421875,0.543701171875,0.989013671875,0.993896484375,0.503662109375,0.74440634
0.094482421875,0.157470703125,0.765380859375,0.090576171875,0.100830078125,0.266845703125,0.6826302
0.395263671875,0.157470703125,0.765380859375,0.090576171875,0.100830078125,0.266845703125,0.91445553
0.094482421875,0.703857421875,0.765380859375,0.090576171875,0.100830078125,0.266845703125,0.4129603
0.094482421875,0.157470703125,0.637451171875,0.090576171875,0.100830078125,0.266845703125,0.56149733
0.094482421875,0.157470703125,0.765380859375,0.395263671875,0.100830078125,0.266845703125,0.9329568
0.094482421875,0.157470703125,0.765380859375,0.090576171875,0.962646484375,0.266845703125,0.81703246
0.094482421875,0.157470703125,0.765380859375,0.090576171875,0.100830078125,0.847412109375,0.6664341
0.395263671875,0.703857421875,0.637451171875,0.395263671875,0.962646484375,0.847412109375,0.8921855
0.594482421875,0.657470703125,0.265380859375,0.590576171875,0.600830078125,0.766845703125,0.8306989
0.895263671875,0.657470703125,0.265380859375,0.590576171875,0.600830078125,0.766845703125,0.94141287
0.594482421875,0.203857421875,0.265380859375,0.590576171875,0.600830078125,0.766845703125,1.0543873
0.594482421875,0.657470703125,0.137451171875,0.590576171875,0.600830078125,0.766845703125,0.8101513
0.594482421875,0.657470703125,0.265380859375,0.895263671875,0.600830078125,0.766845703125,0.6650643
0.594482421875,0.657470703125,0.265380859375,0.590576171875,0.462646484375,0.766845703125,0.8158532
0.594482421875,0.657470703125,0.265380859375,0.590576171875,0.600830078125,0.347412109375,0.84456086
0.895263671875,0.203857421875,0.137451171875,0.895263671875,0.462646484375,0.347412109375,0.97793496
0.844482421875,0.407470703125,0.515380859375,0.340576171875,0.850830078125,0.516845703125,1.1622671
0.145263671875,0.407470703125,0.515380859375,0.340576171875,0.850830078125,0.516845703125,0.7726079
0.844482421875,0.453857421875,0.515380859375,0.340576171875,0.850830078125,0.516845703125,1.1394356
0.844482421875,0.407470703125,0.387451171875,0.340576171875,0.850830078125,0.516845703125,1.083026
0.844482421875,0.407470703125,0.515380859375,0.645263671875,0.850830078125,0.516845703125,1.2064604
0.844482421875,0.407470703125,0.515380859375,0.340576171875,0.212646484375,0.516845703125,1.0737652
0.844482421875,0.407470703125,0.515380859375,0.340576171875,0.850830078125,0.097412109375,1.1039326
0.145263671875,0.453857421875,0.387451171875,0.645263671875,0.212646484375,0.097412109375,0.56789225
0.344482421875,0.907470703125,0.015380859375,0.840576171875,0.350830078125,0.016845703125,0.34440672
0.645263671875,0.907470703125,0.015380859375,0.840576171875,0.350830078125,0.016845703125,0.5078008
0.344482421875,0.953857421875,0.015380859375,0.840576171875,0.350830078125,0.016845703125,0.31766582
0.344482421875,0.907470703125,0.887451171875,0.840576171875,0.350830078125,0.016845703125,0.8285022
0.344482421875,0.907470703125,0.015380859375,0.145263671875,0.350830078125,0.016845703125,0.24575663
0.344482421875,0.907470703125,0.015380859375,0.840576171875,0.712646484375,0.016845703125,0.38694668
0.344482421875,0.907470703125,0.015380859375,0.840576171875,0.350830078125,0.597412109375,0.41256374
0.645263671875,0.953857421875,0.887451171875,0.145263671875,0.712646484375,0.597412109375,0.977202
0.469482421875,0.282470703125,0.390380859375,0.965576171875,0.475830078125,0.391845703125,0.7719334
0.020263671875,0.282470703125,0.390380859375,0.965576171875,0.475830078125,0.391845703125,0.42440063
0.469482421875,0.328857421875,0.390380859375,0.965576171875,0.475830078125,0.391845703125,0.7498382
0.469482421875,0.282470703125,0.262451171875,0.965576171875,0.475830078125,0.391845703125,0.7206617
0.469482421875,0.282470703125,0.390380859375,0.770263671875,0.475830078125,0.391845703125,0.9432438
0.469482421875,0.282470703125,0.390380859375,0.965576171875,0.087646484375,0.391845703125,0.6564285
0.469482421875,0.282470703125,0.390380859375,0.965576171875,0.475830078125,0.722412109375,0.76025546
0.020263671875,0.328857421875,0.262451171875,0.770263671875,0.087646484375,0.722412109375,0.3951614
0.969482421875,0.782470703125,0.890380859375,0.465576171875,0.975830078125,0.891845703125,1.3530123
0.520263671875,0.782470703125,0.890380859375,0.465576171875,0.975830078125,0.891845703125,1.1859791
0.969482421875,0.828857421875,0.890380859375,0.465576171875,0.975830078125,0.891845703125,1.3274333
0.969482421875,0.782470703125,0.762451171875,0.465576171875,0.975830078125,0.891845703125,1.2202075
0.969482421875,0.782470703125,0.890380859375,0.270263671875,0.975830078125,0.891845703125,1.2573187
0.969482421875,0.782470703125,0.890380859375,0.465576171875,0.587646484375,0.891845703125,1.3404458
0.969482421875,0.782470703125,0.890380859375,0.465576171875,0.975830078125,0.222412109375,1.3694963
0.520263671875,0.828857421875,0.762451171875,0.270263671875,0.587646484375,0.222412109375,0.93582004
0.719482421875,0.032470703125,0.140380859375,0.715576171875,0.725830078125,0.641845703125,1.1528587
0.270263671875,0.032470703125,0.140380859375,0.715576171875,0.725830078125,0.641845703125,0.90703034
