Feature,Mean_SHAP,Abs_Mean_SHAP,Mean_Abs_SHAP
Acc. Surface Area [m^2/g],-0.0030136242846197105,0.0030136242846197105,0.13997758637383795
Void Fraction,-0.0007612596434455555,0.0007612596434455555,0.1261031658561782
PLD,0.0056174135975122115,0.0056174135975122115,0.1663505593479539
LCD,-0.008762411553933204,0.008762411553933204,0.0893304400124711
Density,-0.0023416371451996086,0.0023416371451996086,0.042467360929045614
Channel Volume,-0.0021103878170758137,0.0021103878170758137,0.020381649248626375
