Exponent (x0),Linear (x1)
-0.46349389114299644,-0.9605679271739764
3.825431181100555,-0.47942218623091337
-1.0399811553976515,0.8289923355979167
-1.1574945451682512,0.9075906697866036
1.4552616138567112,-0.6880761094527641
-1.1622828645276548,-0.2208835583471771
-0.98821775587818,0.8250536707418379
-0.514049482793089,0.599751022142891
-0.6983302644848599,-1.0238344495215745
1.5545664284776977,0.9466281356837873
-1.7829899640896962,0.22104662979198642
0.8938615297204007,0.6348736443481036
-1.795039542036891,-0.9242166634734188
-0.951736908459542,0.09195583937931495
1.0471680916936665,-0.15919652612402313
-1.141648302611338,0.939736917287868
-1.3991035948093091,-0.9342112623374903
-1.7129850788454732,-1.030646012489601
3.489852568221326,-0.14998321451003305
-1.4021269802370193,0.917604018531895
-1.723218693116356,-0.3264603133326691
-0.9150901335810422,0.04122127891316807
3.148195044275749,0.20064795307083738
-1.30090318083088,-0.8215418084074995
1.5104644233062319,-0.8116543223563084
-0.24453728537430064,0.021446962998042718
-1.4694798213121767,-0.47966649072029366
-0.7939518855547257,-0.7451681582595923
-1.5563868980582618,0.752094937267866
-0.8011833676794857,0.47892376507486656
-1.403506601674608,0.7286345943556092
0.5526702519820907,0.2917669093625914
0.7062844640354653,0.13856073145533765
-1.774206117953347,0.9379060427338761
-1.7938919264101005,0.4334661847912331
-1.042619708945106,0.643597857601421
-0.9859974819464571,0.21593536043124562
1.5687328219919088,-0.5344843104228947
1.105090555051397,-0.5808376668776902
3.1644813907073557,-0.2422278104284321
0.746933140815948,-0.9144863482304094
0.4920246078206254,-0.04070948848217282
-1.2967203584821352,-0.675750464547741
4.482531789513591,0.6522468204322243
-1.742412355320622,0.29145155410976353
-1.5264294046570797,0.038338545284969605
-1.8416698549584356,-0.7647873043822737
-1.6095763042852806,0.1022496315556185
0.044893082256504235,-0.9538050312990015
-1.4941782164796447,-0.33175830842699217
4.967233990869847,-0.1978162220993429
1.2796135385489433,0.3436894768323324
-1.2340930933976928,-0.6478132932091278
-1.6576536724553659,0.1883429200598783
0.39747903468040513,0.8989175375874268
3.816664671096861,-0.8585594596578914
-1.8500557035296648,0.6056454981054247
1.214570730658533,-0.3866408979863558
0.06381207822441537,0.29269192817299405
-0.8582005712980483,-0.7860797053084174
-0.6633841164023455,-1.0234647443057696
-1.8499609807113984,0.30137372977545174
-1.3019114981434665,0.93464018024321
-1.8292584176620887,-0.1159715555422065
-1.827686402607596,0.2240988548769498
-1.6469994524639617,-0.3286794471468706
5.274780772415905,0.8522485875981918
-1.4997424415144465,-0.6183849788015958
0.8836648171000833,-0.8632558995250253
-1.4766121044951186,-0.5877589163346615
-1.8264484593205195,-0.38337318632155526
0.15903371617185247,-0.09015938256228351
-1.5830597087743983,-0.7003806586930592
1.0546112603317805,0.9133084512008147
4.360865072935493,0.9416707313981636
0.0005569204982909248,0.6387406546069023
-1.599309670624289,0.9146651922816835
3.6994891153343596,0.8071130325142901
3.707716466083507,-1.0219270758162216
2.269056720697679,-0.03950702857328814
3.353133274824418,-0.04881575810881644
0.20046378918993302,-0.6722692286108152
0.6362703033177532,-0.7923561462706945
3.6645794896678043,-1.0165665300586788
1.4247974241993968,-0.9333054483344672
-1.5822189140806926,-0.0704587510940744
1.2384922218812897,0.6288086077684714
-1.7134759225645566,0.7126306838578127
-1.6063495985638272,0.32267227081986505
1.4020980306923092,-0.5282783924298426
-1.2996289043916924,0.027054404863134485
-1.7872795871304739,-0.1678403193684248
-1.7061833265889743,-0.22635627882284637
-0.9102068071807597,-0.9917151354529506
-1.0707873660482052,-0.9069258249617937
-1.3496407351483883,-0.5473654670359545
0.9238400980148629,0.22198975038040625
-1.7490562624607255,0.1808207148902541
-0.7815475573893449,0.7937688695408658
-1.5218386828418065,-0.5995564232945876
-1.5974770802142033,-0.547932981761059
-0.11818806027311446,-0.29732082538018645
-1.7531365771959586,-0.8116178530616782
-1.561243910466237,0.37192814422516673
3.0896783481605086,0.6635520852106347
1.2350509533001126,0.281756276629767
-1.8187028863982944,0.42638454144818483
0.6953379632719234,-0.9677847044808323
-1.7043605417638057,0.694304521599306
1.5302314768649734,-0.6978937825115388
-1.7843009904737932,-0.6374416183853082
-1.0883959863943395,-0.3449235717248835
-0.9778894824683105,-0.5011988713132193
-1.7930445979853646,0.4739208998606974
-1.3129546383639337,0.7362433048741268
1.4347592169569325,-0.747884318177451
1.5626091985707689,-0.7505861381485261
2.066947336138356,-0.9054501741405878
-1.5544500204919027,-0.8102010831937003
-1.4298913191334792,-0.5953561820738091
-1.7625852619262252,-0.8278577284065878
2.5433080161599273,-0.6583219090565522
1.7272274292774308,-0.26348803078426664
2.3378838397149835,0.537436594865166
-0.290357895748626,0.7423097769426826
-1.1748387718877364,-0.7325246325331929
-1.8146160764455832,0.3622969812760273
-0.02491706685681616,-0.007602078239300036
-0.6897412712073275,-0.2032218015208328
-0.7057939115593819,0.11016199986907282
-0.41708825022424745,0.05116969366763091
-1.028623650185565,0.6549626164264628
-1.4251048757356037,-0.08980314210591134
-1.4148499406796562,-0.9583838186405425
-1.7711465714488979,-0.8767407933673539
-1.732333618172889,-0.20249957192907853
-0.9713100241339517,0.019877817823935495
-1.835467137618719,0.5915710255286164
-0.5861816348147414,-0.5771447060238061
3.743074546874719,-0.5277110887850562
-1.1966937310678962,-0.5642136344723956
-1.7118073830417853,0.44226231890853795
0.21594598204199422,0.2593962889413566
1.3454968632455109,-0.9876158271908642
-0.32501667153718194,-0.42221724057590315
