Angle (x0),Linear (x1)
0.5020438115315169,-1.658659885271141
-1.0789675832468006,3.2059404166325467
0.8967307672974569,1.5360041675840188
0.8533055707384865,-3.600215987568374
0.7444753855231316,3.0466053368672497
0.7117468358101691,0.3354759847541735
-1.0283896819043967,1.9711472026528656
-0.8545879232201274,-3.5046508112656456
-0.4273195446072,-1.3528064518243221
-0.3761597087924162,2.337923955726994
-1.060950555040296,3.9491268802611685
0.8210729726688317,4.684727168000311
0.8913989593877352,2.0455727679803264
-0.9125828038217252,-2.35652786294687
0.13249446129262443,1.9143309572363845
0.8359731160934998,-0.7604027119138766
-0.4389675752628611,0.8332486382939112
0.05003296766257037,4.34206616328855
0.5290888979612891,4.821666663465852
-1.0985407508810006,-0.5107258911643073
0.7872986702378526,-2.5442444702367055
-1.0640887249698414,-3.7423903209913814
-0.7038478843227629,1.1018503456807396
-0.40356555219038936,1.4124622213504625
0.7367482282716623,-0.4936999210206483
-0.23263079872982573,2.897834393491004
-0.12821531898425764,4.643964246735103
0.023551935221850062,-1.4274415544856272
-0.740374199606713,3.615375856700656
0.7473348949831169,-3.0536866458927
0.5607475566621454,3.3352225659396106
-0.31104658472914615,-3.76218301934236
-1.028035554490553,4.773405471736929
0.6167571568151298,0.4251121522320016
-1.0887078389803846,-3.037379880232923
0.4731024414201359,2.978506089843088
0.8383116683904901,-1.0175780859122727
-0.6476054805246054,3.848103003787495
0.18746644901663423,1.474702339133163
0.22205253312041195,-3.9079198678402163
0.47609896283416875,-2.772438170676902
0.25089702637705313,0.08483180703999704
-0.2733124717588735,-3.349692692532174
-0.09431332754777522,-4.488422386407148
0.8313679757549711,-1.713419899764338
-1.0435232847218332,-4.601335176712403
-0.9017441001821345,-2.0465989338627555
-0.5063092814310863,-3.7881045355860747
0.018490188556786524,-3.1146874583281083
0.6560101269388898,3.0963332415007114
0.886688303120315,4.548026112772907
-0.8517891865568996,2.0509986781794014
-0.34915877587968236,-2.627275374730221
-0.6434195184897691,-4.52219964564344
0.05621754477010388,4.940423949260779
-0.044139747005200736,-1.7576243269681
0.8237441423906002,0.07163816956581548
