Unnamed: 0,Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,Y
0.000732421875,0.313720703125,0.734130859375,0.746826171875,0.319580078125,0.735595703125,0.926513671875,0.8151482
0.422607421875,0.313720703125,0.734130859375,0.746826171875,0.319580078125,0.735595703125,0.926513671875,0.8166701
0.000732421875,0.856201171875,0.734130859375,0.746826171875,0.319580078125,0.735595703125,0.926513671875,1.0757067
0.000732421875,0.313720703125,0.301513671875,0.746826171875,0.319580078125,0.735595703125,0.926513671875,1.0124309
0.000732421875,0.313720703125,0.734130859375,0.931396484375,0.319580078125,0.735595703125,0.926513671875,0.94716734
0.000732421875,0.313720703125,0.734130859375,0.746826171875,0.691162109375,0.735595703125,0.926513671875,0.8747056
0.000732421875,0.313720703125,0.734130859375,0.746826171875,0.319580078125,0.796142578125,0.926513671875,0.8161529
0.000732421875,0.313720703125,0.734130859375,0.746826171875,0.319580078125,0.735595703125,0.476318359375,0.87304246
0.422607421875,0.856201171875,0.301513671875,0.931396484375,0.691162109375,0.796142578125,0.476318359375,1.5249869
0.500732421875,0.813720703125,0.234130859375,0.246826171875,0.819580078125,0.235595703125,0.426513671875,0.9754292
0.922607421875,0.813720703125,0.234130859375,0.246826171875,0.819580078125,0.235595703125,0.426513671875,0.97824657
0.500732421875,0.356201171875,0.234130859375,0.246826171875,0.819580078125,0.235595703125,0.426513671875,0.7560142
0.500732421875,0.813720703125,0.801513671875,0.246826171875,0.819580078125,0.235595703125,0.426513671875,0.7164935
0.500732421875,0.813720703125,0.234130859375,0.431396484375,0.819580078125,0.235595703125,0.426513671875,1.0522009
0.500732421875,0.813720703125,0.234130859375,0.246826171875,0.191162109375,0.235595703125,0.426513671875,0.87747896
0.500732421875,0.813720703125,0.234130859375,0.246826171875,0.819580078125,0.296142578125,0.426513671875,0.990868
0.500732421875,0.813720703125,0.234130859375,0.246826171875,0.819580078125,0.235595703125,0.976318359375,0.9123726
0.922607421875,0.356201171875,0.801513671875,0.431396484375,0.191162109375,0.296142578125,0.976318359375,0.43110013
0.750732421875,0.063720703125,0.984130859375,0.996826171875,0.569580078125,0.485595703125,0.676513671875,0.8033543
0.672607421875,0.063720703125,0.984130859375,0.996826171875,0.569580078125,0.485595703125,0.676513671875,0.80288225
0.750732421875,0.106201171875,0.984130859375,0.996826171875,0.569580078125,0.485595703125,0.676513671875,0.83457714
0.750732421875,0.063720703125,0.551513671875,0.996826171875,0.569580078125,0.485595703125,0.676513671875,1.012043
0.750732421875,0.063720703125,0.984130859375,0.181396484375,0.569580078125,0.485595703125,0.676513671875,0.3126672
0.750732421875,0.063720703125,0.984130859375,0.996826171875,0.441162109375,0.485595703125,0.676513671875,0.7824996
0.750732421875,0.063720703125,0.984130859375,0.996826171875,0.569580078125,0.546142578125,0.676513671875,0.80731446
0.750732421875,0.063720703125,0.984130859375,0.996826171875,0.569580078125,0.485595703125,0.226318359375,0.79408973
0.672607421875,0.106201171875,0.551513671875,0.181396484375,0.441162109375,0.546142578125,0.226318359375,0.525948
0.250732421875,0.563720703125,0.484130859375,0.496826171875,0.069580078125,0.985595703125,0.176513671875,0.669855
0.172607421875,0.563720703125,0.484130859375,0.496826171875,0.069580078125,0.985595703125,0.176513671875,0.6695758
0.250732421875,0.606201171875,0.484130859375,0.496826171875,0.069580078125,0.985595703125,0.176513671875,0.6901485
0.250732421875,0.563720703125,0.051513671875,0.496826171875,0.069580078125,0.985595703125,0.176513671875,0.85742176
0.250732421875,0.563720703125,0.484130859375,0.681396484375,0.069580078125,0.985595703125,0.176513671875,0.8124386
0.250732421875,0.563720703125,0.484130859375,0.496826171875,0.941162109375,0.985595703125,0.176513671875,0.8003533
0.250732421875,0.563720703125,0.484130859375,0.496826171875,0.069580078125,0.046142578125,0.176513671875,0.51816475
0.250732421875,0.563720703125,0.484130859375,0.496826171875,0.069580078125,0.985595703125,0.726318359375,0.67994565
0.172607421875,0.606201171875,0.051513671875,0.681396484375,0.941162109375,0.046142578125,0.726318359375,1.0089183
0.375732421875,0.188720703125,0.109130859375,0.371826171875,0.194580078125,0.610595703125,0.551513671875,0.6980146
0.547607421875,0.188720703125,0.109130859375,0.371826171875,0.194580078125,0.610595703125,0.551513671875,0.6987642
0.375732421875,0.231201171875,0.109130859375,0.371826171875,0.194580078125,0.610595703125,0.551513671875,0.72660697
0.375732421875,0.188720703125,0.926513671875,0.371826171875,0.194580078125,0.610595703125,0.551513671875,0.32425034
0.375732421875,0.188720703125,0.109130859375,0.056396484375,0.194580078125,0.610595703125,0.551513671875,0.65626514
0.375732421875,0.188720703125,0.109130859375,0.371826171875,0.816162109375,0.610595703125,0.551513671875,0.7949897
0.375732421875,0.188720703125,0.109130859375,0.371826171875,0.194580078125,0.671142578125,0.551513671875,0.7000104
0.375732421875,0.188720703125,0.109130859375,0.371826171875,0.194580078125,0.610595703125,0.851318359375,0.65440756
0.547607421875,0.231201171875,0.926513671875,0.056396484375,0.816162109375,0.671142578125,0.851318359375,0.36720675
0.875732421875,0.688720703125,0.609130859375,0.871826171875,0.694580078125,0.110595703125,0.051513671875,1.1239614
0.047607421875,0.688720703125,0.609130859375,0.871826171875,0.694580078125,0.110595703125,0.051513671875,1.1199465
0.875732421875,0.731201171875,0.609130859375,0.871826171875,0.694580078125,0.110595703125,0.051513671875,1.1416736
0.875732421875,0.688720703125,0.426513671875,0.871826171875,0.694580078125,0.110595703125,0.051513671875,1.2071667
0.875732421875,0.688720703125,0.609130859375,0.556396484375,0.694580078125,0.110595703125,0.051513671875,0.8779862
0.875732421875,0.688720703125,0.609130859375,0.871826171875,0.316162109375,0.110595703125,0.051513671875,1.0633419
0.875732421875,0.688720703125,0.609130859375,0.871826171875,0.694580078125,0.171142578125,0.051513671875,1.1540768
0.875732421875,0.688720703125,0.609130859375,0.871826171875,0.694580078125,0.110595703125,0.351318359375,1.1721075
0.047607421875,0.731201171875,0.426513671875,0.556396484375,0.316162109375,0.171142578125,0.351318359375,0.9925308
0.625732421875,0.438720703125,0.359130859375,0.121826171875,0.944580078125,0.360595703125,0.801513671875,0.6323226
0.297607421875,0.438720703125,0.359130859375,0.121826171875,0.944580078125,0.360595703125,0.801513671875,0.63087803
0.625732421875,0.981201171875,0.359130859375,0.121826171875,0.944580078125,0.360595703125,0.801513671875,0.86041266
0.625732421875,0.438720703125,0.176513671875,0.121826171875,0.944580078125,0.360595703125,0.801513671875,0.71144277
0.625732421875,0.438720703125,0.359130859375,0.806396484375,0.944580078125,0.360595703125,0.801513671875,1.0013859
0.625732421875,0.438720703125,0.359130859375,0.121826171875,0.066162109375,0.360595703125,0.801513671875,0.50097567
0.625732421875,0.438720703125,0.359130859375,0.121826171875,0.944580078125,0.921142578125,0.801513671875,0.65882593
0.625732421875,0.438720703125,0.359130859375,0.121826171875,0.944580078125,0.360595703125,0.601318359375,0.66300875
0.297607421875,0.981201171875,0.176513671875,0.806396484375,0.066162109375,0.921142578125,0.601318359375,1.2329938
0.125732421875,0.938720703125,0.859130859375,0.621826171875,0.444580078125,0.860595703125,0.301513671875,1.0488199
0.797607421875,0.938720703125,0.859130859375,0.621826171875,0.444580078125,0.860595703125,0.301513671875,1.0519286
0.125732421875,0.481201171875,0.859130859375,0.621826171875,0.444580078125,0.860595703125,0.301513671875,0.8569101
0.125732421875,0.938720703125,0.676513671875,0.621826171875,0.444580078125,0.860595703125,0.301513671875,1.1368166
0.125732421875,0.938720703125,0.859130859375,0.306396484375,0.444580078125,0.860595703125,0.301513671875,0.8523325
0.125732421875,0.938720703125,0.859130859375,0.621826171875,0.566162109375,0.860595703125,0.301513671875,1.0685681
0.125732421875,0.938720703125,0.859130859375,0.621826171875,0.444580078125,0.421142578125,0.301513671875,1.0306605
0.125732421875,0.938720703125,0.859130859375,0.621826171875,0.444580078125,0.860595703125,0.101318359375,1.0149397
0.797607421875,0.481201171875,0.676513671875,0.306396484375,0.566162109375,0.421142578125,0.101318359375,0.71923673
0.188232421875,0.001220703125,0.296630859375,0.809326171875,0.757080078125,0.923095703125,0.614013671875,0.9302353
0.610107421875,0.001220703125,0.296630859375,0.809326171875,0.757080078125,0.923095703125,0.614013671875,0.93199795
0.188232421875,0.168701171875,0.296630859375,0.809326171875,0.757080078125,0.923095703125,0.614013671875,1.0532563
0.188232421875,0.001220703125,0.114013671875,0.809326171875,0.757080078125,0.923095703125,0.614013671875,1.0084252
0.188232421875,0.001220703125,0.296630859375,0.368896484375,0.757080078125,0.923095703125,0.614013671875,0.61010045
0.188232421875,0.001220703125,0.296630859375,0.809326171875,0.628662109375,0.923095703125,0.614013671875,0.9731383
0.188232421875,0.001220703125,0.296630859375,0.809326171875,0.757080078125,0.233642578125,0.614013671875,0.87596554
0.188232421875,0.001220703125,0.296630859375,0.809326171875,0.757080078125,0.923095703125,0.538818359375,0.9363977
0.610107421875,0.168701171875,0.114013671875,0.368896484375,0.628662109375,0.233642578125,0.538818359375,0.8078693
0.688232421875,0.501220703125,0.796630859375,0.309326171875,0.257080078125,0.423095703125,0.114013671875,0.55002797
0.110107421875,0.501220703125,0.796630859375,0.309326171875,0.257080078125,0.423095703125,0.114013671875,0.54757166
0.688232421875,0.668701171875,0.796630859375,0.309326171875,0.257080078125,0.423095703125,0.114013671875,0.6300752
0.688232421875,0.501220703125,0.614013671875,0.309326171875,0.257080078125,0.423095703125,0.114013671875,0.6367496
0.688232421875,0.501220703125,0.796630859375,0.868896484375,0.257080078125,0.423095703125,0.114013671875,0.9383266
0.688232421875,0.501220703125,0.796630859375,0.309326171875,0.128662109375,0.423095703125,0.114013671875,0.42985284
0.688232421875,0.501220703125,0.796630859375,0.309326171875,0.257080078125,0.733642578125,0.114013671875,0.5661737
0.688232421875,0.501220703125,0.796630859375,0.309326171875,0.257080078125,0.423095703125,0.038818359375,0.5378334
0.110107421875,0.668701171875,0.614013671875,0.868896484375,0.128662109375,0.733642578125,0.038818359375,0.9864153
0.938232421875,0.251220703125,0.046630859375,0.559326171875,0.007080078125,0.173095703125,0.864013671875,0.56277204
0.360107421875,0.251220703125,0.046630859375,0.559326171875,0.007080078125,0.173095703125,0.864013671875,0.55914474
0.938232421875,0.918701171875,0.046630859375,0.559326171875,0.007080078125,0.173095703125,0.864013671875,0.88421416
0.938232421875,0.251220703125,0.864013671875,0.559326171875,0.007080078125,0.173095703125,0.864013671875,0.19392896
0.938232421875,0.251220703125,0.046630859375,0.618896484375,0.007080078125,0.173095703125,0.864013671875,0.6093211
0.938232421875,0.251220703125,0.046630859375,0.559326171875,0.378662109375,0.173095703125,0.864013671875,0.90597415
0.938232421875,0.251220703125,0.046630859375,0.559326171875,0.007080078125,0.483642578125,0.864013671875,0.6257477
0.938232421875,0.251220703125,0.046630859375,0.559326171875,0.007080078125,0.173095703125,0.788818359375,0.5760543
0.360107421875,0.918701171875,0.864013671875,0.618896484375,0.378662109375,0.483642578125,0.788818359375,0.9777531
0.438232421875,0.751220703125,0.546630859375,0.059326171875,0.507080078125,0.673095703125,0.364013671875,0.93932736
0.860107421875,0.751220703125,0.546630859375,0.059326171875,0.507080078125,0.673095703125,0.364013671875,0.9417602
0.438232421875,0.418701171875,0.546630859375,0.059326171875,0.507080078125,0.673095703125,0.364013671875,0.78015053
0.438232421875,0.751220703125,0.364013671875,0.059326171875,0.507080078125,0.673095703125,0.364013671875,1.0214523
0.438232421875,0.751220703125,0.546630859375,0.118896484375,0.507080078125,0.673095703125,0.364013671875,0.92947996
