S1_Current density (A/cm2),S1_Voltage (V),S1_Faradaic efficiency,S1_CO conversion,S1_Crossover rate,S1_Capture energy (MJ/kgCO2),S1_Electricity price (USD/kWh),S1_Membrane cost (USD/m2),ST_Current density (A/cm2),ST_Voltage (V),ST_Faradaic efficiency,ST_CO conversion,ST_Crossover rate,ST_Capture energy (MJ/kgCO2),ST_Electricity price (USD/kWh),ST_Membrane cost (USD/m2)
0.816312614709479,-0.01298359159178824,0.2921964678477645,-0.013024551153858241,-0.012986603324293388,-0.012986603324293388,-0.008231077698666194,-0.012986000977792359,0.4082463772997923,1.0129878080172954,0.7498792422886429,1.0129450414157224,1.0129847962847902,1.0129847962847902,0.9941006311310172,1.0129866033242934
0.7343820990079932,-0.0037589868617664514,0.3045085735558613,-0.0037493464019617085,-0.0037589868617664514,-0.0037589868617664514,-0.0008300946673379594,-0.0037577818042908587,0.33504969756324166,1.0037589868617665,0.7262191870142816,1.003748743873224,1.0037577818042909,1.0037577818042909,0.9918379557844639,1.003757179275553
0.7314215986415682,0.007135987937276058,0.3484342314959349,0.007177464724474836,0.007135368880750704,0.007135987937276058,0.014450140784344102,0.007137226050326768,0.33407024834530186,0.9928664882888254,0.7475981501127934,0.9928844409280606,0.9928640120627239,0.9928652501757746,0.9841155052464086,0.9928646311192493
0.7373091440973395,0.00024636234176284456,0.31044800516289045,0.00026127768933481614,0.000244572500054208,0.0002439758861513291,0.0029693081945019774,0.000244572500054208,0.3571646674235285,0.9997590071833631,0.7053610700355937,0.9997703428475178,0.9997554274999458,0.9997554274999458,0.9872253423116839,0.9997572173416545
0.6837125215888683,0.018639566502961044,0.3527825435238262,0.01861600705758541,0.018636382794126497,0.018637656277660317,0.03397994915133401,0.01863574605235959,0.30258670581254965,0.9813648906894074,0.7126363056084102,0.9813330536010618,0.9813636172058735,0.9813648906894074,0.9807147773453931,0.9813636172058735
0.711161671391545,-0.015286063786221913,0.2924405167775563,-0.015301829792206215,-0.015288586347179401,-0.015287955706940028,-0.007384772227128676,-0.015286694426461285,0.3277469394569965,1.0152904782678975,0.7202069732230515,1.0152728203411951,1.0152866944264614,1.0152866944264614,1.0094091273955133,1.01528795570694
0.6684163947823737,0.007925348767592214,0.3002468195883682,0.00794946443561129,0.007927203818978297,0.007927203818978297,0.011973689242486915,0.007927203818978297,0.27849512630024664,0.9920709411296357,0.6868630466802044,0.9920678493773255,0.9920734145314837,0.9920746512324078,0.9836001581503195,0.9920734145314837
0.6704017575028481,0.014452616001450553,0.3139625465692506,0.014415954513719869,0.014452616001450553,0.014450812977463798,0.028380976299132818,0.014452014993454968,0.25463932327180006,0.9855509900465229,0.7170861274906659,0.9855005053748939,0.9855491870225362,0.9855473839985495,0.9832196800316487,0.9855473839985495
0.6921626994756774,0.007581293694198761,0.38836277804414976,0.007613592542645784,0.00758190310643361,0.00758190310643361,0.019225942677702963,0.007583121930903309,0.2926123546610776,0.9924187063058012,0.7855811467367075,0.9924296757260286,0.9924187063058012,0.9924187063058012,0.9912516818760645,0.9924187063058012
0.7811420446829738,-0.023181732180281328,0.21261321736588154,-0.0231566869920423,-0.023184175613280254,-0.02318295389678079,-0.014389038533634725,-0.023184175613280254,0.4132935253485648,1.02318478647153,0.646155744437763,1.0231994470695236,1.0231841756132802,1.0231841756132802,1.0126658074111399,1.0231841756132802
0.7280981595123268,-0.012283845992900194,0.3108324405862264,-0.012293010679103631,-0.012285678930140882,-0.012287511867381569,-0.0103818681161472,-0.01228628990922111,0.3578513225988931,1.0122881228464617,0.7195594918016066,1.012251464101648,1.0122856789301409,1.0122844569719804,1.0003062121040902,1.0122856789301409
0.6416096823136739,0.0075813824931934845,0.24968743846275906,0.007603052150849762,0.007583790232933071,0.007583188297998175,0.025553353844401227,0.007583790232933071,0.2192331936321258,0.9924138020273273,0.6754782046260912,0.9924312581404393,0.992415607832132,0.992415607832132,0.9918052458081469,0.9924162097670669
0.7069976264884051,-0.0012711058747349616,0.36790651557180787,-0.0012747403891744332,-0.0012698943699218045,-0.0012711058747349616,0.024772613093705036,-0.0012698943699218045,0.34515280969875906,1.0012686828651087,0.7522505317971218,1.0012577793217903,1.0012698943699219,1.0012698943699219,1.007355888798817,1.0012698943699219
