Current density (A/cm2),Voltage (V),Faradaic efficiency,CO conversion,Crossover rate,Capture energy (MJ/kgCO2),Electricity price (USD/kWh),Membrane cost (USD/m2),Y
0.00146484375,0.37646484375,0.44775390625,0.48681640625,0.55712890625,0.84423828125,0.24169921875,0.58740234375,0.72856724
0.69677734375,0.37646484375,0.44775390625,0.48681640625,0.55712890625,0.84423828125,0.24169921875,0.58740234375,0.24736495
0.00146484375,0.67138671875,0.44775390625,0.48681640625,0.55712890625,0.84423828125,0.24169921875,0.58740234375,0.7285726
0.00146484375,0.37646484375,0.82177734375,0.48681640625,0.55712890625,0.84423828125,0.24169921875,0.58740234375,0.6559198
0.00146484375,0.37646484375,0.44775390625,0.92138671875,0.55712890625,0.84423828125,0.24169921875,0.58740234375,0.72853357
0.00146484375,0.37646484375,0.44775390625,0.48681640625,0.70654296875,0.84423828125,0.24169921875,0.58740234375,0.7285673
0.00146484375,0.37646484375,0.44775390625,0.48681640625,0.55712890625,0.33837890625,0.24169921875,0.58740234375,0.7285698
0.00146484375,0.37646484375,0.44775390625,0.48681640625,0.55712890625,0.84423828125,0.13232421875,0.58740234375,0.7238704
0.00146484375,0.37646484375,0.44775390625,0.48681640625,0.55712890625,0.84423828125,0.24169921875,0.85693359375,0.72856724
0.69677734375,0.67138671875,0.82177734375,0.92138671875,0.70654296875,0.33837890625,0.13232421875,0.85693359375,0.169995
0.50146484375,0.87646484375,0.94775390625,0.98681640625,0.05712890625,0.34423828125,0.74169921875,0.08740234375,0.2320887
0.19677734375,0.87646484375,0.94775390625,0.98681640625,0.05712890625,0.34423828125,0.74169921875,0.08740234375,0.38990888
0.50146484375,0.17138671875,0.94775390625,0.98681640625,0.05712890625,0.34423828125,0.74169921875,0.08740234375,0.2320815
0.50146484375,0.87646484375,0.32177734375,0.98681640625,0.05712890625,0.34423828125,0.74169921875,0.08740234375,0.3569831
0.50146484375,0.87646484375,0.94775390625,0.42138671875,0.05712890625,0.34423828125,0.74169921875,0.08740234375,0.23212638
0.50146484375,0.87646484375,0.94775390625,0.98681640625,0.20654296875,0.34423828125,0.74169921875,0.08740234375,0.2320887
0.50146484375,0.87646484375,0.94775390625,0.98681640625,0.05712890625,0.83837890625,0.74169921875,0.08740234375,0.23208615
0.50146484375,0.87646484375,0.94775390625,0.98681640625,0.05712890625,0.34423828125,0.63232421875,0.08740234375,0.22747363
0.50146484375,0.87646484375,0.94775390625,0.98681640625,0.05712890625,0.34423828125,0.74169921875,0.35693359375,0.23209076
0.19677734375,0.17138671875,0.32177734375,0.42138671875,0.20654296875,0.83837890625,0.63232421875,0.35693359375,0.51021826
0.75146484375,0.12646484375,0.19775390625,0.23681640625,0.30712890625,0.09423828125,0.49169921875,0.33740234375,0.33117932
0.44677734375,0.12646484375,0.19775390625,0.23681640625,0.30712890625,0.09423828125,0.49169921875,0.33740234375,0.41060093
0.75146484375,0.42138671875,0.19775390625,0.23681640625,0.30712890625,0.09423828125,0.49169921875,0.33740234375,0.33118176
0.75146484375,0.12646484375,0.07177734375,0.23681640625,0.30712890625,0.09423828125,0.49169921875,0.33740234375,0.38433188
0.75146484375,0.12646484375,0.19775390625,0.17138671875,0.30712890625,0.09423828125,0.49169921875,0.33740234375,0.33118135
0.75146484375,0.12646484375,0.19775390625,0.23681640625,0.95654296875,0.09423828125,0.49169921875,0.33740234375,0.33118078
0.75146484375,0.12646484375,0.19775390625,0.23681640625,0.30712890625,0.08837890625,0.49169921875,0.33740234375,0.3311793
0.75146484375,0.12646484375,0.19775390625,0.23681640625,0.30712890625,0.09423828125,0.88232421875,0.33740234375,0.34766263
