Current density (A/cm2),Voltage (V),Faradaic efficiency,CO conversion,Crossover rate,Capture energy (MJ/kgCO2),Electricity price (USD/kWh),Membrane cost (USD/m2)
0.0017987480298115304,0.0006189351026575936,-0.002608591504875609,-0.13970160806358783,0.14088656476042238,-0.00016220020947606576,-0.0011013351387369349,0.0021142601703040328
0.001109348583116597,-0.000996024272478921,-0.0004404094401225557,-0.1354147758598352,0.11609659341423428,0.0,-0.001841663601397361,0.0025541057054680972
0.00039061965871891024,-0.0013271475213769573,0.003976442187056283,-0.017745382385671468,-0.22538451260761372,3.288658867556249e-05,0.0009085458067950988,0.002101680977724886
-0.001960715573135296,0.00025645342304385366,0.0036830834967526756,0.05539157665629279,0.012030596182916901,-0.0033528070812444766,-0.0004017789568231124,-0.0003672450851243231
4.961662162185354e-05,0.0,0.0017669378599178755,-0.14190707937179153,0.06166181323612131,-0.0005845192246223234,0.00013560895798394042,-0.001479694476556024
0.0006085567390726701,-0.0007720564004642242,0.0,0.1546055898916938,-0.10296172132387035,0.0008887132988170602,0.0003813003434909807,-0.00014012643506749328
0.003626458414630292,0.0011268688896475915,-0.0032930858394908157,-0.002852940910535058,-0.129024045615755,-6.43357754536722e-05,0.0007180962253737852,0.0003040505098427545
-0.0017549324686679222,-0.0011827829403788948,0.0031447730167670084,0.19951683069771706,0.06408099549874262,-0.0007687850914870241,-6.409376686365859e-05,-6.285523723437159e-05
-0.00044306736596829447,-0.00040123299579392893,0.001197219682505919,-0.14339087061821787,-0.07699780007019609,-0.002154540318503071,0.0006852430326288461,-0.0011924577856584598
-0.003181924298643587,-3.9493632314714046e-05,0.006977611650488116,-0.07022436075115182,-0.1695142609779662,-3.471766243492991e-05,0.00038304404070819016,-0.0002501954502127297
0.0021362305064621724,0.0,0.0005695053274223978,-0.047520082114680604,-0.15900310983344507,6.173989585135255e-05,-7.322654928251793e-05,0.0018233678517294014
-0.00023202736981484118,-0.00210482788314861,0.0039404024985873224,0.08721672741026543,-0.2352043295408221,0.0005947692290496863,0.0,0.0010320031713556416
0.0004621370827737538,-0.0009918951080648741,-0.004655835608443209,-0.09042862872334796,0.11283780986427931,0.00013826717287006123,-0.0022941143816326004,0.00015075151634026657
-0.00341749858807524,0.0011039414043760717,-0.007268161901924294,0.13121423166213889,0.0043070698991569635,-0.002356656245209454,-4.538263751480143e-05,-0.0008655262453056893
0.0007531422507806204,-0.00031399442561056936,0.0034930050815661848,0.04401196706111502,-0.09634545433907776,-0.002342024687773784,-0.0008963830018465108,7.686887527128677e-05
0.0003185347065754054,-0.0011126941932218396,-0.002761504532231714,0.03359166355332749,0.03160879966604661,0.00011950517628820517,0.0,0.00039909751609946026
0.0028741040469183465,0.0024487425542537265,0.00410038431018597,0.052913558899780985,0.13096154508947802,-0.0015184848293387776,-0.0002631129926585485,0.0016200233221016424
