S1_Pd_C103,S1_Pd_C301,S1_HX100,S1_T_E110,S1_L_R100,S1_D_R100,S1_F_S220,S1_T_E120,S1_P_V100,S1_Pd_P150,S1_HX150,S1_HX220,S1_T_E220,S1_Rr_D200,S1_Pc_D200,S1_F_S220.1,ST_Pd_C103,ST_Pd_C301,ST_HX100,ST_T_E110,ST_L_R100,ST_D_R100,ST_F_S220,ST_T_E120,ST_P_V100,ST_Pd_P150,ST_HX150,ST_HX220,ST_T_E220,ST_Rr_D200,ST_Pc_D200,ST_F_S220.1
-0.004393966862985286,-0.004325404633232086,-0.007111802801996604,1.2818568141640936,-0.005260826689768112,-0.00486778807267666,-0.0037991954992147242,-0.005265764004978161,-0.005204667919076446,-0.011856748744892806,0.0011464526173873685,-0.009181814736802478,-0.0009265190957292397,-0.0018348246926223116,-0.002307496152284667,-0.005204667919076446,1.0044549216419596,1.0053234238835014,0.9979099889173834,0.3191763350917455,1.0051520776181504,1.0049977964612358,1.002922659530011,1.005155280767124,1.0052046679190765,1.001277151622077,0.9941878300226458,1.0064819402652394,1.004242973312895,1.0046762952832287,1.0036716561073293,1.0052046679190765
-0.017021687828430956,-0.01723887192195494,-0.00902954889095129,0.6599040210394505,-0.01773127397798245,-0.017457507107586236,-0.01599801756203769,-0.017561773450103867,-0.017555450486619488,-0.01738592019173349,-0.011270234969428035,-0.0204982648483473,-0.015330118837900414,-0.013578311784283061,-0.015693114854117188,-0.017555450486619488,1.0153241120792365,1.0168370081038174,1.0095223454283555,-0.29930256705158587,1.0174100296542223,1.0173293044660014,1.0171157959115087,1.0175709444606629,1.0175554504866196,1.0199266213845306,1.0178731067595905,1.014461178302958,1.0177605997018773,1.0174277150295612,1.0137520881314577,1.0175554504866196
0.033957906541096344,0.03483187043703954,0.035802146058968455,0.9316553742488418,0.03427861419212595,0.034568142907453074,0.036576452680447374,0.03423978192338987,0.034278966392376105,0.03360364901516994,0.045016850135484676,0.03294411167179318,0.03590884149611913,0.03547927936438014,0.03552129678747808,0.034278966392376105,0.9645031431157886,0.9647831884032485,0.956562987186678,-0.032090403248575816,0.9656765602679784,0.9653592032265058,0.9658882492314513,0.9657038332483094,0.9657210336076238,0.968286394157675,0.9632204919677602,0.9678465138795757,0.9640412442150919,0.963138516819896,0.9624613386874894,0.9657210336076238
0.03254402835082734,0.031956396347840775,0.035681432918241926,0.9661854320353254,0.03192480146332225,0.0323295511633228,0.03184205019680548,0.03195972976939383,0.0319901868516256,0.02844480051316223,0.036066284480643813,0.029007862432713485,0.03411781333010719,0.032175078785957524,0.03140894190923304,0.0319901868516256,0.9679174330029845,0.9677339842293877,0.9638101276615315,-0.019007729261011796,0.9679785611220687,0.9678008037439285,0.9664776279401031,0.9680329891476684,0.9680098131483744,0.9767841235649811,0.9637735758334292,0.9650279675797331,0.9684788078779418,0.9660274524440937,0.9649329290017793,0.9680098131483744
0.013319753429274425,0.01454404959432249,0.008915616925420351,0.9817391992292873,0.01469623751822418,0.014817814918001597,0.015576271009140368,0.014615204346593748,0.014670373474870803,0.011124349200671204,0.00827624713048245,0.019238255533828626,0.01823543490612131,0.01581652537739755,0.016450899630941537,0.014670373474870803,0.9827099185060834,0.9843469401202183,0.9692758419367481,0.014419698455224617,0.9852813028756964,0.9852242729251078,0.9819778282886832,0.9852355996626793,0.9853296265251292,0.9825999584733759,0.9687581914381636,0.9920456982699166,0.9855534929250299,0.9845922591738541,0.9863958874414909,0.9853296265251292
0.039334346544304837,0.03801450327047345,0.04978875015233509,1.0906161609871103,0.03768150618537235,0.037795119133440414,0.039468548341566365,0.037602397858575436,0.03761681285730678,0.0377374606312395,0.04161957190842753,0.03874960007889694,0.03822529353102351,0.03692685968134906,0.04049971413692395,0.03761681285730678,0.9632420942150349,0.9622485741120242,0.9617087476515026,0.12531439109897047,0.9624525433069829,0.9621618429944896,0.9621887591491461,0.9623832659446068,0.9623831871426932,0.9670147438258145,0.9513420310974392,0.9622715696561726,0.959812019790999,0.9622492869434205,0.9629105466327345,0.9623831871426932
-0.019761932372065357,-0.021338191274603114,-0.01891228915437077,0.9638893603238025,-0.02131267117818768,-0.02087903577500932,-0.019567971819641858,-0.021108527176325245,-0.021139597160107118,-0.028956794030645848,-0.017627525881391982,-0.018884112147717874,-0.020212231841756644,-0.019349965885087913,-0.016918464105878096,-0.021139597160107118,1.0221630044416083,1.0202305470645714,1.0160691368602977,-0.012546543814219158,1.021038904031784,1.0208645639432359,1.0205315290031745,1.021173653847321,1.0211395971601072,1.0203082830472907,1.009487441405139,1.0278632177660507,1.0193445177656613,1.0200180288609142,1.0240749425603601,1.0211395971601072
-0.019520053947248622,-0.01915490264267991,-0.01402963942727198,0.9401715834048262,-0.02044878881139198,-0.020457351940309638,-0.019189306750583064,-0.020419014168042208,-0.020459137379519866,-0.019184553287339794,-0.009873289544511905,-0.021222572211991732,-0.019687170388980456,-0.019437274023675715,-0.017702578122558488,-0.020459137379519866,1.019249946529774,1.0213309258565528,1.0188076588770196,-0.02816888006346585,1.0204614885393513,1.020021730566859,1.0203637925111841,1.0205511600524413,1.0204591373795198,1.0264338432623616,1.0135422908043592,1.0261992611081125,1.0188267667887612,1.0178437247089467,1.0182203532272813,1.0204591373795198
0.04819956957764341,0.0468409211015122,0.054617462680240446,0.8663493626123975,0.0474572704607504,0.04783885524541237,0.04786333531983582,0.047553915771316534,0.047507616619182284,0.046783478084614645,0.056269027131948146,0.044656161902530384,0.04849612971080082,0.05096532293878783,0.05252290817562198,0.047507616619182284,0.9525954475376783,0.9522085308647323,0.9518880217790522,-0.10257365784827299,0.9524748260018612,0.952146509092168,0.9521915898184627,0.9525200490009029,0.9524923833808178,0.9533805224761328,0.949658495512368,0.9527435920217154,0.9506072594724436,0.9520404314366064,0.9517529242075606,0.9524923833808178
-0.01790727031606958,-0.016822458267979446,-0.01777095953748977,1.1387432695202646,-0.01746163011852835,-0.016974322473510634,-0.01713096226861972,-0.01739389800415111,-0.017382189166880224,-0.018791816537985603,-0.0061709532486888255,-0.020294266454341205,-0.014352233261967428,-0.015307023160338431,-0.016996081671186398,-0.017382189166880224,1.0158717343433599,1.0172744204873585,1.0025065842516985,0.18218990213405906,1.0174100094023326,1.01717203999263,1.0162844369881185,1.0173701879260755,1.0173821891668802,1.019401343650042,1.0107709342259987,1.0169288534510066,1.0167917657961925,1.0156252830660892,1.0142050595018024,1.0173821891668802
