Prime Delay,Print Speed,X Offset Correction,Y Offset Correction
-3.74044110585392e-05,0.013151742681252953,-0.19049932716977006,-0.12557467087754048
0.0054020345463262065,0.013151742341708256,-0.19049932681890724,-0.12557467192042773
-3.740384353373427e-05,0.00962603150401264,-0.19049932802186556,-0.12557467101174152
-3.740694228326902e-05,0.013151739805632804,-0.04465365513897266,-0.12557467097374486
-3.740431970478131e-05,0.013151742336049162,-0.19049932700242309,0.08165673160611837
0.0054020319318320575,0.00962602739875566,-0.04465365537422862,0.08165673152123215
-0.01934398025089955,-1.5059168314790483e-05,0.18482215935606902,0.11554706665386524
-0.00031623716252699113,-1.5052683819682944e-05,0.1848221710954224,0.11554707490722646
-0.019343975112456627,-0.00034224072765542957,0.18482216635068963,0.11554706618497018
-0.019343975252316657,-1.5055686364836424e-05,-0.1151287183343407,0.11554706797243046
-0.019343980185415964,-1.5059919355242535e-05,0.18482216006345376,-0.07377990513729552
-0.00031624068489893853,-0.0003422432338184982,-0.11512871846611643,-0.07377990316874479
0.0028957054584881348,-0.02314864490795622,0.1448100744390912,0.011598267589255976
-0.0022869989916217137,-0.023148647279918395,0.1448100694898231,0.011598266090408718
0.002895710090039421,0.002120111482832282,0.14481008041103555,0.01159826389872855
0.002895705333988488,-0.02314864403322442,-0.08926351979122656,0.011598266856809538
0.002895705751143389,-0.023148644969397662,0.14481007220133002,-0.11764620696097461
-0.0022869951733608,0.0021201074632699324,-0.0892635186634531,-0.11764620433273701
-0.0008504211097412617,0.002888280059172181,-0.19361237274359971,0.0029038993509150203
0.0021694006104047703,0.0028882783986369652,-0.19361237106042814,0.002903902232194204
-0.0008504210321310379,-0.007211921131885125,-0.19361237185916658,0.002903898807643496
-0.0008504158476070889,0.0028882845904769053,0.28779098084730015,0.0029039016978155523
-0.0008504209464364615,0.002888279970243801,-0.19361237372504547,0.08747113417808171
0.0021693927442861805,-0.00721192789044126,0.28779097241123147,0.08747112709129908
-0.0022869930447390607,-0.02558026080239669,0.2903506706756567,0.08165673125283007
0.0028957214510429985,-0.025580248679034526,0.29035068162516436,0.08165673675668793
-0.002286994192723435,0.02519478386643137,0.2903506731802028,0.08165673634438363
-0.0022869961952286244,-0.025580266303829133,-0.19235699850752203,0.0816567298162328
-0.002286991719706255,-0.02558026248799351,0.2903506710564317,-0.1255746711645367
0.0028957059702305887,0.02519477631156202,-0.19235699480971866,-0.12557467157360713
0.002169401048579128,0.006029324004581838,-0.03165059104665287,-0.07377990364976646
-0.0008504213239777514,0.006029325132355244,-0.031650594223012564,-0.07377990385268486
0.0021693988463892754,0.0006403539349169735,-0.03165059407506807,-0.07377990349292916
0.0021694014980716547,0.006029324272983818,0.12689320467244314,-0.07377990473954323
0.002169400406677957,0.006029324669119277,-0.031650591015932136,0.11554706806620943
-0.000850417589794733,0.0006403584524782038,0.1268932052626042,0.11554706648166758
0.005402031820267425,0.019349267576924647,-0.06205859187563578,0.08747113364451152
-3.740433183140046e-05,0.01934927039837929,-0.06205858976560802,0.08747113438989296
0.00540203375567214,0.004602119942622562,-0.06205858922233651,0.08747113389836157
0.005402044376953352,0.01934927816101767,0.20028096848788357,0.08747114212019366
0.005402029425668921,0.019349263115954148,-0.06205859517892047,0.002903894982106671
-3.740193319071161e-05,0.004602122076095071,0.2002809581778517,0.0029039029347282873
-0.0003162408562881469,0.0011195012816137171,-0.10048245439490225,-0.1176462044378342
-0.019343975329118412,0.0011195030698824548,-0.10048245352340424,-0.11764620493745
-0.0003162407334053041,-0.032875672690149994,-0.10048245401816934,-0.11764620483720341
-0.00031624070510993807,0.0011195016300512158,-0.18664721168331905,-0.1176462052584005
-0.00031624262596272046,0.0011194994860690315,-0.10048245844761064,0.011598264835710212
-0.019343978444036767,-0.032875674239928925,-0.18664721326786096,0.011598265406468689
-0.0005335745000694392,-0.0018996902702686674,-0.15653455920498047,-0.03275491335888446
-0.0005335745000694392,-0.0018996902702686674,-0.15653455920498047,-0.03275491335888446
-0.0005335730610467326,-0.028460877481848033,-0.15653455910635078,-0.03275491340254019
-0.0005335743836541174,-0.0018996900665418576,-0.17161663571379093,-0.03275491336211828
-0.0005335745501926503,-0.0018996899226395964,-0.156534557494322,-0.10612605751602032
-0.0005335732332443777,-0.028460876939384955,-0.17161663391824636,-0.1061260573017838
0.0036727700474633316,0.0018954493191106064,0.01782699079113725,0.04573459055730682
0.0036727700474633316,0.0018954493191106064,0.01782699079113725,0.04573459055730682
0.003672774300664801,0.0031814090471015966,0.017826992308578617,0.04573459526970204
0.0036727732294821475,0.0018954548359033652,0.233081041968641,0.0457345990556253
0.0036727700345282827,0.0018954491832927356,0.01782699084287742,0.10598523056978588
0.0036727642533755794,0.003181401030613318,0.23308102957121773,0.10598522475629575
0.0019705107366058405,0.008733586024189017,0.2682374615792974,-0.12958927017542826
0.0019705107366058405,0.008733586024189017,0.2682374615792974,-0.12958927017542826
0.001970517847641692,0.00010400555927644883,0.2682374682262889,-0.1295892639391241
0.001970519561533955,0.008733594047144933,0.08251532533985383,-0.12958926343950836
0.0019705109201215987,0.008733586084822,0.26823746116456787,-0.04124928558788579
0.0019705088974054123,0.00010399831646482754,0.08251531678251924,-0.04124928414562928
-0.004580612443128821,-0.00044233418076243536,-0.13705187642578198,0.10909522134655465
-0.004580612443128821,-0.00044233418076243536,-0.13705187642578198,0.10909522134655465
-0.004580614916954422,0.014731433331487822,-0.13705187640152872,0.10909521932060463
-0.004580612674342613,-0.0004423342405870251,-0.18333106819449718,0.10909522143548303
-0.004580608947435426,-0.00044233057512130247,-0.1370518709057554,0.05349507220671514
-0.00458061171634154,0.014731437340540452,-0.18333106346108255,0.053495070681189354
-0.0013554279155666982,0.0216688713569764,0.2449822716880589,0.10598522913642228
-0.0013554279155666982,0.0216688713569764,0.2449822716880589,0.10598522913642228
-0.0013554237989917284,-0.02393436249177386,0.24498227471647427,0.10598524014575464
-0.0013554289883662453,0.02166886912972488,-0.14568904279521025,0.10598523411075195
-0.0013554278961642185,0.021668871486326683,0.244982271526371,0.04573458923389105
-0.0013554310442285,-0.023934369906783128,-0.1456890457306549,0.04573459272635066
0.0024541584013301134,0.000496367071011472,-0.16293094092866847,-0.10612605753461443
0.0024541584013301134,0.000496367071011472,-0.16293094092866847,-0.10612605753461443
0.002454158436901499,0.006602028489093416,-0.16293094114371343,-0.10612605738101086
0.0024541572234334508,0.0004963653320575606,-0.0010989684702104204,-0.10612605954358717
0.002454158541190234,0.0004963670491835992,-0.16293094274684947,-0.03275491368549413
0.0024541573261052775,0.006602026616747005,-0.001098970212398024,-0.03275491564757736
0.012602542317634136,-0.03662605266031788,-0.17705748367087734,-0.041249283034024635
0.012602542317634136,-0.03662605266031788,-0.17705748367087734,-0.041249283034024635
0.012602542779253193,0.0012971524346438446,-0.17705748099413338,-0.041249281898166824
0.012602542215770729,-0.0366260531615505,0.031688919917441036,-0.04124928256351276
0.01260254341630368,-0.036626051788011454,-0.177057482984512,-0.1295892663830374
0.012602540416183859,0.0012971493148748875,0.031688920425141195,-0.12958926624641112
-0.00015790621222963597,0.004203663927910372,0.06341444263509607,0.05349506413606127
-0.00015790621222963597,0.004203663927910372,0.06341444263509607,0.05349506413606127
-0.00015789674620877991,0.014037031466917404,0.06341445191517586,0.05349507333206322
-0.0001579055363740145,0.0042036644226754565,0.2757345320949552,0.0534950628457914
-0.00015790415879271547,0.004203667268383422,0.06341444666759344,0.10909522103045471
-0.00015789197641430386,0.014037034535754587,0.2757345436451336,0.10909522942448452
-0.00023130617207947624,-0.03377311950640032,-0.0446536508016935,0.07178197132856838
0.002061847657185145,-0.03377312381538408,-0.0446536559805584,0.07178196668327363
-0.00023130517446484644,0.005509588626510877,-0.04465364908780134,0.07178196984427307
-0.00023130800966297826,-0.0337731210561793,-0.15653455917830192,0.07178196971573111
-0.0002313077105403072,-0.03377312085083562,-0.04465365442592882,-0.12556279468198128
0.0020618498545243447,0.005509585491381545,-0.1565345606019643,-0.1255627943820501
0.007412252056787484,0.0034965664914731742,-0.1151287174272713,-0.10609980800007991
-0.0031268162614044807,0.0034965651720994806,-0.11512871817103587,-0.10609980739051636
0.007412248072796501,-0.02754338248956227,-0.11512871747901146,-0.10609980821512485
0.007412254248467595,0.0034965690647367625,0.017826991926186704,-0.10609980705824756
0.007412252408458797,0.0034965664712621383,-0.11512871874907031,0.1000466865443741
-0.00312681550793871,-0.0275433805719432,0.017826987852458856,0.10004668695910365
0.002297904914788186,0.016608534422832437,-0.08926352297809594,0.0955098919867952
-0.0004156436124403001,0.016608540431156546,-0.08926351692449924,0.09550989719638084
0.002297906164636033,0.024661503572133366,-0.08926352008873238,0.09550989363762918
0.0022979086999030396,0.01660853985069685,0.26823746824811684,0.09550989171354253
0.0022979046302174025,0.0166085339636387,-0.08926352235074675,0.06488112151338205
-0.0004156444144124416,0.02466150635801672,0.2682374673410473,0.06488112251908103
-0.0017400071689432361,0.0002286481459223555,0.2877909768099522,-0.09133537920570237
0.004334643356236953,0.00022865485435524802,0.2877909815134545,-0.09133537416588905
-0.0017400048163836185,0.0009512929625796196,0.28779097667898484,-0.09133537953069507
-0.0017400052400059851,0.00022865263437973904,-0.13705187095992083,-0.09133537977646083
-0.001740013690626616,0.00022864492267318792,0.2877909733668073,-0.05403674627046307
0.00433464201099315,0.0009512982352235799,-0.1370518739349791,-0.0540367436664787
-0.00770953937414262,0.007236241081651884,-0.18664721500438944,-0.010634184286270009
0.0271620533215658,0.007236244451228724,-0.18664721280866714,-0.010634181978983038
-0.007709539834144785,0.002614928583271725,-0.18664721410621296,-0.010634184248273315
-0.0077095347070200325,0.0072362473187644535,0.06341445503009412,-0.01063418186822678
-0.007709539578677856,0.007236240524636922,-0.18664721344005863,-0.019372188760219913
0.02716204668750929,0.0026149247504589357,0.06341444393910937,-0.01937218943203335
0.001891985050557755,-0.0006306565030374522,0.20028095047422945,0.024846628329315616
-9.38224839046875e-05,-0.0006306456796463043,0.20028095921507988,0.024846627954199552
0.0018919949733470498,-0.017836400910811023,0.20028096073979723,0.024846637369288733
0.001891992543985699,-0.000630648972421266,-0.17705747976449662,0.024846634120169422
0.0018919810940536555,-0.000630660152334428,0.20028094533740343,0.033211556919721025
-9.382648244757319e-05,-0.017836404165589383,-0.1770574825366365,0.033211563830263954
0.0032222206856305016,0.008724801620701349,0.1268932041841455,-0.12959327523033912
-0.0010702860155207862,0.00872479415961103,0.12689319839814237,-0.12959327318256128
0.0032222206856304825,0.011803977560096752,0.12689320418414554,-0.12959327522063785
0.0032222165617794563,0.008724795648756986,-0.16293094130216765,-0.12959327015091227
0.0032222233955204738,0.008724803176139356,0.12689321026684613,-0.11766559149610759
-0.0010702848279227628,0.011803970279288475,-0.16293094466123473,-0.11766559535236519
-0.0006757271241642215,0.0014850638536800598,-0.1923569980224582,0.11431927004094987
0.002648216519446544,0.0014850630565585027,-0.19235699775243925,0.11431926934730853
-0.0006757253747006166,-0.00012890131054314746,-0.19235699573619067,0.11431927149937511
-0.0006757300272713374,0.0014850608567939518,0.2449822601435395,0.11431926404798617
-0.0006757266132303291,0.0014850641059132837,-0.1923569992706892,0.1127382871256689
0.0026482125233288846,-0.00012890840621870847,0.2449822573285524,0.11273827802667968
-0.00041563282300358106,0.02978545070477084,0.2330810492906797,-0.019372182447113997
-0.007709539666797799,0.029785437383300927,0.23308103576224917,-0.019372188343873466
-0.0004156519426032107,0.00035928654769015744,0.23308102964236033,-0.019372196601276925
-0.0004156449819372465,0.029785442413412886,0.18482216742995666,-0.01937218077849438
-0.0004156437999983109,0.029785442007576223,0.23308103843656777,0.024846626691416733
-0.007709545899868144,0.00035928725750031254,0.18482215676340272,0.02484662711180538
0.004334639575164276,0.000791798792003362,-0.17161663651899706,0.033211565906337184
0.0018919933491916706,0.0007918003983730659,-0.17161663472345234,0.03321156568401626
0.00433464037471111,0.01887577096042352,-0.17161663493041285,0.03321156606883351
0.004334639544443551,0.0007917988000877008,-0.190499328270865,0.03321156582064253
0.004334641698126991,0.0007918000386173685,-0.1716166350524873,-0.010634181870652026
0.001891990847879138,0.018875770517398548,-0.19049932674533923,-0.010634184895025128
0.0020618480694893915,-0.02992520616034102,-0.18333106739252492,0.11273828702946449
0.003222212723307555,-0.02992520647482404,-0.18333106413208752,0.11273828775301807
0.0020618499434527093,-0.03908535798675277,-0.18333106472629077,0.1127382881984684
0.002061852460934044,-0.029925202826335557,-0.19361237257382727,0.11273828990104244
0.0020618499628553,-0.029925205411725848,-0.18333106302371666,-0.12959326950658578
0.0032222145665501967,-0.03908535924064279,-0.19361237139916443,-0.12959327036110663
-0.003126817063376683,0.005035793208258423,0.08251531994028478,-0.11766559198117146
-0.000675716259542599,0.005035802964509155,0.08251533099650661,-0.11766559179037972
-0.0031268177004271924,0.0038363163184840245,0.08251531989824593,-0.11766559828376766
-0.0031268087946551004,0.00503580280928868,0.14481008301016926,-0.11766559171276945
-0.0031268212001628604,0.005035791186350593,0.08251531696765194,0.11431927089466223
-0.0006757143799202558,0.0038363274078518548,0.14481008304654902,0.11431928091769804
-0.0010702823532887096,-0.012524162680266427,0.031688923387264395,-0.12556279439417678
-0.0002313087744470338,-0.01252416674510134,0.031688919645805266,-0.1255627949891884
-0.0010702863243446752,-0.000538392243874572,0.031688920738815775,-0.1255627943036315
-0.0010702851100682365,-0.012524164593034808,-0.062058590885297034,-0.12556279440872867
-0.0010702820024258985,-0.012524162633376901,0.03168892364434822,-0.10609980726844197
-0.00023130777683239012,-0.0005383913529739434,-0.06205858913906717,-0.10609980751097389
0.0026482208793619537,0.0023594446279780468,0.27573454307599216,0.10004668980319466
0.007412249536072408,0.002359440786272482,0.2757345377920299,0.10004669071511467
0.0026482179916153537,0.007942437394780802,0.27573454101932127,0.10004669024298592
0.002648218596328216,0.0023594419601269826,-0.10048245710075003,0.1000466872937977
0.00264821124276042,0.0023594335943925016,0.27573453242399015,0.0717819601543144
0.007412247451914728,0.00794243568573921,-0.1004824545509311,0.07178196950149464
0.02716205147428099,0.010640531512358858,-0.14568904818103573,-0.0540367437198357
0.0022979051791480465,0.010640529856674274,-0.1456890499854732,-0.05403674603844086
0.027162052562440888,0.0034125536306722493,-0.1456890455859442,-0.05403674167124943
0.027162063178062988,0.010640543183803308,0.2903506857692264,-0.05403674033651536
0.027162052043422535,0.010640530839737039,-0.14568904696837617,0.0955098933021267
0.0022979052430148195,0.0034125531043779586,0.2903506705042673,0.09550989214686621
-9.382980998555446e-05,-0.00023786159161119882,-0.0010989689649755243,0.06488112191113435
-0.0017400001508778619,-0.0002378566374925395,-0.0010989651814775382,0.06488112243500327
-9.382366260983488e-05,0.0016841641384720194,-0.0010989637941950135,0.06488112604064454
-9.382362703847652e-05,-0.00023785777577564512,-0.0316505913732625,0.06488112194347195
-9.382924488614275e-05,-0.00023786202897708222,-0.0010989693020949124,-0.09133538006911603
-0.0017400031315951562,0.0016841603913538422,-0.031650595123614456,-0.09133537976352582
-6.474117172833305e-05,-0.028460876720297738,0.28007912459886725,0.11543834692565731
-0.011173011490124451,-0.028460879636339944,0.28007911883064973,0.11543834670010267
-6.474169963949228e-05,0.003496568233660757,0.2800791269198978,0.11543834770741855
-6.474117172833305e-05,-0.028460876720297738,0.28007912459886725,0.11543834692565731
-6.474794807026507e-05,-0.028460883205601303,0.2800791168847354,0.0005139370542666487
-0.011173004931252827,0.003496573542684455,0.2800791282578655,0.0005139538213068118
-0.02262148423970862,0.003181404936185517,-0.11461763918163746,-0.1280816183611427
