Feature,S1,S1_conf,S1_CI_lower,S1_CI_upper,ST,ST_conf,ST_CI_lower,ST_CI_upper,S2_sum
Prime Delay,0.001136135747615405,0.01113415087980524,-0.009998015132189834,0.012270286627420645,0.0004959912004206729,0.0002955831446141343,0.0002004080558065386,0.0007915743450348071,0.0
Print Speed,0.03418607176253146,0.03524469746330136,-0.001058625700769901,0.06943076922583283,0.005039759499056708,0.0025584850750253255,0.0024812744240313824,0.007598244574082033,0.0
X Offset Correction,0.7290824940245769,0.2906599599959633,0.43842253402861364,1.0197424540205402,0.5560811536403082,0.2347456485545262,0.321335505085782,0.7908268021948344,0.0
Y Offset Correction,0.34815711578005376,0.18199490729516987,0.1661622084848839,0.5301520230752237,0.15936907603954456,0.06986247957916351,0.08950659646038105,0.22923155561870806,0.0
