Feature,Total_Effect (ST),First_Order (S1)
Current density (A/cm2),0.6289318987499188,0.6071716505501753
Voltage (V),0.003947766273884571,0.002723540789648003
Faradaic efficiency,0.3396994176373229,0.3191592276142335
CO conversion,0.009016392795983826,0.008387191392043226
Crossover rate,1.863146365848537e-05,9.914607682176353e-05
Capture energy (MJ/kgCO2),0.00016773459808987117,7.393133213456366e-05
Electricity price (USD/kWh),0.043714654566487786,0.04216799241100815
Membrane cost (USD/m2),0.0002103617137951031,0.00023495992091367615
