QAgNO3(%),Qpva(%),Qtsc(%),Qseed(%),Qtot(uL/min)
-0.14824823279060992,-0.001065689490729286,-0.056719522831001706,-0.10296105464946088,-0.000676960217538991
-0.07830465565045874,0.001407696278642373,-0.08097327639991538,-0.08714903557526761,-0.001552116645938736
-0.14824823279060992,-0.001065689490729286,-0.056719522831001706,-0.10296105464946088,-0.000676960217538991
-0.10216735922461674,0.0006450241067516294,-0.026095642752365002,-0.05070853634299767,-0.0009086494856087958
-0.04023797373510792,-0.0016856783220829952,0.13885805079529187,0.14963637994787474,-0.022602304089620627
0.02058881851314718,0.017164260879965084,-0.04769943014772139,-0.1038252238137288,0.009745087856003948
-0.04156774583729861,-0.008898839925608961,-0.022000511908855012,0.2166874829004689,0.007387620725218119
0.18081132255293744,-0.0003842060916723655,-0.03980094344209873,0.0368655456257655,-0.0001872095172759103
0.22449538779096298,-0.0009553653484286348,0.09082412541626646,0.10356568092174873,-3.0161277073614823e-05
-0.07830465565045874,0.001407696278642373,-0.08097327639991538,-0.08714903557526761,-0.001552116645938736
-0.16516011576479672,-0.0017165925737655464,-0.05323126060388576,-0.1093032767637645,0.0010225317659353084
0.051244496503669454,-0.0024958678020677986,-0.04904819992622706,-0.11339587070622763,8.688185363145418e-05
-0.08317446297314297,0.000966019108389754,-0.029035765030498983,-0.040573963032067104,-0.0009699455379741648
0.0699785151356805,0.003231295851532659,-0.022273481125235046,-0.10895517195566888,-0.005834221461358561
0.041244192464018246,-0.0022855190712455188,-0.04137155718963742,-0.11472647667420459,8.424781966756556e-05
0.027239219522491323,0.0015160171405555894,-0.07256514764087164,-0.028624535579789143,-0.0011256382941387737
0.18012537638984397,0.0010537130369565988,-0.03319503506560061,0.13623285616186404,0.0004930898343358803
0.020898574990522688,0.01412001083419792,-0.048713327885158614,-0.10804430320164636,0.0011749100784624322
-0.17580065228624536,-0.00033016607901861783,0.05521375398380871,-0.10929912165642665,0.00045252223322640094
-0.04023797373510792,-0.0016856783220829952,0.13885805079529187,0.14963637994787474,-0.022602304089620627
-0.04023797373510792,-0.0016856783220829952,0.13885805079529187,0.14963637994787474,-0.022602304089620627
-0.08317446297314297,0.000966019108389754,-0.029035765030498983,-0.040573963032067104,-0.0009699455379741648
-0.07851153081436114,-0.0013514660257713494,-0.08037927706713405,-0.10459122335819947,-0.0007204801554052676
-0.06025999812777857,0.011111595682906844,0.13315784253003232,0.17604902533438846,-0.029560401639792573
-0.083794521642688,0.0004925156619988713,-0.03591495879596666,-0.04608844911165918,-0.0009396011889063321
0.13551891360672547,-0.0002696214899396898,0.049962376907228066,0.0914143242589514,4.597879092560486e-05
-0.10675118855570173,-0.0008791507059638493,0.06556745756796264,-0.11553088984124979,-0.000644857991300124
-0.10669052699145057,0.0008606642128249353,-0.029964610720974366,-0.0561673876054227,-0.0009174535786547739
0.031084081892389804,0.013367791463109069,0.02415597464243656,-0.10540634643872501,0.001556550517954558
0.2385663137902611,0.0022583070597978296,0.07103899313848985,0.11259045629342623,0.0002529295994297409
0.021740628100243232,0.014136767295352487,-0.04226532354219112,-0.10750757124442104,0.002306753743859774
-0.03668720171662366,-0.008913234301514783,-0.036992398768225264,0.21740879725461265,0.0075028936404284985
0.021740628100243232,0.014136767295352487,-0.04226532354219112,-0.10750757124442104,0.002306753743859774
0.18456494704655874,0.00037780671658982357,0.10354613031051203,0.04802254409932666,0.0005171756402744663
0.11524671556076535,-1.1166499011727726e-05,-0.04954272039347256,-0.10549910524260814,-0.0007117623096137714
0.07173910150947317,-0.0006666279864451993,0.02550208580273432,-0.06433180952991814,-0.002364533677930514
0.04548374619452413,-0.0038384566752208376,0.09003936601347859,-0.10901367617638302,0.0006491722462662365
0.22932248708922254,0.0024678763174826473,-0.03749689877552695,-0.08200712421072484,-0.0009460111051772385
0.033121686575011834,0.01354243866026702,0.0434645847405744,-0.1043859360337062,0.0021313324960189808
-0.17544341590773263,2.0289778343007825e-05,0.16640432760204568,-0.09716597324465218,0.001081923185740324
0.12135094101185923,0.0016027933175761623,0.02092035964741713,0.0650667458274363,0.00034518390838222945
-0.14824823279060992,-0.001065689490729286,-0.056719522831001706,-0.10296105464946088,-0.000676960217538991
-0.12451790576652501,-0.0010447632877815583,-0.07482399197050925,-0.1027081714398535,-0.000758466786990819
-0.04433087586858682,0.010832661245365223,-0.06176203897211009,-0.1227148645782475,0.0009525722387150048
-0.03216347777120622,0.004132833579754441,-0.04201012249380962,0.2244916813027926,0.007404529694032418
-0.061788778800015466,-0.01387024689526876,-0.03220188330041947,-0.04631365375515055,0.006486064583779455
-0.09947564957602481,0.000847598863495197,-0.04074058014643659,-0.07057567567043618,-0.0009639569735956331
0.09060192251248354,-0.0008551321600494544,0.030277671515622728,0.1085614000853047,0.0009715681462379868
-0.14824823279060992,-0.001065689490729286,-0.056719522831001706,-0.10296105464946088,-0.000676960217538991
0.13551891360672547,-0.0002696214899396898,0.049962376907228066,0.0914143242589514,4.597879092560486e-05
-0.06025999812777857,0.011111595682906844,0.13315784253003232,0.17604902533438846,-0.029560401639792573
0.10932918107474772,-0.0040202593519606394,0.0054464521997304475,-0.03136207541868737,0.006064848714290019
-0.08598753732415672,0.0007066998114629575,-0.03703131796071601,-0.03750946676730856,-0.000923035701166795
-0.07851153081436114,-0.0013514660257713494,-0.08037927706713405,-0.10459122335819947,-0.0007204801554052676
-0.10726112994846362,-0.0009737978247900542,0.1250464426556053,-0.09551407299748456,0.0022864610271164532
