Feature,Mean_Abs_SHAP
Current density (A/cm2),0.0005543969296135812
Voltage (V),0.04816377231327366
Faradaic efficiency,0.0631327924166085
CO conversion,0.05972928153318686
Crossover rate,0.0001494795234157506
Capture energy (MJ/kgCO2),0.025993942633401403
Electricity price (USD/kWh),0.00022424703123672995
Membrane cost (USD/m2),0.0005081918755925672
