Feature,Mean_SHAP,Abs_Mean_SHAP,Mean_Abs_SHAP
Unnamed: 0,-9.212145724608124e-06,9.212145724608124e-06,9.212145724608124e-06
Acc. Surface Area [m^2/g],-0.0019291829188976051,0.0019291829188976051,0.0019291829188976051
Void Fraction,-0.0024842584937005557,0.0024842584937005557,0.0024842584937005557
PLD,-0.0008207283396553492,0.0008207283396553492,0.0008207283396553492
LCD,2.811401065546924e-05,2.811401065546924e-05,2.811401065546924e-05
Density,8.945030190040661e-06,8.945030190040661e-06,8.945030190040661e-06
Channel Volume,0.0010762703823173092,0.0010762703823173092,0.0010762703823173092
