Feature,Global_Attribution_Score
x10,0.9054661
x11,0.31256625
x4,0.113929965
x15,0.0042039244
x7,0.0023482493
x1,0.0005785385
x6,0.00055934634
x12,0.00038027685
x13,0.0003447559
x8,0.000321465
x2,0.0
x3,0.0
x5,0.0
x9,0.0
x14,0.0
x16,0.0
