Current density (A/cm2),Voltage (V),Faradaic efficiency,CO conversion,Crossover rate,Capture energy (MJ/kgCO2),Electricity price (USD/kWh),Membrane cost (USD/m2)
-6.84658610865807e-05,-0.0465989788229697,-0.044239396575221177,-0.05125574705674994,-0.0005567757988240946,-0.00019946266013833508,-0.0011858656716618034,0.0011319038714993845
-0.0006014936313178953,-0.0685037663532736,0.07877214476303412,0.15994881116185275,0.00045030464827562855,0.05883889847681093,0.0,0.0012552139520779204
0.0003147681401967223,-0.08100955042548043,0.0777679754969299,0.11771695262989881,-0.00045442771052501803,-0.011810959262748912,-0.0005272837174811376,0.0012116923547970098
-0.00040903935351233045,-0.06315246396073514,-0.018346463552194953,0.10323533702350027,0.00044644845742128385,0.0641385137103929,0.0002922993900167374,0.0011527822454424415
0.0,-0.03857284275174523,-0.040976372978819106,-0.031138378073152614,-0.0003097867009534575,-0.0021312349709925564,0.0008423953786637283,6.693829484349934e-05
-0.0007473713742099959,-0.01197047292967719,-0.04120269647757233,0.12495909436767066,0.0,0.03968104886203166,-0.0004807902938303438,0.0007151606308740928
-0.0005611083026289928,-0.04428511369019785,-0.05022456963086273,0.12855090216318443,0.00024921476584149893,0.06424127594019931,0.0,-0.0002284945652044225
8.949981479283636e-05,-0.03995004558218262,-0.022320099624316418,0.0003486356166385061,-0.0004609715608430917,-0.04016635416832574,-0.0009084162656454995,8.744844247413064e-05
0.000853575125644051,0.07207147050939056,-0.09759613864047653,0.14496790469324233,0.00034886729416581827,-0.005172571348246657,0.0004323152447339239,0.00022427535992876335
-0.0002807924923726099,0.0145087539650321,0.023033866211444213,-0.08008514339975606,0.0,0.02085451835551962,0.0010826295165089078,0.0009626263175111916
0.00019450345784389735,-0.0662717120105606,-0.08460332021823758,0.1533576329545551,3.3588893753936505e-05,9.273890265840597e-05,0.0,0.0022833188728187356
-0.00029194391366253736,-0.04604216672410126,0.12663471146413838,-0.09499036059847552,0.0,0.03183369576499991,0.0013879737945493723,-0.0016813402462717095
-0.00024847476608808234,0.07857890974554466,-0.015329225663270425,-0.07801216383708917,0.00010910088035450045,0.011596530323479208,0.00015408086999870355,0.0017682012487430048
-0.0003288697121961448,0.053082517552391746,0.11714585723975528,0.065919574775345,-0.00036341512951052726,0.07020425851336948,0.0010692246553059873,-0.001772157060193651
5.313436827451834e-05,-0.0014854654300567353,0.10652703407213891,-0.05820383065233599,-0.00016379196318831032,-0.00941776028850049,0.0012572053419955807,0.0018457406125416322
-0.00020699967496601301,-0.03266320502166408,0.133781611816833,0.028612687631671085,0.0,-0.024293308756445017,0.0003837502556231815,-0.0006603244106161327
-0.0003953290182997709,0.07451368509932238,-0.08291362491954433,-0.07106609417169855,-0.0003924457386277752,0.0022001584020536233,0.0013036617015408313,0.0010380853510227083
-0.0003970734487051653,-0.006388837127994721,0.06433160928100567,0.10476590359782649,-0.00045701909690463034,0.028467091241751914,-0.000299779369959452,0.0014006734935856553
0.0009061127005512279,0.005676125872422439,-0.06674519826336937,0.04746067502825501,0.00013106435713652886,-0.009088223854198819,-0.00028050000041752305,-0.0002612808274354485
0.0,0.04234806083868403,0.04268689343996654,0.12834210096420193,-0.0003678641942550395,-0.026207709847442185,-0.0002906087539781277,-0.0012633264575640083
0.00010964029134906994,0.03487563489578154,-0.041199274481934826,0.013520536162715492,0.00026788164925045855,-0.004840062401087369,0.0013375551640840207,-8.498768152510189e-05
-0.0007840571780229409,-0.0398030618950355,0.004964762346465169,0.1617178803889329,-0.000277930711656299,0.017928066474774396,0.0008455538799753101,0.0023977666635353625
-5.0874785100963205e-05,0.054689798264937514,-0.043564739258053285,0.04013630471111206,-0.000174568945517617,-0.0502269036263608,-0.00038041548983069445,0.0002660787819222704
-2.7015125227230327e-05,-0.058910499584536286,0.023749960655219993,-0.00420446045264971,-2.3335602246071785e-05,-0.0006228292917272886,-0.0011515561865797547,0.0016621004676816641
0.00021422396332526628,-0.08696625773372334,0.018565076394464,-0.06319353828297296,0.0005039205838679211,-0.010491222965353328,-0.0012639591390743194,-0.000433310119606757
0.00018341666140404652,0.028124791199313118,0.07566609347737308,-0.05401885759544474,4.990635596442694e-05,0.027659005411301816,-0.00035479881279173087,-0.0005074634570104114
0.0001806519268256031,0.00027754028954761,-0.09426034223877973,-0.08503483953617856,0.0002871462651176951,0.03974356444160454,0.0,0.00013882150081759304
-0.0001893412533731416,0.09843892271610391,0.05325191568412615,-0.07862373269559385,-0.0001729115744997789,-0.003894602849741629,-0.0013571751942374804,0.0014391630024121296
0.0,0.0854493370241346,-0.089724514442317,-0.04513210238946915,8.161041991116766e-05,0.02918363664565461,-0.0004623322495961445,0.0003215981077460975
-0.0003877190678531761,0.04435120420733572,0.041923675496228385,0.03638083250782351,0.0008276242765708228,0.026716312265915747,-0.000623789513192508,-0.00044744648844562894
0.00029152333999373365,0.06530392974801082,-0.08811114536157283,0.008714383905526916,4.535006525348967e-05,-0.017090175869280542,0.0005923603071278402,0.0004746183278404868
-0.00040446370928266806,0.06320510044356616,0.01715416843286063,0.09671061562585331,0.000744685903493318,-0.06287883239041016,-0.0006034083637788182,0.0018914577568210722
0.0006296189818659106,0.08979104621087186,-0.10413012371463962,0.01879714031860514,-0.00024140403598452154,0.06185833926957609,0.0004487709486012195,-0.0004535962839146214
-0.0003446368460977567,-0.062310564282012086,-0.04725816597107007,0.05457567665988863,0.0,-0.0571512543507656,-0.00046765090465153647,-0.0003866950268303349
-0.00031209944109901466,0.029517919207730538,0.05216816904326641,-0.0905882871830225,0.0,0.033831440123412396,0.00026441969240761123,0.0001669380310932388
9.045128826663806e-05,0.004653672849699128,-0.06640292158571272,-0.05215686035506847,-0.0001503574521954703,0.037573630126640334,0.0013009194677045964,0.0006287265422094859
0.0004213408701801829,0.02879537779975637,0.11559981497906893,-0.052222761176158275,0.00028610502815056867,-0.019163127889032162,-0.0002856460984618364,-0.0007293047308318808
4.79372287583435e-05,0.05221598698527189,-0.09051223896464948,-0.03997192564483523,0.0,-0.028535367013578682,0.0010576416637271624,0.0009728440621713421
0.000310298206838185,-0.03033579470553416,-0.04619579657418011,-0.005311180584606556,0.00016934916769152653,-0.0022023661894714813,-0.00041786253304371335,0.000732781606010745
-5.7377436811575575e-05,0.0335765788037555,-0.09720234481871114,0.009324503162042051,-0.0001656765494820704,0.044462366109546125,-0.0008284192869703318,0.0008056838525980842
0.00016428620180183873,-0.04678925813693696,0.1369820114792039,0.049352545382648313,0.00037828020422271956,0.07092097694976432,-0.0003202036884394172,-0.0003177870443826019
-0.0007582992950035881,0.002524985791085578,0.04658691228000326,0.16896540557122708,-0.0005530820237975645,-0.0315055301908534,-9.240991128900422e-05,0.0009279896881537481
-0.00041430082892549523,-0.05997646236736632,0.08596652859816807,-0.02738493125822596,0.00029688461476309186,-0.032619703929177485,-0.000763568966460675,0.0015025781670308604
-0.0003223090767619785,0.060359046738784485,0.030034195238775,0.014918324174393127,0.0006282741397787674,-0.0031965156275582662,0.0,-0.0011985309912667867
0.0,-0.05285916968196985,-0.07613705070204642,-0.05977931998194325,-0.0009560066156426687,-0.008675172208284185,9.944614478088476e-05,0.0008944150166695195
-0.0002010810527893592,-0.0055626647121009756,0.028034263936608,-0.02689097090018392,0.00016630251188578127,0.01089084156145116,-0.0013732414319371153,0.0010270351313162898
0.00020824444824101007,0.08128019916675473,-0.07830963407091564,-0.010620763616518421,0.0003211322461518015,0.04999018900362948,-0.0005403174414502595,0.00046032863214409957
0.00012631622316067802,0.07907377886357503,0.13792539867895706,0.049076070621251466,0.00048094945286567095,0.03983067301708458,0.0010102018744425287,-7.310005048771773e-05
0.0006797128262283958,-0.08738944380653253,0.08148650422335958,0.061413092525144056,0.00022419725018492376,0.05395871279151245,-0.0007984006388556237,-0.0015340456172836154
-0.00011894189237097833,0.027049849465379885,0.041843180274113524,-0.010491148573169198,7.375450737347883e-05,-0.010057453184387706,-0.0010269796248677304,0.0001849351191341431
-0.00018441053384648208,0.08556730876907599,-0.04593670541669184,-0.09384998230240708,0.0,0.03977867561192488,0.0009843807171150433,0.001028856464450608
0.0,-0.04478977453164157,-0.07143555432952875,-0.06424487267320794,0.0006072658834365141,0.029058232972719186,-0.0003895712006673489,-0.00029660032597916055
-0.0004072542036040301,-0.04127789543684258,0.11447464700781709,-0.04635503489018921,0.00020869151675802916,0.013417268912796782,-0.0010639804254519152,0.0012314472993399206
0.0001504009370143824,-0.00014900789940284847,0.11245126122597121,-0.0853285148562133,-7.350657195791949e-05,0.006776157949705342,0.0010967746308947186,0.001539417063550897
-0.000555835771016755,0.02889366996173975,0.07648054522779113,0.02794405595088544,0.0,0.03095238332405159,-0.0006374886361004674,0.0019199827079546896
0.0,0.09408348208518352,-0.02655122749057527,0.13070232088680572,-0.0005532158291379208,0.06640247301633291,-0.0008087048182115401,0.0008632825107521915
-0.001053682144395125,-0.08503849622768417,0.07276817477548948,0.07640690976861994,-0.0003866661807158961,0.07418226536010232,-0.0006840499910626913,-6.603569996543879e-05
9.831071639418432e-05,-0.0819979873398449,-0.026590595160675256,-0.008973161032594927,-5.504518034997082e-05,-0.03121122798569869,0.0005271939184617075,-0.001164114404940207
0.0,0.10634009066768114,0.08938099863037342,0.0823027569850198,0.00017795950695226814,-0.03960458681180159,6.240930781045706e-05,0.0006392125548342232
-0.0002457904594975119,0.03829779453048028,0.0010305290806184115,-0.08502000875432822,-3.9101470936414584e-05,0.008079395071638795,-0.000950185704562605,-0.00010698635433391705
0.0004520049899056482,-0.061702015507079995,0.05535842837104645,-0.001800166362843763,0.00014451404963968656,-0.008598132898749722,0.0005367391682638875,-0.0005969317511954957
