S1_Current density (A/cm2),S1_Voltage (V),S1_Faradaic efficiency,S1_CO conversion,S1_Crossover rate,S1_Capture energy (MJ/kgCO2),S1_Electricity price (USD/kWh),S1_Membrane cost (USD/m2),ST_Current density (A/cm2),ST_Voltage (V),ST_Faradaic efficiency,ST_CO conversion,ST_Crossover rate,ST_Capture energy (MJ/kgCO2),ST_Electricity price (USD/kWh),ST_Membrane cost (USD/m2)
-0.0012809074422252453,0.2484578150247306,0.34333405144101464,0.3121626107553237,-0.0015217437829626009,0.07541219584349515,-0.0007613471874372029,-0.000749360977821273,1.001520226691609,0.8489752104718347,0.6502001441573848,0.5800445694181924,1.0010117699380254,0.9473813407713293,1.0009506461048259,1.0015338698344765
0.011975351591472208,0.20128783299138375,0.36891693196772074,0.33630354334047946,0.01264831853067726,0.07523885382458471,0.0118587153942761,0.0129359541659122,0.9875550781094327,0.7773122563857536,0.6661955128630894,0.604588581210181,0.9871848222764577,0.9361300375864671,0.987554320107264,0.9883141532299298
-0.006532038854997677,0.2263365807726949,0.40216635438401943,0.3830938527396317,-0.007450514042225411,0.03846252355617599,-0.006757453723775318,-0.008205036886394,1.0068603126054787,0.8319479630156735,0.6935474122890868,0.6853467227917976,1.0075510039127644,0.9149362604422279,1.0064977533489698,1.0068252545068868
-0.0011082024107650877,0.26077086281727097,0.33945810161579,0.4194495566512073,-0.0007209873481728092,0.07016000762298301,-0.00034791974407460247,-0.0010142169826833694,1.0008089398809272,0.8574682491384341,0.6724086296702438,0.7061220614937957,1.0002441387204086,0.9614445740538308,1.000842403881054,0.9995633297820579
-0.025645478133416152,0.22433566174786757,0.35640532309205375,0.30038017555979585,-0.025300280407413746,0.02636072464686559,-0.02485667424624889,-0.02584517025614881,1.0255710093763046,0.8788737147770221,0.6871564773574773,0.6211664678596406,1.025840520343668,0.9385076600133024,1.026202926423521,1.025878725004478
-0.013852171320024403,0.22102844314194778,0.3548400365723924,0.3488265554025399,-0.013195923738719735,0.08111643242695786,-0.013270050677495357,-0.014734033035142006,1.013475395756907,0.8483502193069554,0.6793251672918277,0.6045962643679993,1.0137152818744346,0.9782491126243239,1.013186720678781,1.0123594926737403
0.018689808725744557,0.18871325986234289,0.35853050020642474,0.3343378232160529,0.018012699888842774,0.06590564134990749,0.017255711132286994,0.01647404986239408,0.9826291814434289,0.7641120008658737,0.6296839640438522,0.5851021273148387,0.9829099236055003,0.9153960522556454,0.9815960289708697,0.9811476285448452
0.03021597055999236,0.24050613529898687,0.41298336331747676,0.2605844553891237,0.02936003548830806,0.09395330198628433,0.030393812892007866,0.0301452844538937,0.96961017624074,0.7947056891622336,0.6539456124642902,0.4762868623711205,0.9702566842460894,0.8980277680971337,0.9705484089558201,0.9710526195188792
0.004728221673179003,0.21441205981848438,0.4297020124818065,0.4350334510625043,0.003391793079293551,0.050687682652139784,0.0038385986483599555,0.003149967798072742,0.995946894055061,0.8220185495798878,0.7073789834939815,0.683188806773086,0.9963534337662021,0.920762278370984,0.9971064917008098,0.996101038346078
-0.0004901590148068084,0.23575313173468546,0.2629820460027023,0.42241846204154265,0.0003950639335233263,0.06679118336645927,8.042664794134e-05,-0.0008217240496927289,0.9998291476109483,0.8304687697003341,0.6118904248511858,0.6668977880860555,1.0005018724589632,0.9559423399072094,1.0003391772882002,1.000689817922025
