Current density (A/cm2),Voltage (V),Faradaic efficiency,CO conversion,Crossover rate,Capture energy (MJ/kgCO2),Electricity price (USD/kWh),Membrane cost (USD/m2),Current (A)
103.418486994108,2.39684826981288,0.913648751732491,0.444751758533962,0.439012408048863,2.70520486907367,0.0304556305387999,1245.10161779169,26182217.9338753
254.878056983501,2.44312652146262,0.558960254892737,0.285785269300859,0.12861095686005,4.04426778155073,0.0920878157474458,397.403370376314,42796156.8349142
195.517629796743,3.11558159595801,0.91313650226599,0.225682630117653,0.258939907038191,2.70147415778018,0.0300374373166531,1994.89087081122,26196905.5814889
207.34844318032,2.92340023475672,0.536681672755608,0.148088248325915,0.350899330443668,3.76488255524326,0.0745920865916274,969.31500590501,44572699.1384824
277.611992029356,2.89212786750893,0.902884584965579,0.424447538439829,0.365981448070214,2.88197868206448,0.0585374664986608,1047.25740157016,26494361.6617235
182.212162823429,3.38387764221386,0.983856074703399,0.236168073365793,0.148441688897877,3.08485053054103,0.0253424175169385,316.298528918789,24313872.0671971
213.495132176408,2.76343845493422,0.856551070627259,0.354962900469739,0.284869700649312,4.95412824535958,0.0355148812720459,1722.3095465029,27927524.1759436
204.51439804825,3.4477504186947,0.839522110884937,0.497694146561525,0.107774821990067,4.5890828698272,0.013676468233676,396.391207208626,28494009.178219
145.769505180083,2.31207003410915,0.787097095158664,0.423595479217104,0.227688798121908,2.67891809173215,0.0919905988850793,1882.87760152749,30391867.6361664
128.809946650103,2.57030068462979,0.687467225552139,0.207626546335064,0.308989247087033,3.35054898085865,0.056414570789594,589.860622300274,34796350.784084
271.669581787494,2.81128648736706,0.64724284077121,0.292282979888047,0.467563931108672,2.57269889308673,0.094224539560045,245.595554800912,36958849.4858748
291.320125393336,2.86743309858668,0.774379905764645,0.220918910154718,0.378443839006399,2.98459045265956,0.00341784667374564,286.960972685967,30890975.5467538
222.536265389945,2.39002453632279,0.607484200456623,0.314542733812369,0.462326740606355,3.26814770805227,0.0689818015912947,547.108098648048,39377733.1408659
270.055465758829,3.11626046377264,0.892350652356942,0.190528955174949,0.393868361497078,3.37136985768342,0.0672611572689761,1729.59166334124,26807119.6784474
251.567487149703,2.94931210736051,0.571810472791903,0.173292262780383,0.20956347470415,4.40827686734354,0.0391445503719959,116.499329789773,41834404.7041943
215.244649110836,3.00186897013277,0.655453916535971,0.206769035768581,0.190064996629177,3.29783284739586,0.0635535392216304,176.650109270005,36495854.4443458
153.301571637261,3.12631790299796,0.723912696997489,0.27385061807633,0.144125619353498,2.79386462021556,0.0586654613147328,987.884893882046,33044524.3357241
170.056717756315,3.18373142709882,0.716638630145499,0.12330046835041,0.324864194013561,3.24074363119076,0.0826738492788807,1088.60658764318,33379934.7769132
105.355105879996,2.53741990888221,0.649732764310535,0.322294181635722,0.408081042514134,3.74779551507421,0.0187126179739015,1785.50934294365,36817214.7794599
238.412059098919,2.49600018111177,0.556504498276974,0.112713572271422,0.130745229767484,4.43636695188502,0.0530864297456083,1675.68669805143,42985008.7590262
227.099715903702,3.17421370857015,0.888286237160572,0.241355870471405,0.458472970804006,3.58540598216365,0.00314093367756009,1625.39699642919,26929777.5110626
150.470164481626,2.57261518460744,0.939852984273389,0.224173425192259,0.481348324266487,3.95859724563003,0.080210446893755,1940.43334163227,25452226.1812756
102.755449771502,3.38415070077255,0.776205607332025,0.328948320369626,0.447733589644309,3.29632454161282,0.0996517113793875,932.548452657838,30818317.3464769
222.063097537696,3.18163095494502,0.996788637915756,0.498989043712529,0.461952797156848,3.24428873218475,0.0674552432171231,133.573344101674,23998418.3436237
181.924364981137,3.24314486829218,0.65186157526778,0.264699198921713,0.441587898236279,4.06522624676871,0.0703442224441739,1483.84446037146,36696979.2981684
285.909949713847,2.32742259320739,0.601904626687435,0.17236026836151,0.248702695604432,2.56025496429202,0.0029487945217524,27.5982390678952,39742759.3546234
292.33679531209,2.41278037602962,0.99681128912402,0.361171395908564,0.498266865079778,4.49939267640593,0.0682639675094337,1768.29503345406,23997873.0115455
258.563274916621,3.12237601938709,0.595718846629812,0.295624814872033,0.248755728740335,2.78433712167423,0.0543323929946804,1747.91870962944,40155437.1969337
167.468201532616,2.18010366725212,0.689786312944146,0.41338904085351,0.492260472986456,4.67499598244283,0.0765493128076998,1288.45297065556,34679364.1508659
242.015244482593,2.96744534835624,0.987722165613267,0.422732141158661,0.365342385664498,4.34025590688408,0.0777478262834667,1945.21832153712,24218703.9692692
227.374740054376,2.56668621438524,0.874365719760543,0.497323318504692,0.159951836314066,3.5685004478405,0.063466952978489,167.309261485159,27358518.514912
265.09430464502,2.74830905496622,0.848403776805256,0.463292200564549,0.442467643571968,3.15777925616828,0.0845240449955786,846.840109918144,28195714.5723128
153.749341810827,2.42522359305665,0.907705169345157,0.274459071944958,0.130244062886794,2.95618530131342,0.0660580119368741,1826.08314685879,26353657.0471783
187.075826090565,3.28689768016633,0.588506857013233,0.347295789589498,0.365158601440815,4.84969436941041,0.0327146271142455,1654.38929786429,40647531.0318012
292.428606243539,2.90164264541639,0.756699760134324,0.390446916552811,0.170007105680484,3.81980981213507,0.0815848215844266,1584.71568991954,31612737.3010226
253.359211033793,3.06769912260941,0.81818853112445,0.36931669011656,0.20112351828042,3.99653415699444,0.00884415275325923,470.029382677485,29236966.5705258
214.551968395538,2.35880956055307,0.841042438697463,0.41237127485052,0.407850994718896,2.7313615005779,0.069082299603248,1347.57085823537,28442501.391393
211.440552157067,2.72339039911918,0.839417036559013,0.116782449932765,0.210489954158414,4.84430533095219,0.0409847100313003,567.181349744797,28497575.9259461
146.306615287481,2.52917270043049,0.586164332390801,0.450842562469705,0.444572450035923,4.37127836406579,0.0361513394795382,1221.30913091857,40809973.2634783
257.29973540944,2.39440327422302,0.671023749889369,0.247250144675609,0.497419933021852,3.48505610636036,0.00691771135167173,317.058674297802,35649037.3653944
113.168150175621,3.33020651537559,0.583031414852202,0.358457647099832,0.40088256574529,2.69800271824263,0.0989823905369506,1735.20000590276,41029265.5309786
187.62412588177,3.08432519868378,0.601802667742037,0.171786686951573,0.318743098507891,4.12416641464837,0.0835031943608219,1813.78730868423,39749492.6744444
123.945408556806,2.15088295968319,0.680770276529263,0.46576545637374,0.176912996898731,2.8892911861118,0.0979977231035277,1030.90892330711,35138653.3131708
200.496359672831,2.84432947194397,0.725625654300806,0.448402036538353,0.17560161217335,4.43466879621139,0.0493776971643757,41.9399981529431,32966517.3648293
128.840901956072,2.2730805921783,0.572503641735647,0.228473662699696,0.319904168183149,3.91693051572119,0.00391309646310458,1228.53334323139,41783752.9563154
273.158450407398,2.88795370454157,0.539526426350868,0.380022513392152,0.384140791377893,4.38978067871382,0.0245572170555441,1500.23918176819,44337681.2785006
230.447258053161,2.5587774350045702,0.542280771594602,0.479797429756688,0.484036517447753,4.94666978439608,0.0548167436157888,1568.50387344336,44112481.9206319
244.499860356987,3.27752378375575,0.590298305819012,0.308369216795325,0.417045531190294,3.72310961420112,0.0423441093647513,1345.07060563786,40524173.1122426
118.94876355688,2.9192952692947,0.549454681416388,0.25808394119054,0.349982655923237,4.40320441385098,0.0231048175228645,76.2082716986556,43536530.9313746
130.37612322095,3.04862525836413,0.888547524813481,0.202816096414203,0.375890442111319,3.05393485291821,0.0982968664727597,746.565094205447,26921858.499234
200.407360494504,2.62793465173291,0.98146891141299,0.41774023964795,0.159827092903525,4.83658212686352,0.0114953482276262,543.929945804286,24373009.1240836
186.241389039503,2.60545533628337,0.519249633312269,0.143515960898899,0.431842978053848,4.63855999098035,0.0299632757016529,921.498517690661,46069075.8321388
257.767910775801,3.2541088929917,0.948353914920528,0.353669926206924,0.36994206063428,4.87392181937781,0.0712177237581457,1701.49501581229,25224075.4812277
167.676387735886,2.05253832586712,0.710873279880313,0.107854224353112,0.498922213787171,3.36302643219272,0.0650618239694723,407.443534706528,33650653.9349752
189.918392382142,3.04642712971777,0.753346371156331,0.377657381329351,0.415587470314235,3.79554691429018,0.0358286766998752,1350.99308437921,31753455.8454907
297.153890839935,2.47508026824359,0.912208995699779,0.273173116941667,0.437324418565957,3.44023663999502,0.00345532573410063,340.57277955313,26223541.8041701
192.791397663519,2.54156829461586,0.684255478188587,0.333187741767294,0.494558535040582,4.30222530751494,0.0788669057600977,602.625187256334,34959677.3360143
127.938748434685,3.01729768676844,0.534823487950349,0.370865417027673,0.344001488116703,4.79298829397876,0.0552098130045108,1371.76328405532,44727562.0308844
195.791992238125,2.77738006882605,0.862595614845899,0.211102959891237,0.355226714100696,2.60710193613682,0.0824663041550121,984.835135082346,27731825.111523
166.504616251579,2.00137325782587,0.864644904407531,0.415192899030434,0.458582137754101,2.97150314449345,0.070100514371041,1447.49395866668,27666098.0836572
285.056861163864,2.86682321050194,0.990098673885309,0.484897409114652,0.273646944913736,4.91127441814247,0.037172687556553,949.118096348152,24160572.4397164
168.195100932969,2.22330897582021,0.835860697276504,0.193394977656674,0.447662721667941,3.42088249385739,0.0426904783905518,1606.47973367427,28618824.6568076
149.756341511145,2.34034413511394,0.734391619660237,0.13440745369314,0.131944478467993,3.48995514903923,0.0522353627244343,1230.09190918641,32573017.028626
227.878886467819,2.57917361327471,0.990700307295882,0.21244374359764,0.404090265151757,3.86472004021451,0.0667346092808711,1822.17135301261,24145900.1846548
108.573010062766,3.48821799742205,0.743258027471916,0.364312478075647,0.455784578065002,3.78322157383553,0.0247590958989717,1650.90355472292,32184449.879725
241.712110739074,2.46914865254795,0.864774021484859,0.216303133615526,0.385515141245807,4.58862319362435,0.0534637728857319,1219.33759528627,27661967.3331526
259.083793036746,3.32420144997332,0.716150529380408,0.441141130650559,0.370380846476751,2.85603882552929,0.0424462173150847,641.7928678938,33402685.2616715
168.000569521437,3.10254523404749,0.980064593055634,0.345866815134474,0.176466186783566,4.02056864145774,0.0697727140588663,643.749232845387,24407932.8060322
158.732774848662,2.81881377594284,0.698487092485308,0.328250940366738,0.216895476266076,3.67962527646298,0.0397531476390654,26.5622211720199,34247376.9239714
193.774242624123,2.91767564385924,0.923541335371882,0.4281678204813,0.38814840848393,3.15316725571489,0.0948098846139385,226.176295883892,25901765.1042558
170.811700467111,2.62130041526219,0.838490522672288,0.429057799794809,0.12484347135577,4.71667087296583,0.00650691761334443,849.82175687511,28529065.1307964
286.483066343533,2.3778811323635898,0.87505530576396,0.120359726624239,0.434642719762405,4.51447326945738,0.018510424383095,775.759360584683,27336958.6759877
259.657259099426,2.3787281726293,0.590817710997114,0.179088907604586,0.423145900519429,2.9707019421889,0.0497947453888452,1431.21415170079,40488547.1231075
120.415261453283,2.55586457223574,0.723811499794585,0.370678891215973,0.37562669290799,3.92527499770041,0.0579760930001675,1372.60341528919,33049144.3416718
230.166503649954,3.47564074393899,0.622404337725764,0.174432575927345,0.430737863502472,3.36703825577029,0.061002305429859,1568.9190316972,38433778.9487147
228.500881802559,2.02280808321677,0.8630891037968,0.390120008760181,0.446581124105698,4.02104536650379,0.0590039959406251,428.523488256722,27715968.8700056
225.650845421705,3.07678015118207,0.849996694431462,0.3325243736792,0.447119845788705,2.77655556268185,0.0348420876636113,1087.9745356446,28142875.0130299
211.308409820126,2.15978222662464,0.852215244741563,0.432179958612423,0.498717225702328,4.48147085981623,0.0975511805005476,1695.69274442648,28069611.3810161
198.825192104835,3.48426622863529,0.66004738067438,0.464116318845831,0.121579378921402,4.396282760899,0.0306409307518687,940.548458682914,36241869.0434502
298.372086096354,2.80701695000003,0.95902910564448,0.292922950825922,0.23471360957619,3.28852656421785,0.012713266427676,857.247294763621,24943300.0438477
160.10624019876,2.56585776622305,0.713526346364762,0.317216669407,0.327444886449103,4.53582760954089,0.0475532808446836,62.3350152931746,33525532.5255283
261.167154190918,3.07218994708554,0.871900790169137,0.341569677190673,0.408483339516989,3.08978875462266,0.0980070763390467,98.9695990940829,27435863.1195102
173.149690075937,2.42382984157361,0.540873963163197,0.313006839600741,0.477174732601649,4.34369233731173,0.0603076576693103,1006.99885573632,44227218.0989704
206.942619689888,3.06680546411366,0.95812066733747,0.471315424271439,0.375155016995588,3.29922195171922,0.0565401942593037,1659.75121135291,24966949.9347597
239.053542758063,2.78519051577573,0.640453418562062,0.340251300207991,0.496018604875614,3.12321771589295,0.0878923222146261,647.29665128419,37350648.8365401
231.973413889713,2.28035605080963,0.949813297981894,0.336640437296071,0.298598051879539,4.18885540378415,0.0200572724458925,1168.4727243217,25185318.8239203
117.706066961524,2.11107596186162,0.976575757966989,0.372364900498903,0.172157835904657,3.75310885395782,0.0754989631007714,1674.01891982588,24495130.600694
192.201379759469,2.79704831734795,0.717063241310655,0.147751268991704,0.449428036685515,3.11868662921066,0.068810214195993,1209.90464724982,33360168.747668
285.541591819788,2.05024626258311,0.713270773039257,0.42866114341571,0.4226068752179,3.60441497537456,0.0269149915104574,97.8692362430717,33537545.1190071
297.91682290602,2.11171665061043,0.899886542538033,0.120621906855326,0.100562408097192,4.35569401670738,0.00135819288672137,1889.09297785931,26582629.7006349
204.794220163291,3.39091269444634,0.901732029598785,0.191064800300689,0.155967203974693,4.18695982881888,0.0152461616663689,1431.63822623524,26528225.6232117
144.373548561044,2.47663969899829,0.583840181919016,0.331758363016946,0.424043768957958,4.96654734677485,0.0573330904483127,1637.04007036905,40972429.5683905
178.093495730336,2.45436102423981,0.707367041116547,0.384643582970646,0.322812607006596,2.50542588916832,0.0811642185918995,132.728408183821,33817451.6798442
225.245668227772,2.31247110484815,0.964814511973842,0.497463097242463,0.44569612256644,2.9130689792903,0.00968667999316586,553.68759933116,24793730.2310413
296.69212949168,2.03141488550634,0.583245021229509,0.1363424835295,0.336332730219804,4.88380648225813,0.0997651142563805,1560.43093179002,41014239.0627627
123.091317719658,2.92216469540411,0.822339440461593,0.183275413913228,0.173772400101365,4.71628820199812,0.0663947442721291,910.903957833125,29089387.6127913
194.256173502071,2.8248815533246,0.511597904333429,0.208292488439588,0.360893750101356,2.86857551339077,0.0795499013019005,719.592573532028,46758109.3086
280.775122490868,2.67741196630806,0.932486487200267,0.42783363219188,0.490673844363254,2.59941161220219,0.0281608496563739,150.649705012496,25653294.7782391
239.931929925788,2.08847491260108,0.652943468044537,0.301148804725072,0.108488351041892,3.79295135374584,0.0137154421768161,788.410935012174,36636174.3452521
189.728739291009,2.78703427945672,0.800769275036443,0.209775152399786,0.424561083438746,3.96588135627434,0.0665403622614133,1896.27081318985,29872962.7604462
217.360807341896,2.65378503211919,0.518580811877061,0.240450095154571,0.279936530557294,3.74604291920683,0.0623067404147274,413.108277536717,46128491.8088026
295.151466376053,2.52637491003194,0.789243990163716,0.362599594104386,0.295458400072716,4.05985479406666,0.0120298736826218,1564.33907726796,30309195.9280058
239.417046753642,3.42716186055988,0.720484485643952,0.472361391429712,0.450932881029761,3.05516162919322,0.084142175462924,389.103231006732,33201756.8865384
110.22808691472,2.41021644682362,0.639795479524822,0.247436595991594,0.359634858582402,2.63813738158205,0.0746868494276338,1953.48479524362,37389058.6889417
179.143697936179,2.0499973872905,0.597775801050811,0.113015173999318,0.111548678133777,3.15835588903659,0.0770071338078027,1853.05192338868,40017261.8075583
139.798368275996,2.28949946556247,0.903623010254811,0.328399802963672,0.429031377995655,4.4633386288128,0.0125774183795554,644.193701077276,26472710.9219227
208.813223539679,3.00564432773479,0.764488126790178,0.282611831602892,0.274697504965011,3.58039055868014,0.03553503045111,1363.97837807965,31290676.5907676
