x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,CO2_emission
74.852,74.998,209.856,215.369,5.005,1.595,0.579,47.302,1.0,4.672,83.512,208.005,279.931,1.746,0.851,0.546,0.0305457543130929
75.0,80.241,210.0,210.0,5.0,1.792,0.6,35.0,1.0,2.116,77.955,177.504,280.0,1.2,0.998,0.485,0.0007972090766961
75.226,80.479,209.60125,210.10425,5.001,1.715,0.59925,35.07275,1.0,2.06625,77.40825,177.20425,282.43875,1.18075,0.9785,0.4852499999999999,0.0030608104012018
75.452,80.717,209.2025,210.2085,5.002,1.638,0.5985,35.1455,1.0,2.0165,76.8615,176.90449999999998,284.8775,1.1615,0.959,0.4855,0.0052568673995005
75.678,80.955,208.80375,210.31275,5.003,1.561,0.59775,35.21825,1.0,1.96675,76.31475,176.60475,287.31625,1.14225,0.9395,0.48575,0.0074282322664662
75.904,81.193,208.405,210.417,5.004,1.484,0.597,35.291,1.0,1.917,75.768,176.305,289.755,1.123,0.92,0.486,0.0095715414389118
75.17175,74.07775000000001,209.96475,209.93675,4.9945,1.6555,0.6,35.447,1.0,2.89025,82.33225,209.92575,279.4875,1.17725,0.99075,0.479,-0.0039218556429273
75.3435,73.1555,209.9295,209.8735,4.989,1.711,0.6,35.894,1.0,2.7805,81.6645,211.8515,278.975,1.1545,0.9815,0.473,-0.0039774013151877
75.51525,72.23325,209.89425,209.81025,4.983499999999999,1.7665000000000002,0.6,36.341,1.0,2.67075,80.99674999999999,213.77725,278.4625,1.13175,0.97225,0.467,-0.0040468609367516
75.687,71.311,209.859,209.747,4.978,1.822,0.6,36.788,1.0,2.561,80.329,215.703,277.95,1.109,0.963,0.461,-0.0041077476439444
74.32825,75.06075,210.0915,227.097,5.021,1.71775,0.60075,39.093,1.0,3.825,81.54575,196.89825,280.0,1.37475,0.99775,0.485,0.0701206326206643
74.4055,75.0515,210.062,227.349,5.042,1.7205,0.6005,39.385000000000005,1.0,3.64,82.0975,198.3895,280.0,1.3775,0.9955,0.485,0.0712315150901306
74.48275000000001,75.04225,210.0325,227.601,5.063,1.72325,0.60025,39.677,1.0,3.455,82.64925,199.88075,280.0,1.38025,0.99325,0.485,0.0723529238123954
74.56,75.033,210.003,227.853,5.084,1.726,0.6,39.969,1.0,3.27,83.201,201.372,280.0,1.383,0.991,0.485,0.0734745141250854
73.823,74.993,204.637,208.544,4.981,1.592,0.6,35.0,1.0,5.956,79.218,206.394,224.845,1.458,0.981,0.485,0.0012729071991069
73.274,74.4575,204.01075,208.95425,4.9755,1.594,0.6,36.349,1.0,5.996,79.80225,204.60975,225.01725,1.3935,0.9795,0.487,0.0064659589976462
72.725,73.922,203.3845,209.3645,4.97,1.596,0.6,37.698,1.0,6.036,80.38650000000001,202.8255,225.1895,1.329,0.978,0.489,0.0119152026511782
72.17599999999999,73.3865,202.75825,209.77475,4.964499999999999,1.598,0.6,39.047,1.0,6.076,80.97075000000001,201.04125,225.36175,1.2645,0.9765,0.491,0.0180882768975862
71.627,72.851,202.132,210.185,4.959,1.6,0.6,40.396,1.0,6.116,81.555,199.257,225.534,1.2,0.975,0.493,0.0228900597813931
74.993,79.08349999999999,209.88425,214.9825,5.0447500000000005,1.573,0.59875,35.00675,1.0,1.58725,77.648,213.5535,333.4235,1.20975,0.9885,0.485,0.0228351404067045
74.98599999999999,78.978,209.7685,215.622,5.0895,1.578,0.5974999999999999,35.0135,1.0,1.8745,78.435,212.771,333.827,1.2215,0.977,0.485,0.0258543342211441
74.979,78.8725,209.65275,216.2615,5.13425,1.5830000000000002,0.59625,35.020250000000004,1.0,2.16175,79.22200000000001,211.9885,334.2305,1.23325,0.9655,0.485,0.0289378141384577
74.972,78.767,209.537,216.901,5.179,1.588,0.595,35.027,1.0,2.449,80.009,211.206,334.634,1.245,0.954,0.485,0.0320547170909116
78.30075000000001,74.94,209.7825,221.647,4.8945,3.1535,0.6,38.82475,1.0,3.18125,80.89425,206.81475,279.998,1.1135,0.9705,0.4845,0.041647081209513
79.4725,74.318,209.565,222.78,4.941,3.381,0.6,37.5715,1.0,3.5145,81.57650000000001,207.5615,279.996,1.063,0.941,0.484,0.0451086515189717
80.64425,73.696,209.3475,223.913,4.9875,3.6085,0.6,36.31825,1.0,3.84775,82.25875,208.30825,279.994,1.0125,0.9115,0.4835,0.0490018654225001
81.816,73.074,209.13,225.046,5.034,3.836,0.6,35.065,1.0,4.181,82.941,209.055,279.992,0.962,0.882,0.483,0.052031642553263
74.993,75.08275,214.45825,210.15375,5.041,1.6030000000000002,0.6,35.05475,1.0,4.64625,83.12825000000001,209.6235,230.9595,1.185,0.99075,0.485,-0.012667178425819
74.98599999999999,75.16550000000001,215.1045,210.3075,5.082,1.606,0.6,35.1095,1.0,4.9135,83.2565,211.247,231.598,1.17,0.9815,0.485,-0.0128531364976259
74.979,75.24825,215.75075,210.46125,5.122999999999999,1.609,0.6,35.16425,1.0,5.18075,83.38475,212.8705,232.2365,1.1549999999999998,0.97225,0.485,-0.0130340346516416
74.972,75.331,216.397,210.615,5.164,1.612,0.6,35.219,1.0,5.448,83.513,214.494,232.875,1.14,0.963,0.485,-0.0140188847345443
75.005,74.977,210.0,208.422,5.0,2.687,0.601,40.711,1.0,1.488,83.0,195.552,280.0,1.208,0.988,0.486,0.001001116543413
74.83324999999999,74.8515,209.9965,208.7815,5.0015,2.6635,0.60075,39.51,1.0,1.49825,82.94575,192.98825,280.1075,1.1745,0.991,0.486,0.0010239913396109
74.66149999999999,74.726,209.993,209.141,5.003,2.64,0.6005,38.309,1.0,1.5085,82.89150000000001,190.4245,280.21500000000003,1.141,0.994,0.486,0.0009917770928029
74.48975,74.6005,209.9895,209.5005,5.0045,2.6165,0.60025,37.108,1.0,1.5187499999999998,82.83725,187.86075,280.3225,1.1075,0.997,0.486,0.0009383862641738
79.36875,75.006,210.00525,220.66775,5.00025,1.82475,0.60025,34.9885,1.0,9.06075,81.36425,211.15925,281.54,1.2215,0.99925,0.485,0.0355810679943544
78.2305,75.00399999999999,210.0105,219.5635,5.000500000000001,1.8485,0.6005,34.964,1.0,9.2395,81.89750000000001,210.7235,281.027,1.246,0.9985,0.485,0.0313949965932686
77.09224999999999,75.002,210.01575,218.45925,5.00075,1.87225,0.60075,34.939499999999995,1.0,9.41825,82.43075,210.28775,280.514,1.2705,0.99775,0.485,0.0272212024432165
75.954,75.0,210.021,217.355,5.001,1.896,0.601,34.915,1.0,9.597,82.964,209.852,280.001,1.295,0.997,0.485,0.0230579374469691
74.7745,74.6625,209.6675,243.7135,5.0005,1.536,0.5587500000000001,35.04575,1.0,5.351,83.15,202.5595,278.89075,2.48725,0.928,0.455,0.148081229865296
74.725,74.82900000000001,209.501,243.814,5.001,1.4700000000000002,0.5725,35.0915,1.0,5.745,83.076,204.482,279.3805,2.4015,0.856,0.4649999999999999,0.1492249841397396
74.6755,74.9955,209.3345,243.9145,5.0015,1.404,0.5862499999999999,35.13725,1.0,6.139,83.002,206.4045,279.87025,2.31575,0.784,0.475,0.1503598856538716
74.626,75.162,209.168,244.015,5.002,1.338,0.6,35.183,1.0,6.533,82.928,208.327,280.36,2.23,0.712,0.485,0.1514835967452998
75.075,75.0,209.52,214.095,5.015,1.613,0.6,35.0,1.0,4.302,82.92,208.075,273.98,1.659,0.921,0.485,0.0133157809024682
75.06425,75.33725,209.60175,213.892,5.106999999999999,1.71,0.5985,35.0,1.0,4.446999999999999,82.94475,208.0995,278.72725,1.63075,0.92775,0.49175,0.0130085574119219
75.0535,75.6745,209.6835,213.689,5.199,1.807,0.597,35.0,1.0,4.592,82.96950000000001,208.124,283.47450000000003,1.6025,0.9345,0.4985,0.0127006245007159
75.04275,76.01175,209.76525,213.486,5.291,1.904,0.5954999999999999,35.0,1.0,4.737,82.99425000000001,208.1485,288.22175,1.57425,0.94125,0.50525,0.0123289409629148
75.032,76.349,209.847,213.283,5.383,2.001,0.594,35.0,1.0,4.882,83.019,208.173,292.969,1.546,0.948,0.512,0.0119279917699573
75.03525,75.037,209.50925,222.1035,5.0045,1.6075,0.59725,34.99775,1.0,8.0745,81.2615,206.1495,279.99225,1.2035,0.988,0.47975,0.0423966834393459
75.07050000000001,75.074,209.0185,221.143,5.009,1.615,0.5945,34.9955,1.0,8.044,79.523,204.299,279.9845,1.207,0.976,0.4745,0.0405513088844741
75.10575,75.11099999999999,208.52775,220.1825,5.0135,1.6225,0.59175,34.99325,1.0,8.0135,77.78450000000001,202.4485,279.97675,1.2105,0.964,0.46925,0.0387900407926983
75.141,75.148,208.037,219.222,5.018,1.63,0.589,34.991,1.0,7.983,76.046,200.598,279.969,1.214,0.952,0.464,0.0370677450835023
75.1465,77.39125,210.04275,220.15875,4.70525,1.6975,0.597,33.6085,1.0,1.5505,80.77924999999999,209.77125,349.5965,1.21875,0.98975,0.4862499999999999,0.0436619157755946
75.293,77.0865,210.0225,219.1085,4.4105,1.709,0.598,32.370999999999995,1.0,1.526,79.9315,210.2245,349.193,1.2745,0.9795,0.4865,0.0401332233290309
75.4395,76.78175,210.00225,218.05825,4.11575,1.7205,0.599,31.1335,1.0,1.5015,79.08375000000001,210.67775,348.78950000000003,1.33025,0.96925,0.48675,0.0354392177823754
75.586,76.477,209.982,217.008,3.821,1.732,0.6,29.896,1.0,1.477,78.236,211.131,348.386,1.386,0.959,0.487,0.2358895257245378
75.023,74.997,209.86,221.682,5.004,1.62,0.6,35.0,1.0,1.287,82.951,208.651,226.441,1.405,0.966,0.485,0.0255385805550275
73.88225,77.70975,207.235,225.736,5.00275,1.63725,0.5985,35.47525,1.0,1.29925,82.34375,207.78525,219.83075,1.36,0.96575,0.485,0.0513395307931646
72.7415,80.4225,204.61,229.79,5.0015,1.6545,0.597,35.950500000000005,1.0,1.3115,81.7365,206.9195,213.2205,1.315,0.9655,0.485,0.0824841777019561
71.60074999999999,83.13525,201.985,233.844,5.000249999999999,1.67175,0.5954999999999999,36.42575,1.0,1.32375,81.12925,206.05375,206.61025,1.27,0.96525,0.485,0.094802882364756
70.46,85.848,199.36,237.898,4.999,1.689,0.594,36.901,1.0,1.336,80.522,205.188,200.0,1.225,0.965,0.485,0.1252126108731184
75.0,77.538,180.033,210.0,5.0,3.339,0.6,35.0,1.0,4.094,83.0,208.0,280.0,1.2,0.951,0.485,0.1031932777838958
75.52325,77.4785,186.94275,210.36075,5.0565,3.26425,0.60025,36.578,1.0,4.3870000000000005,82.61025000000001,208.0015,278.14625,1.20675,0.963,0.485,0.0808545158750773
76.04650000000001,77.419,193.8525,210.7215,5.113,3.1895,0.6005,38.156,1.0,4.68,82.2205,208.003,276.2925,1.2135,0.975,0.485,0.0580425295457252
76.56975,77.3595,200.76225,211.08225,5.1695,3.11475,0.60075,39.734,1.0,4.973,81.83075,208.0045,274.43875,1.22025,0.987,0.485,0.0347157713449466
77.093,77.3,207.672,211.443,5.226,3.04,0.601,41.312,1.0,5.266,81.441,208.006,272.585,1.227,0.999,0.485,0.0119887662924943
75.093,74.92525,209.8905,245.44675,5.0355,1.6625,0.597,35.09975,1.0,5.48175,82.617,208.01825,276.03275,1.219,0.9995,0.48375,0.1189398463150661
75.186,74.8505,209.781,246.9645,5.071,1.665,0.596,35.1995,1.0,5.7595,82.23400000000001,208.0365,272.0655,1.216,0.999,0.4825,0.1253835407734547
75.279,74.77574999999999,209.6715,248.48225,5.1065000000000005,1.6675,0.595,35.29925,1.0,6.03725,81.851,208.05475,268.09825,1.213,0.9985,0.4812499999999999,0.1319716777568965
75.372,74.701,209.562,250.0,5.142,1.67,0.594,35.399,1.0,6.315,81.468,208.073,264.131,1.21,0.998,0.48,0.13871348731427
75.31975,75.013,201.827,212.01075,4.9655,2.86575,0.592,35.5145,1.0,2.317,81.37975,206.005,267.081,1.20475,0.97625,0.4852499999999999,0.0317427373471793
75.6245,75.037,197.161,211.4355,4.977,2.8715,0.584,35.343,1.0,2.401,81.8205,205.817,270.837,1.2075,0.9525,0.4855,0.0466702140166411
75.92925,75.06099999999999,192.495,210.86025,4.9885,2.87725,0.576,35.1715,1.0,2.485,82.26124999999999,205.629,274.593,1.21025,0.92875,0.48575,0.0618648603310471
76.234,75.085,187.829,210.285,5.0,2.883,0.568,35.0,1.0,2.569,82.702,205.441,278.349,1.213,0.905,0.486,0.0765197888041282
77.465,77.001,207.609,212.385,5.245,3.108,0.6,41.711,1.0,8.576,79.59,208.079,277.498,1.232,0.997,0.485,0.0164465079685174
76.7805,76.54,208.01775,211.73025,5.2045,3.10225,0.6,40.03325,1.0,8.476500000000001,80.08075,203.80525,278.069,1.224,0.99775,0.485,0.0127471003912489
76.096,76.07900000000001,208.4265,211.0755,5.164,3.0965,0.6,38.3555,1.0,8.377,80.5715,199.5315,278.64,1.216,0.9985,0.485,0.0091128163775078
75.4115,75.618,208.83525,210.42075,5.1235,3.09075,0.6,36.67775,1.0,8.2775,81.06225,195.25775,279.211,1.208,0.99925,0.485,0.0052305300008784
76.53675,75.038,210.00025,210.48175,5.26025,1.633,0.5994999999999999,34.99275,1.0,1.29725,82.661,192.297,281.466,1.523,0.9915,0.4845,-0.0011714132293772
78.0735,75.076,210.0005,210.9635,5.1755,1.666,0.599,34.9855,1.0,1.2945,82.322,190.789,282.932,1.576,0.983,0.484,0.0013824407357296
79.61025000000001,75.114,210.00075,211.44525,5.09075,1.699,0.5985,34.97825,1.0,1.29175,81.983,189.281,284.398,1.629,0.9745,0.4835,0.0041441969488041
81.147,75.152,210.001,211.927,5.006,1.732,0.598,34.971,1.0,1.289,81.644,187.773,285.864,1.682,0.966,0.483,0.0071260018524048
74.99025,75.462,209.554,210.976,5.02475,1.6,0.6,35.0,1.0,5.96175,81.3045,207.044,280.58325,1.20575,0.9945,0.484,0.0015856423414051
74.9805,75.924,209.108,211.952,5.0495,1.6,0.6,35.0,1.0,5.923500000000001,79.60900000000001,206.088,281.16650000000004,1.2115,0.989,0.483,0.0070849368987309
74.97075,76.386,208.662,212.928,5.07425,1.6,0.6,35.0,1.0,5.88525,77.9135,205.132,281.74975,1.21725,0.9835,0.482,0.0126703721404699
74.961,76.848,208.216,213.904,5.099,1.6,0.6,35.0,1.0,5.847,76.218,204.176,282.333,1.223,0.978,0.481,0.0183516759271986
71.29825,76.344,204.189,210.88075,5.1705000000000005,1.6,0.6,35.0,1.0,5.70525,76.3755,207.065,253.532,1.19975,0.99425,0.4845,0.0177501042950614
72.1645,76.48599999999999,203.956,211.3835,5.141,1.6,0.6,35.0,1.0,5.5135000000000005,76.215,206.904,252.661,1.1995,0.9885,0.484,0.0204440945094819
73.03075000000001,76.628,203.723,211.88625,5.1115,1.6,0.6,35.0,1.0,5.32175,76.0545,206.743,251.79,1.19925,0.98275,0.4835,0.0231556512188607
73.897,76.77,203.49,212.389,5.082,1.6,0.6,35.0,1.0,5.13,75.894,206.582,250.919,1.199,0.977,0.483,0.0258789239880477
75.0,81.358,210.0,226.755,5.0,1.611,0.6,35.0,1.0,1.312,83.0,208.0,280.0,1.205,0.805,0.485,0.0465440771684197
75.112,80.65625,211.14925,225.98675,5.00225,1.61175,0.5974999999999999,35.0,1.0,1.522,83.0335,208.0875,279.59825,1.22025,0.775,0.4852499999999999,0.0510632018448578
75.22399999999999,79.9545,212.2985,225.2185,5.0045,1.6125,0.595,35.0,1.0,1.7320000000000002,83.06700000000001,208.175,279.1965,1.2355,0.7450000000000001,0.4855,0.0433899820131429
75.336,79.25275,213.44775,224.45025,5.00675,1.61325,0.5925,35.0,1.0,1.942,83.1005,208.2625,278.79475,1.25075,0.7150000000000001,0.48575,0.0357498686395729
75.448,78.551,214.597,223.682,5.009,1.614,0.59,35.0,1.0,2.152,83.134,208.35,278.393,1.266,0.685,0.486,0.0290785200878787
75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,0.5,0.485,-0.0057657319381786
74.99074999999999,75.00575,209.99475,210.6565,5.00025,1.7312500000000002,0.6,35.0,1.0,1.2945,82.9985,208.0345,280.05150000000003,1.2,0.51175,0.485,-0.0039283530889686
74.9815,75.0115,209.9895,211.313,5.000500000000001,1.8625,0.6,35.0,1.0,1.289,82.997,208.069,280.103,1.2,0.5235000000000001,0.485,-0.0020837475239293
74.97225,75.01724999999999,209.98425,211.9695,5.00075,1.99375,0.6,35.0,1.0,1.2835,82.99549999999999,208.1035,280.1545,1.2,0.53525,0.485,-0.0002200325743214
75.954,75.0,210.021,217.355,5.001,1.896,0.601,34.915,1.0,9.597,82.964,209.852,280.001,1.295,0.997,0.485,0.0232944263992065
75.85499999999999,74.9995,209.05675,216.45475,5.004250000000001,1.8215,0.60075,34.93625,1.0,9.52075,82.8845,207.661,278.8445,1.386,0.99775,0.485,0.0245913392517441
75.756,74.999,208.0925,215.5545,5.0075,1.747,0.6005,34.9575,1.0,9.4445,82.805,205.47,277.688,1.477,0.9985,0.485,0.0259350817585921
75.65700000000001,74.9985,207.12825,214.65425,5.01075,1.6725,0.60025,34.97875,1.0,9.36825,82.7255,203.279,276.5315,1.568,0.99925,0.485,0.0273263860846077
77.385,58.705,210.296,225.125,4.978,1.6,0.598,36.181,1.0,1.836,83.175,208.426,280.942,1.148,0.934,0.463,0.0488462425137687
77.403,59.01525,210.04875,224.579,4.9825,1.6,0.59825,36.677,1.0,1.70075,82.20675,208.35875,276.73525,1.15725,0.9505,0.46825,0.0599148616617316
77.42099999999999,59.3255,209.8015,224.033,4.987,1.6,0.5985,37.173,1.0,1.5655,81.2385,208.2915,272.5285,1.1665,0.967,0.4735,0.0590601277318527
77.439,59.63575,209.55425,223.487,4.9915,1.6,0.59875,37.669,1.0,1.43025,80.27025,208.22425,268.32175,1.17575,0.9835,0.47875,0.0582125628387417
75.0,75.486,210.0,211.485,6.843,1.675,0.584,34.888,1.0,1.305,78.234,207.98,287.545,2.128,0.976,0.486,0.007049658555335
75.0,75.36425,210.0,211.54325,7.298249999999999,1.664,0.5865,37.3205,1.0,1.37875,79.49025,207.985,285.743,2.21575,0.915,0.488,0.008055987753353
75.0,75.2425,210.0,211.6015,7.7535,1.653,0.589,39.753,1.0,1.4525,80.7465,207.99,283.94100000000003,2.3035,0.854,0.49,0.0097366133329674
75.0,75.12075,210.0,211.65975,8.20875,1.642,0.5914999999999999,42.185500000000005,1.0,1.52625,82.00274999999999,207.995,282.139,2.3912500000000003,0.7929999999999999,0.492,0.0127352854381543
75.0,74.999,210.0,211.718,8.664,1.631,0.594,44.618,1.0,1.6,83.259,208.0,280.337,2.479,0.732,0.494,0.0137186732471571
75.0,77.669,214.462,210.0,5.0,1.6,0.6,35.0,1.0,2.685,81.274,204.223,280.0,1.2,0.927,0.485,-0.0031461095657796
74.975,77.0275,213.95725,209.30875,5.0,1.66775,0.601,35.0,1.0,2.69975,81.02575,204.51175,280.0165,1.23175,0.918,0.4862499999999999,-0.0030660653755685
74.95,76.386,213.4525,208.6175,5.0,1.7355,0.602,35.0,1.0,2.7145,80.7775,204.8005,280.033,1.2635,0.909,0.4875,-0.0030054330196749
74.92500000000001,75.74449999999999,212.94775,207.92625,5.0,1.80325,0.603,35.0,1.0,2.7292500000000004,80.52925,205.08925,280.0495,1.29525,0.9,0.48875,-0.0029508243533608
74.9,75.103,212.443,207.235,5.0,1.871,0.604,35.0,1.0,2.744,80.281,205.378,280.066,1.327,0.891,0.49,-0.0029046484893701
75.098,74.997,209.38,225.777,5.019,1.633,0.6,35.0,1.0,4.289,82.871,208.726,280.421,1.864,0.887,0.485,0.0706814885394271
73.58525,75.25575,208.905,225.51,5.0185,1.7055,0.59,34.97,1.0,4.607749999999999,81.45625,208.09625,275.37925,1.88325,0.91525,0.473,0.0704955346239706
72.07249999999999,75.5145,208.43,225.243,5.018000000000001,1.778,0.5800000000000001,34.94,1.0,4.9265,80.0415,207.4665,270.3375,1.9025,0.9435,0.4609999999999999,0.0703606199597176
70.55975,75.77324999999999,207.955,224.976,5.0175,1.8505,0.5700000000000001,34.910000000000004,1.0,5.24525,78.62675,206.83675,265.29575,1.92175,0.97175,0.449,0.0702161802667181
78.3755,75.38275,209.995,217.611,5.00075,1.67925,0.6054999999999999,35.0,1.0,4.90175,81.6525,211.55425,279.73475,1.225,0.9995,0.478,0.0224064625614106
80.054,75.6335,209.453,219.056,5.0025,1.7145,0.612,35.0,1.0,4.8835,81.292,211.5605,282.0105,1.242,0.999,0.471,0.0302815855322487
81.7325,75.88425000000001,208.911,220.501,5.00425,1.74975,0.6185,35.0,1.0,4.8652500000000005,80.9315,211.56675,284.28625,1.259,0.9985,0.464,0.038048812508892
83.411,76.135,208.369,221.946,5.006,1.785,0.625,35.0,1.0,4.847,80.571,211.573,286.562,1.276,0.998,0.457,0.0457899556416165
81.816,73.074,209.13,225.046,5.034,3.836,0.6,35.065,1.0,4.181,82.941,209.055,279.992,0.962,0.882,0.483,0.0510041701983048
80.106,74.60475,209.78175,225.48325,5.029,3.9695,0.6,35.4955,1.0,4.0045,82.887,199.8545,277.357,1.01825,0.90825,0.4832499999999999,0.0529053796777486
78.396,76.13550000000001,210.4335,225.9205,5.024,4.103,0.6,35.926,1.0,3.828,82.833,190.654,274.722,1.0745,0.9345,0.4835,0.054778856830907
76.686,77.66625,211.08525,226.35775,5.019,4.2365,0.6,36.3565,1.0,3.6515,82.779,181.4535,272.087,1.13075,0.96075,0.48375,0.0567332352335827
74.976,79.197,211.737,226.795,5.014,4.37,0.6,36.787,1.0,3.475,82.725,172.253,269.452,1.187,0.987,0.484,0.0587597373018377
75.0,75.0,208.48575,210.0,5.0,4.47075,0.6,36.72075,1.0,1.3,83.0,208.0,277.38525,1.2,0.9875,0.485,-0.0014540064646649
75.0,75.0,206.9715,210.0,5.0,4.4415,0.6,38.441500000000005,1.0,1.3,83.0,208.0,274.7705,1.2,0.975,0.485,0.0034104397298164
75.0,75.0,205.45725,210.0,5.0,4.41225,0.6,40.16225,1.0,1.3,83.0,208.0,272.15575,1.2,0.9625,0.485,0.0094225024059315
75.0,75.0,203.943,210.0,5.0,4.383,0.6,41.883,1.0,1.3,83.0,208.0,269.541,1.2,0.95,0.485,0.014035972182364
73.207,75.06,209.799,212.536,4.091,1.597,0.6,42.332,1.0,6.28,82.945,207.687,283.252,1.283,0.986,0.485,0.0118786148425573
73.98374999999999,75.02675,210.028,211.92425,3.9055,1.59775,0.602,40.499,1.0,6.27275,82.95875,208.02475,282.439,1.26225,0.9895,0.485,0.0064106462092649
74.7605,74.99350000000001,210.257,211.3125,3.72,1.5985,0.604,38.666,1.0,6.2655,82.9725,208.3625,281.626,1.2414999999999998,0.993,0.485,0.0024404999697515
75.53725,74.96025,210.486,210.70075,3.5345000000000004,1.59925,0.606,36.833,1.0,6.25825,82.98625,208.70025,280.813,1.22075,0.9965,0.485,-0.0015028680022061
75.59,74.999,209.697,218.395,5.037,1.648,0.6,35.0,1.0,4.074,83.0,208.921,280.075,1.248,0.889,0.485,0.0276328207011336
75.5035,75.38325,208.4765,217.9225,5.03425,1.81,0.6,35.41375,1.0,3.96075,82.2085,208.219,281.589,1.24025,0.89325,0.485,0.0309398200816821
75.417,75.7675,207.256,217.45,5.031499999999999,1.972,0.6,35.8275,1.0,3.8475,81.417,207.517,283.10299999999995,1.2325,0.8975,0.485,0.03425704501893
75.3305,76.15174999999999,206.0355,216.9775,5.02875,2.134,0.6,36.24125,1.0,3.73425,80.6255,206.815,284.617,1.22475,0.90175,0.485,0.0375469877294834
75.244,76.536,204.815,216.505,5.026,2.296,0.6,36.655,1.0,3.621,79.834,206.113,286.131,1.217,0.906,0.485,0.0408308076992297
73.06575000000001,74.22500000000001,206.57975,224.2165,5.1690000000000005,1.52275,0.6,37.2405,1.0,1.72775,79.74000000000001,209.392,240.714,1.1635,0.9995,0.48475,0.0599368826516466
73.7715,75.82400000000001,202.6025,225.049,5.154,1.4455,0.6,40.082,1.0,1.6675,80.771,210.784,240.057,1.127,0.999,0.4845,0.07997040919591
74.47725,77.423,198.62525,225.8815,5.138999999999999,1.36825,0.6,42.9235,1.0,1.60725,81.80199999999999,212.176,239.4,1.0905,0.9985,0.4842499999999999,0.1001368528317316
75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,0.9,0.485,-0.0056811360681734
75.00125,74.994,209.73725,210.2015,4.989,1.62425,0.6,35.0,1.0,1.25575,82.58675,208.314,276.619,1.2,0.892,0.485,-0.0049787890727269
77.066,84.165,210.0,211.773,5.0,1.736,0.599,36.17,1.0,1.415,78.247,208.492,278.935,2.674,0.889,0.489,0.0087257501377921
76.47800000000001,85.142,209.96275,212.352,5.0,1.70175,0.5795,35.8775,1.0,1.31125,79.436,207.9835,279.24125000000004,2.65425,0.91675,0.47975,0.0122093892113525
75.89,86.119,209.9255,212.931,5.0,1.6675,0.56,35.585,1.0,1.2075,80.625,207.475,279.5475,2.6345,0.9445,0.4705,0.01046235802906
74.99975,75.129,210.0,209.81375,5.0,2.49275,0.60025,35.5965,1.0,1.225,81.89750000000001,206.54725,280.0,1.20075,0.9975,0.485,-0.0053995927362689
76.234,75.085,187.829,210.285,5.0,2.883,0.568,35.0,1.0,2.569,82.702,205.441,278.349,1.213,0.905,0.486,0.0771512168686174
75.9375,75.06075,193.235,210.814,5.00125,2.888,0.576,35.0,1.0,2.93525,82.59125,206.0705,278.584,1.20975,0.87975,0.48575,0.0595596905266422
75.64099999999999,75.03649999999999,198.641,211.343,5.0025,2.893,0.584,35.0,1.0,3.3015,82.4805,206.7,278.819,1.2065,0.8545,0.4855,0.0411041830965886
75.3445,75.01225,204.047,211.872,5.00375,2.898,0.592,35.0,1.0,3.66775,82.36975,207.3295,279.054,1.20325,0.82925,0.4852499999999999,0.0233587272506469
75.048,74.988,209.453,212.401,5.005,2.903,0.6,35.0,1.0,4.034,82.259,207.959,279.289,1.2,0.804,0.485,0.0056279590208149
72.8435,74.98125,209.2155,225.17,5.02525,1.67725,0.5882499999999999,37.41425,1.0,3.1455,80.898,182.3385,280.507,1.1405,0.99975,0.4885,0.0630908069919237
71.443,75.3375,209.473,224.995,5.0365,1.6795,0.5925,38.3885,1.0,3.551,81.783,181.206,279.89700000000005,1.114,0.9995,0.487,0.0629454933405629
70.04249999999999,75.69375,209.7305,224.82,5.047750000000001,1.68175,0.59675,39.362750000000005,1.0,3.9565,82.668,180.0735,279.28700000000003,1.0875,0.99925,0.4855,0.061697374640724
68.642,76.05,209.988,224.645,5.059,1.684,0.601,40.337,1.0,4.362,83.553,178.941,278.677,1.061,0.999,0.484,0.0604735615514117
73.03,76.06975,201.952,210.07675,5.1925,1.6,0.6,35.03925,1.0,6.159000000000001,75.31275,173.06575,226.553,1.20075,0.99775,0.485,0.0265434550704939
72.32900000000001,75.9665,203.446,210.0915,5.181,1.6,0.6,35.0785,1.0,5.953,76.2205,170.6645,227.253,1.2015,0.9955,0.485,0.0218594236043362
71.628,75.86325000000001,204.94,210.10625,5.1695,1.6,0.6,35.11775,1.0,5.747,77.12825000000001,168.26325,227.953,1.20225,0.99325,0.485,0.0171485832973617
70.927,75.76,206.434,210.121,5.158,1.6,0.6,35.157,1.0,5.541,78.036,165.862,228.653,1.203,0.991,0.485,0.0123905995089902
75.04975,75.57225,209.95925,250.0,5.00425,1.6105,0.59,35.00025,1.0,2.90375,80.36425,208.35425,281.8355,1.22575,0.964,0.5217499999999999,0.1535054417894403
75.0995,76.1445,209.9185,250.0,5.0085,1.621,0.591,35.0005,1.0,3.0235,77.7285,208.7085,283.671,1.2555,0.928,0.5655,0.1741647340577961
75.14925,76.71675,209.87775,250.0,5.0127500000000005,1.6315,0.592,35.00075,1.0,3.14325,75.09275,209.06275,285.5065,1.28525,0.892,0.6092500000000001,0.1999109935674643
