Feature,S1,S1_CI_lower,S1_CI_upper,ST,ST_CI_lower,ST_CI_upper,S2_sum
Current density (A/cm2),0.6007317669934003,0.4779246991655265,0.7195063223860958,0.3965256464682925,0.2763495756379188,0.5158949404157253,0.017568024033770762
Voltage (V),0.002717111134965819,-0.034020257847391114,0.03811750884324153,0.9974710600524281,0.959852490222823,1.0368995580160272,-0.0027702464954884056
Faradaic efficiency,0.3164486717008417,0.22757376943546348,0.40452861467221213,0.6842081994880799,0.5934829062987116,0.7744034602846523,0.024170901224388718
CO conversion,0.007920238411202981,-0.02920795123148174,0.045476196558336894,0.9921101776623253,0.9551439315620406,1.0307833455797222,-0.0009449008250214325
Crossover rate,0.004342891754220854,-0.031186119675872634,0.04139214193945317,0.995785253775929,0.9603414144080157,1.033304875167743,-0.013548661508038306
Capture energy (MJ/kgCO2),-0.0017355378068981838,-0.036655368493154344,0.033101561588855404,1.0016407094788125,0.9666184335678201,1.0396611271149143,0.002928477425980614
Electricity price (USD/kWh),0.04581684388325354,0.0031124241668885407,0.0905653758460162,0.955932433596949,0.911730103977504,1.000423598938421,-0.003552140075195963
Membrane cost (USD/m2),-0.0010782323313930238,-0.039149904662594305,0.034584072139224896,1.0010826444713647,0.9657140245354946,1.0377034789520923,0.0008769987624387427
