Pd_C103,Pd_C301,HX100,T_E110,L_R100,D_R100,F_S220,T_E120,P_V100,Pd_P150,HX150,HX220,T_E220,Rr_D200,Pc_D200,F_S220.1
0.0,-0.00020584310345050927,-0.0013055278565970128,0.23671750205359657,0.0,0.0025942499265323104,0.0,0.0,0.0,-0.003541887727530946,-0.0025858343269064914,-0.01102470374531015,0.0,0.008831883389093137,0.01740243188436761,0.0
0.0,-0.00019134734999647188,-0.001313588601486966,-0.07939211939692191,0.0,-0.00017438288110480094,-0.00018594204660238352,0.0,0.0,0.020890886395520197,-0.0025726449139283425,-0.00027507365890920034,0.0,-0.0004856542935568672,-0.0010442971501490289,0.0
0.0,0.005105391680476053,-0.0013138336677184662,-0.07940492683655159,0.0,-0.00017910734252275798,-0.0001873176090671086,0.0,0.0,-0.003504894531559168,-0.002572001761229102,-0.00027897025449525844,0.0,-0.00048458862014281513,-0.0010443691012189417,0.0
0.0,-0.00018394729885320982,-0.001296837605979288,-0.09465694345258115,0.0,0.0,-0.00022437229491914715,0.0,0.0,-0.0033091088717746727,-0.002498702755503309,-0.00029131063463929015,-0.012373770867639189,-0.00046204873353648574,-0.0010425428254413102,0.0
0.0,-0.00018691524633264456,-0.0013194579952957755,-0.0794150473764699,0.0,-0.00017044020127260698,-0.00019059788792257393,0.0,0.0,0.009605590895045747,-0.0025718846477286003,-0.00028006554751901984,0.0,-0.0004850717320427299,-0.0010456972916990572,0.0
0.0,-0.00018765008191583857,-0.0012959553967247677,0.4524327490995862,0.0,-0.00017075302234326184,-0.0001834501090321072,0.0,0.0,-0.003505453382848567,-0.002569422430562101,-0.0002745571853710519,0.0,-0.0004835023315874788,-0.0010432129776436073,0.0
0.0,-0.00019246843080645383,-0.0013201740165810062,-0.07940781503390203,0.0,-0.0001769284507850688,-0.00018964141984228818,0.0,0.0,-0.0034827036695586375,-0.002563927510893491,-0.00029366735630025276,0.0,-0.00048810368765157206,-0.0010491213172137714,0.0
0.0,-0.00018336082351582558,-0.0012939526174073222,0.1949899774134783,0.0,-0.00017600519162996875,-0.00017982039797948384,0.0,0.0,-0.003510545313394594,-0.0025695504885841817,-0.0002760652886131338,0.0,-0.0004827482074248388,-0.0010473225744649867,0.0
0.0,-0.00017606035878581228,-0.0012783724060886925,0.46007830075910816,0.0,0.0,-0.0001787584488055715,0.0,0.0,-0.0034775360487085314,-0.0025541838942813814,-0.0002602111588017285,0.0,-0.0001647299088033972,0.029414118135516622,0.0
0.0,-0.00015680340335540524,-0.0012424459250572387,-0.14013136813794883,0.0,-0.00013411844812169504,-0.00018961399511311,0.0,0.0,-0.0033098639400077376,-0.002458109333381486,-0.0002676197187203872,0.0,-0.0004383137523202061,-0.0010219176874970677,0.0
0.0,-0.0001875847930714958,-0.0013119216932201605,-0.07940293577022992,0.0,-0.0001762103336755864,-0.0001853501824660153,0.0,0.0,0.01806607431167111,-0.00256980510612781,-0.0002767502944018461,0.0,-0.00048292476415509556,-0.0010456110549843442,0.0
