Current density (A/cm2),Voltage (V),Faradaic efficiency,CO conversion,Crossover rate,Capture energy (MJ/kgCO2),Electricity price (USD/kWh),Membrane cost (USD/m2)
-0.0004772074615592655,-0.04019030776862978,0.05485379355434789,-0.09036869196097179,-0.00023800204756197014,0.036199329938446836,-0.0003032798394456009,5.8935836093364224e-05
-0.0003078116747231778,0.061797725094327884,-0.004057976741125609,-0.06743795995298664,-0.0002628015974802621,-0.024254502557583532,-0.0005264005184384955,-0.00019548458101795868
0.0,0.0938028830835672,-0.0631155908076578,-0.027182720362942926,0.00011431306539537347,-0.0025243102939394766,-0.0003755003916567774,-0.000353420347403503
0.000358385419589951,-0.05002918818445312,-0.05563672957255005,0.014324729172567911,-3.842779724722023e-05,-0.04574345047756198,0.0011111091989943144,-7.569195477821213e-05
0.0,0.015761982008050072,-0.052835845653328634,-0.07025442635776827,8.03757335858385e-05,-0.010451825276446622,0.0004238961217717599,0.0003393575588950938
-0.0007445053392031312,0.020322546377021567,-0.008035817971990827,0.10283945105674486,0.0006888209755737071,0.05051515945356868,-0.0007114626813748981,-0.00019272018749494357
0.0005159859367731712,-0.0887182880646371,0.037139845507022005,-0.016670480000801385,0.00020423593554769193,-0.035432125097299885,-0.00019887724867663465,-0.0001900237048728277
-0.00048683472473136125,0.05310909890695908,-0.06180636417947485,0.1388038542388279,-0.0001860660283341531,-0.052685947189777434,-0.0005094539725779592,-0.0003888472363157951
-7.155390992485824e-05,-0.03260338697573681,-0.07736528441494776,-0.06261808366845771,-6.485906673231456e-05,-0.02451981918601964,0.0007860129362353347,0.00021004304058694362
-0.00041189531407447683,0.0004932190968177092,-0.08759895717984637,-0.05627197185877851,-0.00018038467701571304,0.03754128146091619,-0.0008815504710595759,0.0
0.00031188376465440815,-0.006799013136184555,-0.02341454513046131,-0.03440891044482024,-0.0004410973938483733,-0.02373682475410691,-0.00014821555079231217,0.0
8.081679130801656e-05,0.07105412109178699,-0.05569226685045347,0.04655653255120595,0.0004548677741224894,0.05172279139958682,0.0003816355070553396,-0.0006505466528931705
-0.00018111416252023632,0.06436979518160688,0.10960153738657974,-0.05240633676722007,-0.00011722989372907333,-0.02149201366213603,-0.0003955485919314427,0.0
-0.000717675970110974,-0.07037511607952704,0.1197190426023937,0.0643416470441466,6.378317078887391e-05,-0.05183991919216867,0.0006072657969859527,-0.00029937671510537413
8.327228650614921e-05,-0.04586179072298691,-0.08045424007664376,0.006653571047632497,0.0,-0.034017526605648774,-0.001907181159489826,-3.511935400077326e-05
0.0001447370576944465,0.08285090549422273,0.043782612741766445,0.002454657435112664,-8.105547695805293e-05,0.018670821585553332,-0.0003331238495322438,-0.0003991602960111604
-0.0001492756507995739,-0.07676433558693627,-0.06017766748701122,0.014566508894768068,-4.199678681335306e-05,-0.04302447049829343,-0.0006349522236745527,0.00013161016009232053
0.0005514656872013163,0.01760365715856547,-0.013195434049665654,-0.055518374852968226,5.5019558510331634e-05,0.0009675586380309036,-0.0005362241463934364,0.0
