Pd_C103,Pd_C301,HX100,T_E110,L_R100,D_R100,F_S220,T_E120,P_V100,Pd_P150,HX150,HX220,T_E220,Rr_D200,Pc_D200,F_S220.1
0.0,-0.0025882716281451596,-0.0011117293344346686,0.06889760673874806,0.0,-0.03188124215069873,0.0,-0.0006660523790766298,0.0,-0.11156821234787269,-0.023695618744620846,-0.0031397210452866046,0.0,0.057130255499682536,0.03753280566419941,0.0
0.0,-0.0008711403603647472,-0.0006948757445874398,-0.011425520231495708,0.0,0.0012782954664735022,-0.0001852987676483342,0.0,0.0,0.3389777192290204,-0.009319063644848545,0.0,0.0,-0.0016739204238390396,-0.0014283690077158298,0.0
0.0,0.06911326352132975,-0.0012172863330108992,-0.024769133530497783,0.0,0.0026709878216218488,-0.0008230907655064484,-0.0005984595393203559,0.0,-0.12401026401611986,-0.026125718837885514,0.0,0.0,-0.0034377250607895886,-0.0024801414137654546,0.0
0.0,-0.0021514037415119517,-0.0009859546821556482,-0.030134809197165238,0.0,0.0,-0.0007092922193016545,-0.0002891037403138508,0.0,-0.13832438394242724,-0.028619755307787702,0.0,-0.03250609673805081,-0.003306549234367987,-0.0022583274192260507,0.0
0.00047565986501818536,-0.0008389826134376025,-0.0008125498805877708,-0.011148836724309408,0.0,0.0007527698831375294,-0.0003503834190876826,0.0,0.0,0.33552834132446757,-0.009018207181360049,0.0,0.0,-0.0018679145403652727,-0.0011274217752256664,0.0
0.0,-0.002247730406732626,-0.0009945660321748618,0.1322989334769542,0.0,0.0025478840356943904,-0.0008097764292911413,-0.000684301828317772,0.0,-0.11068098808277006,-0.023543710802550282,0.0,0.0,-0.0035249902931315967,-0.0023585426747087792,0.0
0.0,-0.0023457452710940775,-0.0010963403944888178,-0.02489044482951073,0.0,0.002457596806616197,-0.0008597663855828569,-0.000583570239126021,0.0,-0.13367822531836893,-0.028089875951920674,0.0,0.0,-0.0035777358918390725,-0.0024464445506415674,0.0
0.0,-0.002332875604865015,-0.0011357324232200482,0.05702454819354522,0.0,0.00257290467213032,-0.0008626178245557255,-0.0005519806516706277,0.0,-0.12245213167307513,-0.025911499129336858,0.0,0.0,-0.003434354520377262,-0.00248231473631304,0.0
0.0,-0.002125628003588787,-0.0012028708223237952,0.13352274815816859,0.0,-0.0003302959534105254,-0.0007853364279494927,-0.0003810664978150269,0.0,-0.09788986303592176,-0.020875511839764008,0.0,0.0,-0.0014671151764311292,0.06284609229373433,0.0
0.0,-0.0025517317889015103,-0.001183057076464321,-0.04559755744513781,0.0,0.0024969020311073897,-0.0009452143745994515,-0.0005142192517801847,0.0,-0.1361426893626986,-0.028791941887298562,0.0,0.0,-0.003432090618292947,-0.0023323896785192475,0.0
0.0,-0.000922387934723031,-0.0005048659703984558,-0.01163740394320466,0.0,0.0012887436150970655,-0.0004291932719376032,0.0,0.0,0.3382327283483479,-0.009219911486635162,0.0,0.0,-0.0015553117397543424,-0.0012575590517003156,0.0
0.0,-0.0024772258992904806,-0.0011601978646842346,-0.023216646589965736,0.0,0.0025313743737211403,-0.0010108988676222773,0.0,0.0,-0.13301518760469067,-0.02795443583434731,0.004553027606986951,0.0,-0.003439249852524411,-0.0025309798173429334,0.0
0.0,-0.002366652772115889,-0.0011850487005112451,0.03484215220859096,0.0,-0.029561143401463697,-0.0009052692803649398,-0.0006924408197613102,0.0,-0.13010055387475444,-0.02733737699438983,0.0,0.0,-0.003436302795803535,-0.002455326158191248,0.0
0.0,0.0,-0.0008464741792256579,-0.010799908586810637,0.0,0.0013640945799169532,-0.0005203672567460234,0.0,0.0,0.277115913288411,0.047601966714806786,-0.00042929029585497824,0.0007185540136820016,-0.0004997736696294375,0.0006365888183461363,0.0
0.0,-0.0013062982985849183,-0.0005261263433047403,-0.011472241790985825,0.0,0.0010698482496068317,-0.00018908573166320775,0.0,0.0,0.3338342379432193,-0.00933047360856466,0.0,0.0,-0.001547720104946206,-0.0010436468436350608,0.0
0.0,-0.0024302472492607296,-0.001159841012026603,-0.025030059974700005,0.0,0.0024557814099196162,-0.000948627390882879,0.0,0.0,-0.1333475219652684,-0.028117099028884585,0.0030818189391368656,0.0,-0.0034602131907411804,-0.0025031919595543497,0.0
0.0,-0.002499403462146561,-0.0010993220733996425,0.11213719809512504,0.0,0.002594599812907563,-0.0005782438793858826,-0.0005309351613958305,0.0,-0.1136877330363644,-0.024072401565873862,0.0,0.0,-0.003682250109818504,-0.002462735083305249,0.0
0.0,-0.0024629716580418554,-0.0014089957167838813,-0.025098302645950723,0.0,0.0023744338489447236,0.0,-0.0006329561634883518,0.0,-0.13329600430339875,-0.028104746440247637,0.0,0.005685838587322058,-0.0035586005543582185,-0.002605492000107684,0.0
0.0,-0.0009177875213727541,-0.0004437058542791574,-0.01137226982829252,0.0,0.0010589939908487128,-0.00038074010848058494,0.0,0.0,0.3388329215042652,-0.009370135752011914,-0.0003025623808873279,0.0,-0.0013837319657795933,-0.001063155569015666,0.0
0.0,-0.0023544660779512444,-0.0012286103822114398,-0.024766555701961023,0.0,0.0025707329004546753,-0.0007614572506172023,-0.0007222576585105853,0.0,-0.13373841774599693,-0.028211325707470657,0.0,0.0,-0.0035035465033004956,-0.0023946478983916477,0.0
0.0,-0.0023135032325706,-0.0012135520103603013,0.031862377265847404,0.0,0.0024893653953099643,-0.0008895891582949477,-0.0005109052819785298,0.0,-0.12614828283609286,-0.026775446115336235,0.0,0.0,-0.0034593958135270045,-0.0024667930048728145,0.0
0.0,-0.002515087401177244,-0.0011840820096840243,-0.019671251137030846,0.0,0.002628378894288824,-0.0009040916321325071,-0.0005631667306110476,0.0,-0.1328969844726481,-0.02814643693541034,0.0,0.0,-0.0033655403010176685,-0.0025214309438768034,0.0
0.0,-0.0023679314177144366,0.0244989715783072,-0.02474483590243679,0.0,0.002593417821284177,-0.0008937006962687578,-0.0004957994105297958,0.0,-0.13045609071550562,-0.027576103789126748,0.0,0.0,-0.003536315570056841,-0.0023460099951645805,0.0
0.0,-0.0019084181340413243,-0.0013083898329648352,0.15499725246904622,0.0,0.004176343585308701,-0.0008043615198307305,0.0,0.0,-0.1047439471625342,-0.022039334054617245,-0.0010162022994957536,0.0,0.010889109016107587,-0.0023704933327292916,0.0
0.0,-0.0024558691433710375,-0.0013273489880603817,-0.02499991826287505,0.0,0.0025320082530464194,0.0,-0.002593391755995592,0.0,-0.13336455468799843,-0.02809726965828133,0.004917067448588884,0.0,-0.0036110763904021585,-0.0025376973176357677,0.0
0.0,-0.0015857406088529702,-0.0008563985463777418,-0.016872549619566076,0.0,0.0021322521972252503,-0.0005831201681145671,0.0,0.0,0.29228103691761265,-0.011411567922212724,0.0,0.00039925075614077876,-0.002729268247257224,-0.0019767370507978565,0.0
0.0,-0.0011247091108463553,-0.0004636007454851414,-0.011326890009223939,-0.0001120330120270574,0.0010322674421667257,-0.0004271320310205846,0.0,0.0,0.3357797833212823,-0.009210964177214322,0.0,0.0,-0.0016887551817951092,-0.0008654915575866507,0.0
0.0,-0.0023110700745781914,-0.001133418801921411,-0.024589503989631212,0.0,0.002513681312143528,-0.0008485589506659133,-0.0004574443915297457,0.0,0.04739559398821461,-0.02280323339555976,0.0,0.0,-0.0034653143747333287,-0.0025081087514428053,0.0
0.0,0.020892051709621225,-0.0010220593986463022,0.00969660796895991,-0.013055154212918708,0.0,0.0,0.0009567851883340768,0.0,0.10990809884813964,0.1819398741949356,0.004188741776654844,0.0,-0.0013884697090464626,-0.0017763377574697376,0.0
0.0,-0.0017336531933980018,-0.0009188372828984449,-0.016903136113798733,0.0,0.0022181149757481387,-0.000621231555961004,0.0,0.0,0.29246613400432325,-0.011686064869701645,0.0,0.0005612827801083076,-0.002502613960964494,-0.0020828370756578946,0.0
0.0,-0.0022837016752053877,-0.0012047732993725909,-0.024880687016312235,0.0,0.0023744512150129793,-0.0008367392546806807,-0.0005407534033781082,0.0,-0.13366859082523488,-0.028170240887071343,0.0,0.0,-0.0035859237562825986,-0.0023135931234316955,0.0
0.0,-0.0024880803601399154,-0.0014246376208918111,-0.019669336480793165,0.0,0.002520680561435812,-0.0007956049909798287,-0.0004920772989278022,0.0,-0.1329823737460765,-0.028103964291062232,0.0,0.0,-0.0033675821032396833,-0.0023367163386246092,0.0
0.0,-0.002056200471761831,-0.0010544794456815495,-0.025059501999542926,0.0,0.0,-0.000573390115047534,-0.056572968336403774,0.0,-0.14035039631887192,-0.029112922509925133,-0.002103540592825146,0.0,-0.00323107130756747,-0.0024093049103207052,0.0
0.0,0.02333641494875862,-0.0005146718462733941,-0.008007535003459798,0.0,0.0009845627000720472,-0.00026165383182816395,0.0,0.0,0.30523261215054426,-0.008690492104331201,-0.000256978125402485,0.0,-0.0013223737839863333,-0.0009665304896911779,0.0
0.0,-0.002404301509908533,-0.0011067399838773908,-0.024976169332627727,0.0,0.002468848488954723,-0.0009061047485236787,-0.00040208528506430197,0.0,-0.13375760934015182,-0.028180303397072337,0.0,0.0,-0.0035390044757226836,-0.002307082441962807,0.0
0.0,-0.001276141559040303,-0.0006965280839533332,-0.011649320483653922,0.0,0.0010810656581280104,-0.0002526974908478966,0.0,0.0,0.3374395671465582,-0.009160802497032388,0.0,0.0004858647702168928,-0.0015203501370966406,-0.001186332688041577,0.0
0.0,-0.0024240501015269185,-0.0013370494445923361,-0.02493099517543418,0.0,0.002472638755871332,-0.0008926806059817438,0.0,0.0,-0.1295119475786891,-0.027342827709449968,0.0,0.015123115737220853,-0.003596929857830432,0.01733482134695803,0.0
0.0,-0.0023921077475566994,-0.0010067967593023275,0.06876595281095507,0.0,-0.03187453174905222,0.0,-0.0009316492108910716,0.0,-0.11123823683665306,-0.023493468765551584,-0.0031757177014621846,0.0,0.05677921262252766,0.037477163609481105,0.0
0.0,-0.002513624897291837,-0.0013868936257190611,-0.024894112138594764,0.0,0.0024826433684386156,-0.0007557166855395592,0.0,0.0,-0.1331666898394413,-0.028045312159882495,0.005047821541947736,0.0,-0.0035296289925703162,-0.0024298051294108954,0.0
0.0,-0.002425801356274518,-0.0012636950148447923,-0.010524077572755435,0.0,0.0026450446881657874,-0.0008128817053666578,-0.000489823852203604,0.0,-0.13198793591559485,-0.027769676110338298,0.0,0.0,-0.003562348491067806,-0.0024981498871563027,0.0
0.0,-0.0023364481524730213,-0.001320548506981645,-0.024906184873090747,0.0,0.0024335516191204454,-0.0007776397757166898,-0.0004249661083489398,0.0,-0.13378944933463058,-0.028081943169245623,0.0,0.0,-0.003360408044755753,-0.0025465156798340337,0.0
0.0,-0.0010632459089020415,-0.00032544884109690544,-0.011398017627823828,0.0,0.001067314507212888,-0.00032252409040361973,0.0,0.0,0.33739193248113575,-0.009397492421040451,0.0,0.0,-0.0015765882040827811,-0.0011116052597619208,0.0
-0.0036000027629807716,-0.00166366633046668,0.002265572732818025,0.016965422745991752,0.0,0.0,0.0,-0.0022516155286281528,0.0,0.15081997019853413,0.14901222698859362,0.0,0.0026770136647174363,-0.0017956269417183654,0.000622938778283455,0.0
0.0,-0.0024663082967089738,-0.0012852362473436247,-0.024828853623145783,0.0,0.002615044119714305,-0.000871225877314708,-0.0004944086916172251,0.0,-0.1337020804359475,-0.028121163575843995,0.0,0.0,-0.003536426836208574,-0.0024198925615404824,0.0
0.0,-0.0010603844012927574,-0.0008419067886693554,-0.013944283946701897,0.0,0.0018470641523134338,0.02262938468547008,0.0,0.0,0.2506828891012619,-0.009338487024209237,0.0,0.01406770081437991,0.04616414650545504,-0.0015042897043652272,0.0
0.0,-0.0023114937989836743,-0.0012404912443145194,-0.024884491668220265,0.0,0.0025909752386886753,-0.0008341927359716936,-0.0005661386998548768,0.0,-0.13360653684565119,-0.028222794354956768,0.0,0.0,-0.003580730714184315,-0.002454657202507937,0.0
0.0,-0.002183417576435058,-0.0015302820412055494,0.11247269981843251,0.0,0.0025463684472234837,-0.0010003270794433144,-0.00035100616555768654,0.0,-0.11361718843078099,-0.023980997239231028,0.0,0.0,-0.003529067190812015,-0.002385550354722495,0.0
0.0,-0.0024368534389387804,-0.0011239423625715042,0.08258029480303544,0.0,0.002651775686184302,-0.0008147499811099071,-0.00045442967311602744,0.0,-0.11882968782308834,-0.02541625334647087,0.0,0.0,-0.003451423603324033,-0.0024164871750525316,0.0
0.0,-0.0024521213469145433,-0.001447404985433326,-0.024862958760111076,0.0,0.0027551155413517436,-0.0008307073428157886,0.0,0.0,-0.1330706207496057,-0.028168606320219756,0.004573632675379785,0.0,-0.003477016345216828,-0.0025959934343879137,0.0
0.0,0.011478918378701857,-0.00960821529868501,-0.015069042930236885,0.0,0.0019148586005656796,-0.0005100343340857516,0.0,0.0,0.2778905100993554,0.012227789761481514,0.0,0.0006071901030605661,-0.0022787994117575926,0.012675048274341447,0.0
0.0,0.026535738084767755,-0.0012979016409235195,-0.024837598565112435,0.0,0.0026086968067784598,-0.0007763903567691488,-0.0006650755621108728,0.0,-0.13013208968705953,-0.027373373143025605,0.0,0.0,-0.003388676326602462,-0.0024082852363821496,0.0
0.0,-0.002192269904332878,-0.0011591857239852518,-0.02464101031409612,0.0,0.002418845164371882,-0.0007626095488591148,-0.00045666348143374655,0.0,0.04742134827147944,-0.022821564660669893,0.0,0.0,-0.003530933382661972,-0.0024833338495165776,0.0
0.0,-0.0023551682734098646,-0.0012282452907933902,0.006265921679704591,0.0,0.0024708394062119762,-0.0006870865388012373,-0.00043460718384666364,0.0,-0.12969587053818854,-0.027471374035845122,0.0,0.0,-0.003581764254918876,-0.002562666545274444,0.0
0.0,0.0014719802402955728,-0.0012454973056981989,-0.0250174580155124,0.0,0.0024749412327119973,-0.001098585685428944,0.0,0.0,-0.1385439592343615,-0.029346361408471536,0.0,-0.04366625279969778,-0.0036531182705165062,-0.002570259117944087,0.0
0.0,-0.0024298220714675345,-0.0012133639799823534,-0.00148568694964681,0.0,0.002555647009283933,-0.0007067521688736483,-0.0004352825875954258,0.0,-0.13081371763805485,-0.0276102833361694,0.0,0.0,-0.003606018265681728,-0.002492374199672782,0.0
0.0,-0.0019883585928346073,-0.0009384226668847006,-0.02465412472841906,0.0,0.0,-0.0005930074217069959,-0.00045640925111006814,0.0,-0.13347576906300068,-0.0280943372017487,-0.0016758357479045953,0.0,-0.0031340771094339106,-0.0021186688554647864,0.0
0.0,-0.0011286239048700982,-0.0006493739865703072,-0.011550529728411607,-0.00018730258240040598,0.0010473323555047563,0.0,0.0,0.0,0.33298259029067806,-0.009020156779097436,0.0,0.0004659741906194377,-0.0016044682800581756,-0.001456805988783661,0.0
0.017868170979075223,0.023511043104743848,0.048461838029244426,0.011916710811968377,0.0,0.0004925313888585747,0.0,0.03562029786275185,0.0,0.1397079652555568,0.03705326808491953,0.0,-0.011737859696904643,0.0064173406361962785,0.0,0.0
0.0,-0.002378809093168738,-0.0012490789820831165,0.031823493572727436,0.0,0.002539746376178589,-0.0007948406965590565,-0.0005276535476823607,0.0,-0.12629798212028504,-0.02675391581316819,0.0,0.0,-0.0034170312085176607,-0.002369653279317804,0.0
0.0,-0.002291436539595224,-0.0012231164798292467,-0.023188380015856914,0.0,0.0025943692420733414,-0.000841691638078325,-0.0005534976796705629,0.0,-0.06773927918990988,-0.02449943658243129,0.0,0.0,-0.003400513033047907,0.07062982449530422,0.0
0.0,-0.002468683595043763,-0.0012948243467783775,-0.025026883404485657,0.0,0.0024103017470192556,-0.0009851956908245739,0.0,0.0,-0.13239006831943168,-0.028121555810388152,0.0,0.010897370916985274,-0.003613825988910707,-0.002511677574405289,0.0
0.0,-0.0022916235233453935,-0.0012224509664488983,0.09728786937921172,0.0,-0.02729845771541981,-0.000768237848909996,-0.0004015471579219554,0.0,-0.12054573082764722,-0.025618786126190934,0.0,0.0,-0.003603555916922492,-0.0025983062321503223,0.0
0.0,-0.0020835591925836144,-0.0009514697398552365,-0.024788030572376052,0.0,0.0,-0.0006801814006124191,-0.0004191213023585494,0.0,-0.13851981515465325,-0.02885644553796719,0.0,-0.041200150736848906,-0.0032837422182197735,-0.0023536780224429825,0.0
0.0,-0.0025689558269512257,-0.006371666915655722,0.006547267958086999,0.007386937112852641,0.0024107329386444942,0.0,0.0,0.0,-0.11466385284683552,-0.027523971312511816,0.003850614087047998,0.0,-0.0035586104373984255,-0.0024665145314009544,0.0
0.0,-0.002406987020990739,-0.001273726941069855,-0.024852159347422527,0.0,0.002405684373728923,-0.0007515598608020511,-0.0003127528059140017,0.0,-0.13378693084421595,-0.028140457266936765,0.0,0.0,-0.0034815236726134127,-0.0025101386397201907,0.0
