Feature,S1,S1_CI_lower,S1_CI_upper,ST,ST_CI_lower,ST_CI_upper,S2_sum
Unnamed: 0,-0.00044255415062017384,-0.031402553921467895,0.0306432324652413,1.000373268322427,0.9688217214544027,1.0306128509510057,-0.005828576767805873
Acc. Surface Area [m^2/g],0.692582855429814,0.5180936976953311,0.8655393876643471,0.30920662410742483,0.13281528736843612,0.4924958541449931,-0.21383136174076586
Void Fraction,-0.5418610066267345,-0.6995214042685212,-0.39601922164392706,1.5410050828008055,1.3807060748931093,1.697141684552408,0.04211939767043327
PLD,0.2407918848877642,0.1688429628889818,0.30900624321672276,0.7583285140445701,0.6922194502849852,0.8247891310162042,-0.08580092341328838
LCD,0.7024832444042848,0.5513052851155562,0.8599954218980438,0.2968178305150921,0.14267323673690321,0.45658826003705677,-0.233405245061512
Density,0.06088369305820692,0.029195844315711535,0.09142088787805076,0.939340056003877,0.9075096970026684,0.9734886183128387,-0.02729704995917481
Channel Volume,0.1622983599583304,0.1321720403766173,0.19241848762374286,0.8374669447477292,0.806546579741034,0.867525574406274,-0.2304915311643464
