Unnamed: 0,Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume
0.0004952974366975171,-0.0023520758381353917,0.0009559786394090026,-0.00976107560706253,-0.022801866792782892,0.0011228964454739656,-0.003755062685129111
0.0006579102584877462,0.06206549167765906,-0.026074111801452183,-0.010491068688143252,-0.03137325935833141,0.0032806207609638286,-0.0016935267913391703
0.0005417685793697548,0.029476990658111015,-0.010101187111579611,-0.014817442438526299,-0.03938068524722172,0.00048275691085808425,-0.001223009904826286
-9.929387929512312e-05,0.12869450932091994,-0.08453085172297065,0.014978495393423573,0.028335973928843714,0.007585395482124626,0.008597766543113509
0.00012505508068114124,0.10332011085124876,-0.0907939801488274,0.030024324767729767,0.07344741257264113,0.007588248535368506,0.010295711339956777
0.0008282547683489544,-0.05552330631241323,0.038383347789376625,-0.014382826658524622,-0.055023980145096435,-0.002923889183972437,-0.004652013125641927
0.0010683400432892325,0.005304629187997589,-0.02461652888227178,-0.016232208689673955,0.03446105842768363,0.0013589674413926139,-0.00018229951015208802
-0.00017443449622879872,-0.0015858324645592794,-0.043644811431803425,0.023128201789110257,0.04794598612947818,0.0007718434699558995,0.0036582659554352825
0.0010451535015130239,0.01089116751401958,-0.019750126302634913,-0.009700084215643546,-0.026802809304818723,0.0005168355518270773,-0.00397104128797109
0.0009600125281634259,-0.05650617765689254,0.048657011826128596,-0.021971157910939468,-0.05272724934919757,-0.0011854549752754063,-0.004595189784515018
0.0010481984941970168,-0.08150156637763158,0.0649746018275334,-0.02197300089756903,-0.06682767703248875,-0.003292417651256128,-0.0048694772691280485
-0.0009819147819178158,0.05558399306131018,-0.012465382375037208,0.0005931741382525465,0.004076112804397241,0.0052465482305603505,-0.00037926373160462185
-0.001041271359082288,-0.015196108032415022,-0.004653233721251609,-0.014841749086301152,-0.028091117283208723,0.0,-0.004761087287663187
0.0009712513380020632,-0.0783077731724649,0.08777868648827691,-0.020487008320676414,-0.06842241276592344,-0.009219365855406312,-0.004871063919839327
0.00047269362306005813,0.07595315226069256,-0.06732990663015742,0.00973867884950742,0.07635143961373622,0.005884220499727592,0.008143805093624222
-0.0003127449588909711,-0.00017428428564629506,-0.056880879806634047,0.013664082484824472,0.08314962347220795,0.0006184152223207887,0.01478839658707498
0.0011671524972462627,-0.08216371564516016,0.09048386029317503,-0.021927073788266638,-0.06883144305355794,-0.00343129771927998,-0.004876522249948517
0.0010878951639629632,-0.030884598182161337,-0.0014341386284836962,0.010167938215807613,0.030689680725074994,-0.002180345522525185,0.0018910644048227975
-0.0008644991791682937,-0.028203441387736065,0.007833735327522682,-0.008631294547295163,-0.03427052525766864,0.00016781022588585603,-0.004155765622923446
0.0007038790574548301,0.014772388243557422,-0.03048019650187463,-0.006426442269489651,-0.034688569708932075,0.0024660613826237615,-0.0036906195179950874
0.0003596765117604671,-0.03878658482681585,-0.005461066089516178,0.009374777602791661,0.02142362040602823,-0.0034335784211768686,0.0019833472376230314
-0.0009223911844572635,-0.06908012023905559,0.06754059787469478,-0.021857607864636638,-0.04810156082154744,-0.004224387289801731,-0.004499233333160932
0.00043425948196920694,-0.04966756812730483,0.05601244423926387,-0.012756423134087825,-0.0432549521622519,-0.0016705854637920276,-0.003409062657467298
-4.316437794874006e-05,0.14376734909995748,-0.10082334684742801,0.03701560853115366,0.1330770333103702,0.008646687798389497,0.010336844717284986
-0.00038082390533844546,-0.010547863161489958,-0.019026223054801478,0.08288119525240162,0.16735663134037077,0.005240376762665966,0.0029840317023453024
-9.071497456680788e-05,0.15039299456896105,-0.04848370993693005,-0.004567296861356217,-0.01387230615136559,0.005927838878495659,0.0007241486792815744
0.0007617631856992463,0.10557983754969295,-0.07956183281188221,0.011720934294474628,0.03431433894053471,0.006605206597838889,0.0030276847204276204
0.000272180718460302,0.09733503838592891,-0.07058811163852335,0.013324628723877994,0.02773207518308167,0.006439614914858421,0.010423858996587022
-0.0004788376130019519,-0.010945841184980319,-0.011994140841152284,-0.012232004210107254,-0.011516780553888975,0.0009867824105289844,0.003220435210915564
-0.0013470845175126561,-0.09434737961478487,0.11467487772300052,-0.019745971737574145,-0.0699609581085793,-0.016622488362232513,-0.004943489542881213
0.00013620044479445426,0.09009433345095223,-0.08115562787932297,0.013228906091651024,0.05700155254647242,0.006649924530821318,0.0048063779071380675
-0.0011506319320582353,-0.027175805894494885,-0.009898359239471802,-0.0072279770001615565,-0.011290938493346473,-0.004037257077399961,-0.0019770649480453854
4.5860860421798044e-05,0.07627883678820387,-0.07888295322800169,0.008024936397986307,0.08976510195933118,0.0054562162738811424,0.014684756722545086
0.000735748649594456,-0.055634532504210805,0.05801387358188208,-0.01542113064642634,-0.02893821932613254,-0.0011351462080913012,-0.0043401938018903215
0.00020089042332813167,-0.006558947949175444,-0.02187735675870087,0.005801147592824459,-0.007995953252286896,0.001835865421213874,-0.003229054086392899
0.00015637155581789408,-0.09242155565075018,0.07798581575886836,-0.021233677556736903,-0.06244070212073288,-0.011409667818424984,-0.004945083899310874
-0.00035601584621694493,0.06644840739055602,-0.06422213709616768,0.02136635931052943,0.02703559130255924,0.005958932264640277,0.0038186982764246806
0.00024157216493797193,0.05532076121446984,-0.02668008462336852,-0.0008103404370790214,-0.011588139810294199,0.003656547352852314,-0.0014897909116192226
0.0009043473013111009,-0.07461530818399822,0.06720866776983696,-0.021101551130711178,-0.05831968870528911,-0.003432422519285402,-0.004686793005087172
0.0007291726121754667,-0.08659225850690276,0.12460702958590164,-0.010960975252833616,-0.04157039409340011,-0.008627671860528813,-0.004534330865650065
-0.00012148989683290201,-0.06583470442397937,0.07383444203200992,-0.017697450556865207,-0.05909665817528876,-0.00497692418038488,-0.004416151315868074
0.0011365829402532163,-0.020859872732455192,0.004142156032634585,0.0032546646038599594,-0.004123852862839483,0.0005629641034034646,-0.000145807300932891
0.001106696524247136,-0.07923828130441568,0.0635775249498043,-0.01963281336145464,-0.0658660242934333,-0.015895429024026436,-0.0048254246822506544
-0.0013075253919113544,-0.033039132194992396,0.03645381000881962,-0.019161346720457165,-0.055800870348428046,-0.002190780245004119,-0.0048080204355238675
-0.0012991604211954192,-0.007676843439109303,-0.0035867925056522567,0.0016864913497332396,0.00024013653254026206,0.0025269976131190633,-0.0007421281584494114
0.0,0.18083703720944122,-0.09164102115423364,0.03207962287975697,0.09912037477909172,0.008975359867362883,0.008178920485126528
-0.0006847552602843035,0.09877737170579756,-0.05722186290973057,-0.0036830815300989018,-0.008552268531301581,0.005195517501270488,-7.456112664720738e-05
-0.0006769394955466139,-0.028360718790171074,-0.020300117336106555,-0.001314391545923974,-0.02885716827134043,-0.00014799130077824962,-0.0043176016051291975
0.0005303045099166737,-0.09213902932825994,0.09902217444713297,-0.017665778651637102,-0.05236174979248238,-0.01040544795849061,-0.004729782649165803
-0.0009322708954686634,-0.0074253444560616125,0.01159591913007955,0.015842798297232938,0.01689482210047527,0.0034304810454317608,-0.0013338565553813026
-0.00012301989201233404,-0.018893777860058397,-0.04212777154576678,0.03160125140124735,0.05018408716650973,0.0010368486552259583,0.00042255107349578207
-0.00020041627236059428,0.009416122893359583,-0.015695850253294175,-0.008386827063992715,-0.04193500582653106,-0.0008918521860601879,-0.0009659816370954116
-0.0010116753307916164,-0.03381339876974841,-0.01809469608459389,0.016352456914099606,0.02199040983734359,-0.0021534343371181703,-0.002630555341618939
0.00024589389096767167,0.08515483853633483,-0.06572747090037014,0.008379396534595317,0.02421470619380945,0.005493610087753069,0.006237176005811234
0.000976230515033611,1.995254218727094e-05,-0.04302755166211805,0.001330595781927505,-0.01941662694043739,0.0016835695541737752,-0.0034600365463131368
-0.0005942371902279697,-0.09353372710698254,0.12409668042440469,-0.02067352784608411,-0.06764892536675492,-0.0076347161083202076,-0.0049165464962561654
-0.000251874503982244,-0.06398230143114952,0.06351340285387203,-0.014180176133857665,-0.046401238045103314,-0.0076222400811444,-0.004354175424484281
0.000152636877285936,0.0321736093743841,-0.06767002711541119,0.001403524618333101,0.09021993886263402,0.0029597382834629362,0.015602206431709174
-0.00042074170949620016,-0.07218570496579282,0.07686716812806327,-0.0216652302658068,-0.05733205084035733,-0.0037629953418684735,-0.004799176663161476
0.0004816277149284759,-0.02702614986570963,0.022409785625507012,-0.01720726839793732,-0.04388325737079884,-0.001415473130262284,-0.003093235129378469
-0.0012860595988473528,-0.06061919497701845,0.024373194567899034,0.012955682476969006,0.00552215129294192,-0.005120438686448748,-0.0024854977443826754
