Feature,Total_Effect (ST),First_Order (S1)
Current density (A/cm2),2.1530726930318388e-05,7.674603499306769e-05
Voltage (V),0.21555633989266856,0.2111494549548875
Faradaic efficiency,0.3409149906384912,0.33638536496905164
CO conversion,0.38809815472898507,0.37127565599407186
Crossover rate,1.8061118919277978e-05,0.00010682601923842574
Capture energy (MJ/kgCO2),0.07551524822908584,0.05995036391018137
Electricity price (USD/kWh),3.904919436628114e-06,1.7048802443103766e-05
Membrane cost (USD/m2),1.8251752527381977e-05,-3.829139477826302e-05
