Feature,Total_Effect (ST),First_Order (S1)
Current density (A/cm2),1.8133115827342266e-05,2.5260851418953486e-06
Voltage (V),0.21885171315684093,0.2132397020632506
Faradaic efficiency,0.3442844230505104,0.33915817894941164
CO conversion,0.382069456604368,0.36347116036834576
Crossover rate,1.8160654032685587e-05,7.40610624245688e-06
Capture energy (MJ/kgCO2),0.07870299910824138,0.06102073372572103
Electricity price (USD/kWh),1.6513379884784893e-05,3.8627548970642695e-05
Membrane cost (USD/m2),3.489061195814637e-05,3.6615137960285497e-06
