Feature,Mean_Abs_SHAP
Current density (A/cm2),0.000176776268410602
Voltage (V),0.04850136493495948
Faradaic efficiency,0.06322310540005575
CO conversion,0.059558441930244975
Crossover rate,0.0002821172469430022
Capture energy (MJ/kgCO2),0.02652286649781989
Electricity price (USD/kWh),0.00021057009774842547
Membrane cost (USD/m2),0.0004232994090564708
