Convex (x0),Denominator (x1)
1.039335360282887,1.484164755145656
0.10236306260335801,-0.26746147969537054
-0.22208778545882113,-0.06277137799844373
0.43686725740858057,0.681143405048606
0.11501194468186077,-0.23521099285750013
0.02004831124473859,-0.0845256388873435
0.004684612751825509,-0.09542962786045468
-0.009995786421626865,-0.08616094950268459
-0.12643442890254106,-0.0815426676484908
-0.17667492196963536,-0.08578072291168498
-0.0927284596412225,-0.16301451888791457
0.1236785815901652,-0.2538876570261296
0.4438455234939873,0.7697377911344443
0.215819878932979,-0.30071048868843503
-0.2731798773540755,-0.04663329664233573
0.7178496473494641,0.2735670524824355
0.5803777333300539,0.9934310276988307
0.3512487193832111,0.41199736598674874
-0.3451720682395458,0.23195362405384556
-0.10762031171200297,-0.12300407782644913
-0.23551182178652297,-0.09570223239766534
1.2349671665175963,1.8310084008346084
-0.10466663466436996,-0.13259076973777262
0.0026972871275306315,-0.11921238282321843
-0.19036494199272963,-0.10464928930480549
0.1597247721557943,-0.2436561362297921
-0.18445335581231817,-0.09376935761236091
0.37741352517499815,-0.18721145889188467
-0.29151751182881747,0.02629380052012431
0.277393675275627,0.09981037814487587
0.5054380890669132,2.213327752268963
-0.3056869741840773,0.0770870901019462
-0.008541493008044868,-0.08048104981893277
0.19152099218639632,-0.31436530171510113
-0.46677124304906414,0.19641183156458825
-0.22428883227881014,-0.11015935595079807
-0.2164724787669334,-0.09422803872711935
-0.7512414690555058,0.6119617760255458
-0.012877987845121772,-0.12175214647269443
-0.1630488452440571,-0.09614481408206499
-0.13452742158047387,0.09482563520268977
0.006566758989897864,-0.021014550607379306
0.3509898098144094,-0.30920639033974323
0.2241738943272874,0.07693065460532189
-0.7339254586927719,0.5481145028081029
0.16152530752224686,-0.2955451628840212
-0.08355312400663825,-0.15334059666064878
-0.1348347112995824,-0.07452562024508902
-0.09857949312484851,-0.096248291378536
0.042747080817039554,-0.10256605816272711
-0.34567093606029675,0.13038326827752916
0.3491055662957539,-0.2783376236016342
0.15454661437953496,-0.16809270694259196
0.11419033864838835,-0.20032061338579185
-0.27847556694190784,0.020322986232625684
-0.3080895729538715,0.10905789544277725
-0.4267077879846477,0.2823941940928877
-0.06638996989713036,-0.19041031920832097
0.9351194903722397,1.548628708223981
0.41103900740825033,-0.26867799006550946
-0.1526441629518714,-0.024690328548441165
-0.17026112690292686,-0.012901995606024425
0.0954217345695732,-0.1881661114160327
-0.15793416304477192,-0.10091573309105029
-0.09929923748264208,-0.1593424614457869
-0.18089275502350577,-0.0806644910115768
-0.04628826060379157,-0.16933330024724821
-0.07001661194762249,-0.029318530319402014
-0.19407743343866626,-0.09024507400173679
-0.16855457123250078,-0.09428095638405948
-0.1105972440822344,-0.14745266763221962
-0.16976596244302183,-0.06666075605401989
-0.2069869140593805,-0.10815112240280242
-0.2605022614727245,-0.09582508327148087
-0.17190065413530925,-0.0824523524321979
-0.27545986546864487,-0.058327243788836636
-0.22457847977028714,-0.08265831496232248
-0.3210070582662876,0.006680854015336968
0.151167627286932,-0.22815634993233685
0.5268009719734655,0.005809730557053805
0.02335170430013668,-0.1000271951610814
-0.17868952032882837,-0.07187190134851543
-0.3526523302590291,0.15102793366030567
0.3476327374489121,0.616629863151696
-0.1594968775243787,-0.12020698602983143
-0.15290318327681365,-0.03820566209212872
-0.25506268659268805,-0.10164932664509513
-0.04012649831074114,0.12317026510505794
-0.14080769003612256,-0.034991746712539795
-0.3926084333790926,0.12307626640230113
0.13736793658081126,0.29507514392355905
-0.12170830709929191,-0.04775683042714708
0.20776611191877445,-0.1590952260212535
-0.09985406702666727,-0.10730616782917729
-0.016692383587140286,0.03314385685311974
-0.2540208374500992,-0.09886728535009237
-0.6902664810623462,0.8066105244034569
-0.3597682751379394,0.3160540013796217
1.0262777869302608,2.122580603920369
-0.22231593827328539,-0.04499999404033572
-0.3813767820247874,0.3620159445123563
-0.0677742306609167,-0.2108543257364492
-0.5415192235238229,0.2469613767303458
-0.35916946554698853,0.29252677017012035
-0.5183751683516223,0.2543479092109845
-0.25525332409053914,-0.06941505080074856
-0.5114849268320331,0.22153185999397296
0.1333865534438784,0.4775274525747766
0.1166947591898018,-0.04749704972741428
-0.03630351061698062,0.095875752179859
0.21178707383218717,-0.14374000092298653
-0.07645052021820961,0.09979846556031693
0.19697250477379802,-0.1578824256059317
0.2703447188674853,0.10906784812829257
0.17155091359526892,-0.23717667500745918
-0.15899338775827354,0.630218901144966
-0.23599812301273707,-0.1054742751266726
0.0807764972368554,-0.23110378920675262
0.0841846778384561,0.07648578875133163
-0.05019430819217552,0.6914660143109211
0.3428497634140919,0.1304814061755486
-0.34413281033040377,0.02689812533442809
-0.7523563018136368,0.49168888424604607
0.17545641833931702,-0.30861201770441266
-0.2574213749635881,0.654117205738667
-0.15566126055331825,-0.13013273448891594
0.010765863228772377,-0.039983193943650575
0.17748812640683467,-0.21736950350245657
-0.10930502387906986,-0.08917003277192538
0.18221937074613015,-0.13439097114525428
-0.18519685614069265,0.015860986778969743
-0.22423252334405405,0.053837825894003294
-0.24041846912746587,-0.09682084607040772
0.17351460653742412,-0.20089487691957753
-0.20390638936245517,-0.09685715577782397
-0.2958450366157407,0.034345157246558455
-0.1932742992316351,0.011099162566464343
-0.2936548155145785,0.02793604807574479
0.5110316771358889,-0.022238822870861652
-0.06249935123680908,-0.15037055130618923
-0.25678736366876165,-0.09416525616322069
-0.4142977843302359,0.144203388222079
-0.2043479544478023,-0.04189690236726759
0.020098248568421462,0.019585316832043786
0.06203481037196423,-0.015876469102556467
0.2179829724256649,-0.15919277262034298
-0.17228592740401388,-0.06614265525932445
-0.008263730391245866,-0.18587871193087807
-0.02558484909664019,-0.1397630130011564
0.12043300619331154,-0.28497372934981746
0.18873731446404707,-0.17412082652193184
0.3982246933353673,-0.37182198607381417
-0.26755851172356715,-0.07464938722640274
-0.3102224370112826,0.008740935023847596
-0.908874403904692,0.7278321347023791
0.4322058163340574,0.9867230840363257
0.3239792044720956,-0.3768940935359352
0.5085464407915519,-0.04987269541962658
0.26861323718763414,-0.21385105239289487
-0.2377036113191244,0.037129545678619674
0.5066225929524493,0.7503012363226949
-0.07212221410520288,-0.09688936335423039
0.06629840653907806,-0.2493817760995989
0.14845615168108445,-0.13736574648655192
-0.39752114553661494,0.4725921581214585
0.8190219380193084,1.5258705959027117
-0.1620441341580507,0.2673580686750398
-0.1697210793067192,-0.0606183413043177
-0.2737190653188659,0.9466440346543382
-0.15123285159676786,-0.07814203166750286
0.20409384559208724,-0.2112395243152437
-0.17443817483639637,-0.097022616133672
0.13771706673127956,-0.16383276193180032
-0.39659723320691215,0.13407665226167426
-0.18082600108815916,-0.09758543990058594
0.3188041040127547,0.5522669342117368
