Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume
-0.28414360687796353,0.05936144849401908,-0.23498215445821807,0.13476308203923226,-0.0964232242142317,-0.016821641932862452
-0.2841436062105158,-0.04083084219989066,0.4696014705133474,0.13476308841297097,-0.0964232129956752,-0.016821658029221004
-0.2841436199261809,-0.04083085163535223,-0.2349821581835083,0.055149642319884284,-0.09642322507376473,-0.016821640066336803
-0.2841436192917174,-0.04083084901794781,-0.23498216062823013,0.1347630838436697,0.0477316878677812,-0.016821641876595017
-0.2841436308672808,-0.040830859132499064,-0.2349821725064735,0.13476307518431,-0.09642323491862047,-0.06472786269926768
0.02394678628188543,0.05936146184297581,0.4696014777504998,0.05514963863339892,0.04773169700832417,-0.06472788570099519
-0.2517042693429784,0.2004016480311597,0.10177773110529728,0.13995131949389672,0.04889824462200824,0.02932708394558478
-0.2360587652908485,0.20040164861517665,0.10177773093455472,0.13995131939106314,0.048898243824563294,0.029327084378261703
-0.2517043315223419,-0.24083666375760626,0.10177777440015547,0.1399513326895735,0.04889828671196794,0.02932707522219663
-0.25170427015400515,0.20040165221046963,0.2457753977524895,0.13995132338216848,0.048898236373982655,0.029327087509833816
-0.2517042669894486,0.20040164696789983,0.10177773420582534,0.025069329986581568,0.04889825917198321,0.02932706217203907
-0.2517043186487477,0.20040163068915728,0.10177772801641072,0.13995129531831488,0.048537886856744684,0.029327046731486922
-0.25170424350847825,0.20040165320388062,0.10177774271966583,0.13995132880518216,0.04889826326786229,-0.002950213081203412
-0.2360588475770784,-0.24083668313881715,0.245775447849883,0.025069335950926617,0.04853791770486476,-0.0029502315078085983
0.0928780449651339,-0.058080274516638955,-0.25330112676407845,-0.35749296171513095,0.007419529384545487,-0.06472783291246742
0.09949877236698151,-0.05808019752730615,-0.25330116466890723,-0.3574930034616654,0.0074194899197514985,-0.06472787266441922
0.09287807491103506,0.04303488292692551,-0.25330114335908255,-0.3574929852950544,0.007419509681252268,-0.06472785288739635
0.09287804527169413,-0.05808027446619228,-0.22953604079472528,-0.3574929611117115,0.007419529590212415,-0.06472783292022843
0.0928780500466626,-0.05808026732217208,-0.2533011256445511,0.028667834812464845,0.007419520736827223,-0.06472784326761032
0.09287804495349233,-0.058080274528280525,-0.25330112681064454,-0.3574929617267726,0.004337254121977274,-0.06472783295903344
0.0928780449670741,-0.05808027451469873,-0.25330112676213823,-0.3574929617170712,0.00741952938260515,0.012375424264852672
0.09949873368022974,0.04303486482628316,-0.2295360763518452,0.028667769579139253,0.004337266035145122,0.012375433568377071
0.17867446634918466,0.07554804895577631,0.4467478915369917,0.051987995052089245,-0.0618885019095616,-0.009751344491572556
-0.03265928353260593,0.07554804837952056,0.4467478872141028,0.051987995036567265,-0.06188850160494146,-0.009751341678202352
0.1786744645757913,0.1699191283395825,0.4467478934636651,0.05198799643355111,-0.06188850111793744,-0.009751345803185263
0.17867445579807598,0.07554804243651847,-0.2340801902018334,0.05198798745404932,-0.061888510382656664,-0.009751324093667801
0.1786744400043972,0.07554802527107916,0.44674789304457024,-0.3022281401460838,-0.061888522625668074,-0.00975135805007693
0.1786744471270747,0.07554802948337352,0.4467478721810042,0.051987975222679415,-0.06746465700950174,-0.009751364449039235
0.17867444891793038,0.07554802999366063,0.44674788648262653,0.05198797564565515,-0.06188852240447895,0.030900654315094638
-0.03265931376178433,0.16991910112944142,-0.2340801993520776,-0.3022281532175842,-0.06746466695331035,0.030900647225401756
-0.04302958894016534,-0.20264278972754268,-0.15107193123549223,-0.0012487399566453172,0.038370068844718316,0.017441213212441718
0.18280099604550457,-0.20264282108012915,-0.15107192948538198,-0.001248739310540245,0.03837006823935862,0.017441212750660916
-0.043029622830605754,-0.09309248034842316,-0.15107190692797318,-0.0012487217900342962,0.038370088163840986,0.017441232795439073
-0.0430295727875394,-0.20264277231375072,-0.05621817305218427,-0.0012487354455515964,0.038370051310630565,0.017441193297660598
-0.04302958780899642,-0.20264279084124928,-0.15107193013342726,0.14152917851849164,0.03837006924053035,0.01744121299125259
-0.04302959710475995,-0.2026428020869693,-0.15107194180794378,-0.0012487507405845588,0.03722934770242632,0.017441202938789587
