Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,Y
0.563232421875,0.126220703125,0.671630859375,0.434326171875,0.382080078125,0.003662109375,1.3226258
0.739013671875,0.735107421875,0.043701171875,0.489013671875,0.493896484375,0.003662109375,0.742766
0.063232421875,0.626220703125,0.171630859375,0.934326171875,0.882080078125,0.548095703125,0.075675726
0.239013671875,0.626220703125,0.171630859375,0.934326171875,0.882080078125,0.548095703125,0.24501204
0.063232421875,0.235107421875,0.171630859375,0.934326171875,0.882080078125,0.548095703125,0.28126884
0.063232421875,0.626220703125,0.543701171875,0.934326171875,0.882080078125,0.548095703125,0.29267025
0.063232421875,0.626220703125,0.171630859375,0.989013671875,0.882080078125,0.548095703125,-0.01861167
0.063232421875,0.626220703125,0.171630859375,0.934326171875,0.993896484375,0.548095703125,0.07809186
0.063232421875,0.626220703125,0.171630859375,0.934326171875,0.882080078125,0.503662109375,0.07230741
0.239013671875,0.235107421875,0.543701171875,0.989013671875,0.993896484375,0.503662109375,0.5723601
0.094482421875,0.157470703125,0.765380859375,0.090576171875,0.100830078125,0.266845703125,0.8046947
0.395263671875,0.157470703125,0.765380859375,0.090576171875,0.100830078125,0.266845703125,1.0552201
0.094482421875,0.703857421875,0.765380859375,0.090576171875,0.100830078125,0.266845703125,0.5170637
0.094482421875,0.157470703125,0.637451171875,0.090576171875,0.100830078125,0.266845703125,0.6392208
0.094482421875,0.157470703125,0.765380859375,0.395263671875,0.100830078125,0.266845703125,1.0479746
0.094482421875,0.157470703125,0.765380859375,0.090576171875,0.962646484375,0.266845703125,0.9450868
0.094482421875,0.157470703125,0.765380859375,0.090576171875,0.100830078125,0.847412109375,0.8269403
0.395263671875,0.703857421875,0.637451171875,0.395263671875,0.962646484375,0.847412109375,1.0080323
0.594482421875,0.657470703125,0.265380859375,0.590576171875,0.600830078125,0.766845703125,0.8138232
0.895263671875,0.657470703125,0.265380859375,0.590576171875,0.600830078125,0.766845703125,0.91691446
0.594482421875,0.203857421875,0.265380859375,0.590576171875,0.600830078125,0.766845703125,1.0523953
0.594482421875,0.657470703125,0.137451171875,0.590576171875,0.600830078125,0.766845703125,0.79228663
0.594482421875,0.657470703125,0.265380859375,0.895263671875,0.600830078125,0.766845703125,0.5066886
0.594482421875,0.657470703125,0.265380859375,0.590576171875,0.462646484375,0.766845703125,0.7954867
0.594482421875,0.657470703125,0.265380859375,0.590576171875,0.600830078125,0.347412109375,0.7958409
0.895263671875,0.203857421875,0.137451171875,0.895263671875,0.462646484375,0.347412109375,0.7904965
0.844482421875,0.407470703125,0.515380859375,0.340576171875,0.850830078125,0.516845703125,1.231439
0.145263671875,0.407470703125,0.515380859375,0.340576171875,0.850830078125,0.516845703125,0.8351258
0.844482421875,0.453857421875,0.515380859375,0.340576171875,0.850830078125,0.516845703125,1.2070912
0.844482421875,0.407470703125,0.387451171875,0.340576171875,0.850830078125,0.516845703125,1.1257013
0.844482421875,0.407470703125,0.515380859375,0.645263671875,0.850830078125,0.516845703125,1.1978313
0.844482421875,0.407470703125,0.515380859375,0.340576171875,0.212646484375,0.516845703125,1.1341766
0.844482421875,0.407470703125,0.515380859375,0.340576171875,0.850830078125,0.097412109375,1.150483
0.145263671875,0.453857421875,0.387451171875,0.645263671875,0.212646484375,0.097412109375,0.49321425
0.344482421875,0.907470703125,0.015380859375,0.840576171875,0.350830078125,0.016845703125,0.16726851
0.645263671875,0.907470703125,0.015380859375,0.840576171875,0.350830078125,0.016845703125,0.33051348
0.344482421875,0.953857421875,0.015380859375,0.840576171875,0.350830078125,0.016845703125,0.13856888
0.344482421875,0.907470703125,0.887451171875,0.840576171875,0.350830078125,0.016845703125,0.8065138
0.344482421875,0.907470703125,0.015380859375,0.145263671875,0.350830078125,0.016845703125,0.24195886
0.344482421875,0.907470703125,0.015380859375,0.840576171875,0.712646484375,0.016845703125,0.21765137
0.344482421875,0.907470703125,0.015380859375,0.840576171875,0.350830078125,0.597412109375,0.26741737
0.645263671875,0.953857421875,0.887451171875,0.145263671875,0.712646484375,0.597412109375,1.166281
0.469482421875,0.282470703125,0.390380859375,0.965576171875,0.475830078125,0.391845703125,0.5673666
0.020263671875,0.282470703125,0.390380859375,0.965576171875,0.475830078125,0.391845703125,0.18989801
0.469482421875,0.328857421875,0.390380859375,0.965576171875,0.475830078125,0.391845703125,0.5438299
0.469482421875,0.282470703125,0.262451171875,0.965576171875,0.475830078125,0.391845703125,0.5018053
0.469482421875,0.282470703125,0.390380859375,0.770263671875,0.475830078125,0.391845703125,0.84659886
0.469482421875,0.282470703125,0.390380859375,0.965576171875,0.087646484375,0.391845703125,0.45598853
0.469482421875,0.282470703125,0.390380859375,0.965576171875,0.475830078125,0.722412109375,0.58219075
0.020263671875,0.328857421875,0.262451171875,0.770263671875,0.087646484375,0.722412109375,0.28347814
0.969482421875,0.782470703125,0.890380859375,0.465576171875,0.975830078125,0.891845703125,1.5335826
0.520263671875,0.782470703125,0.890380859375,0.465576171875,0.975830078125,0.891845703125,1.377303
0.969482421875,0.828857421875,0.890380859375,0.465576171875,0.975830078125,0.891845703125,1.5061859
0.969482421875,0.782470703125,0.762451171875,0.465576171875,0.975830078125,0.891845703125,1.3520542
0.969482421875,0.782470703125,0.890380859375,0.270263671875,0.975830078125,0.891845703125,1.4652728
0.969482421875,0.782470703125,0.890380859375,0.465576171875,0.587646484375,0.891845703125,1.5141548
0.969482421875,0.782470703125,0.890380859375,0.465576171875,0.975830078125,0.222412109375,1.5099217
0.520263671875,0.828857421875,0.762451171875,0.270263671875,0.587646484375,0.222412109375,1.0569788
0.719482421875,0.032470703125,0.140380859375,0.715576171875,0.725830078125,0.641845703125,1.0969286
0.270263671875,0.032470703125,0.140380859375,0.715576171875,0.725830078125,0.641845703125,0.85007644
0.719482421875,0.578857421875,0.140380859375,0.715576171875,0.725830078125,0.641845703125,0.818979
0.719482421875,0.032470703125,0.512451171875,0.715576171875,0.725830078125,0.641845703125,1.2839627
0.719482421875,0.032470703125,0.140380859375,0.020263671875,0.725830078125,0.641845703125,0.8609674
0.719482421875,0.032470703125,0.140380859375,0.715576171875,0.837646484375,0.641845703125,1.1019521
0.719482421875,0.032470703125,0.140380859375,0.715576171875,0.725830078125,0.472412109375,1.0889146
0.270263671875,0.578857421875,0.512451171875,0.020263671875,0.837646484375,0.472412109375,0.52020913
0.219482421875,0.532470703125,0.640380859375,0.215576171875,0.225830078125,0.141845703125,0.7248095
0.770263671875,0.532470703125,0.640380859375,0.215576171875,0.225830078125,0.141845703125,1.030857
0.219482421875,0.078857421875,0.640380859375,0.215576171875,0.225830078125,0.141845703125,0.9553789
0.219482421875,0.532470703125,0.012451171875,0.215576171875,0.225830078125,0.141845703125,0.421821
0.219482421875,0.532470703125,0.640380859375,0.520263671875,0.225830078125,0.141845703125,0.8309814
0.219482421875,0.532470703125,0.640380859375,0.215576171875,0.337646484375,0.141845703125,0.75773144
0.219482421875,0.532470703125,0.640380859375,0.215576171875,0.225830078125,0.972412109375,0.74916965
0.770263671875,0.078857421875,0.012451171875,0.520263671875,0.337646484375,0.972412109375,1.1218915
0.156982421875,0.469970703125,0.202880859375,0.403076171875,0.538330078125,0.079345703125,0.54313064
0.082763671875,0.469970703125,0.202880859375,0.403076171875,0.538330078125,0.079345703125,0.4681995
0.156982421875,0.266357421875,0.202880859375,0.403076171875,0.538330078125,0.079345703125,0.6482165
0.156982421875,0.469970703125,0.324951171875,0.403076171875,0.538330078125,0.079345703125,0.58500314
0.156982421875,0.469970703125,0.202880859375,0.207763671875,0.538330078125,0.079345703125,0.43035865
0.156982421875,0.469970703125,0.202880859375,0.403076171875,0.275146484375,0.079345703125,0.48792887
0.156982421875,0.469970703125,0.202880859375,0.403076171875,0.538330078125,0.784912109375,0.6181913
0.082763671875,0.266357421875,0.324951171875,0.207763671875,0.275146484375,0.784912109375,0.522245
0.656982421875,0.969970703125,0.702880859375,0.903076171875,0.038330078125,0.579345703125,0.58385175
0.582763671875,0.969970703125,0.702880859375,0.903076171875,0.038330078125,0.579345703125,0.5520825
0.656982421875,0.766357421875,0.702880859375,0.903076171875,0.038330078125,0.579345703125,0.7069525
0.656982421875,0.969970703125,0.824951171875,0.903076171875,0.038330078125,0.579345703125,0.7506737
0.656982421875,0.969970703125,0.702880859375,0.707763671875,0.038330078125,0.579345703125,0.8230247
0.656982421875,0.969970703125,0.702880859375,0.903076171875,0.775146484375,0.579345703125,0.7420456
