Feature,Mean_Abs_SHAP
Current density (A/cm2),0.11486921021632499
Voltage (V),0.06666768326767257
Faradaic efficiency,0.17306694986713672
CO conversion,0.0897914784408943
Crossover rate,0.001771902082878454
Capture energy (MJ/kgCO2),0.010574359952135437
Electricity price (USD/kWh),0.20427751141385891
Membrane cost (USD/m2),0.007405273924827085
