Feature,Total_Effect (ST),First_Order (S1)
Current density (A/cm2),0.36914083463849495,0.3646034080246265
Voltage (V),0.01110543526638069,0.008509777569599987
Faradaic efficiency,0.5080631507060807,0.4928635868178117
CO conversion,0.018314564505289475,0.018492637556122824
Crossover rate,1.0884899494001455e-05,-8.03919940136706e-05
Capture energy (MJ/kgCO2),0.0003280767590998928,0.0004373624228576989
Electricity price (USD/kWh),0.10898291621317205,0.1043565649564616
Membrane cost (USD/m2),0.00021779950517105627,-0.00013568927466287324
