Feature,Total_Effect (ST),First_Order (S1)
Current density (A/cm2),0.4941430373861453,0.4687602184825269
Voltage (V),0.0030739052276282106,0.0018529563098325362
Faradaic efficiency,0.4863066671797936,0.46494640517436936
CO conversion,0.004129177999593963,0.004227180190656335
Crossover rate,4.172020612267633e-06,5.742311078876204e-06
Capture energy (MJ/kgCO2),8.22492377122904e-05,0.00013905386086678667
Electricity price (USD/kWh),0.03869941232257723,0.037231581943689404
Membrane cost (USD/m2),0.0004006126267684324,0.0003648379862421436
