Exponent (x0),Linear (x1)
-0.49216640197644923,-0.8519040531947909
3.0015153532302943,-0.5897378484745737
-0.35677207197183136,-0.24325170688032538
0.06810148122059911,-0.7851300757864379
1.3518167672186578,-0.21696049754361746
-0.7583437345159065,-0.6594262491750476
-0.3247053105362684,-0.5586022911353001
-0.7116034872573045,0.9588432808742047
-1.2314629163778328,-0.6295805897207911
3.0788408946483727,-0.413676105089416
-1.169152835263882,0.458364299633503
-1.4137068981790597,-0.23194343588211397
3.8664965330469685,1.1168257444543115
2.510483337483654,-0.7429819511634073
4.570906470261482,0.8855991859745727
3.731150278868899,0.6440237418839558
2.2638793801642514,-0.035451292550986224
-1.0849548405156497,1.0106148258035415
3.7596928817626947,0.732214543442065
-0.019635232289740623,-0.7363032700080895
-1.235428970610906,0.29380282462300256
-1.2083865470121153,0.6842147677453294
-1.0112396491654994,0.6697360667090404
0.13904439411254754,-0.3533388666574614
-1.3085559035912608,0.27385447630717774
-1.4535944752373058,-0.6591892395831649
-1.2575819946315576,-0.7023436286894535
-1.3384381934081828,0.2616485999598388
-0.4318987907602474,0.7329154235200366
0.5569319678049635,-0.40429443389177766
-0.9322429562032051,0.9052511663316238
-1.2026105514240566,-0.631958251767194
-0.8673680396079306,0.4452459838443654
-0.7384391090286035,0.6445131798149961
-0.008336913441769678,-0.019253931661500134
-1.128931548704574,0.5200123257136813
1.5296232487699921,-0.2751658382214226
-0.6964034060437412,0.33639676989764333
-1.3798252506007487,0.1951398210141464
-1.259803847722311,-0.7191910784656217
-1.2578663284524771,-0.5377334920117243
0.4080341807248158,0.6442672099273794
3.9631322102236037,0.5615283879744055
0.24786019133018067,0.5128547532389186
0.034141415623644145,0.40840952713413414
3.138300446704115,1.1208695823451449
4.769409463459727,-0.610988587593658
-0.0055110577463293176,-0.4173489782961757
1.7408713814603594,1.0869628928468773
-0.7743752674426931,0.650953774644695
0.6418035702660716,-0.45424375506150816
-0.5548340195296373,-0.08168041016547212
-1.3841915933183233,-0.48787869048766486
1.147767136133235,-0.7088946397403293
3.0721887617401116,0.18168465254392352
-0.9999095982481799,-0.005529928738118861
5.318042223092024,-0.6121712871046929
-0.4686845657816417,-0.36862017682119413
1.070444145046206,0.4422927507078054
0.41790006547196346,0.9513469877391986
-1.241737908425249,0.12025383401014467
-1.1137255896358722,-0.15737716141242553
-1.4874858236611688,-0.4322828269150467
-0.5954529658254024,-0.40110103021226295
-1.3024670072154525,0.6890964244567289
1.0068588747792537,0.9097187497898809
1.0696900918853687,0.7367049127324019
0.1873267807252088,0.7791113027195946
-0.002351974693922121,0.16609530391732064
5.513478530438014,0.40844444140275193
-1.259363754508017,0.7105433999952764
-0.77379945588084,0.36562666040322533
4.940180007180594,0.9855848985068052
0.3457131335906536,-0.4105170574777717
0.9753854686699216,0.8865408937615301
0.4695123412983594,-0.029856208345600765
-1.1470095316632434,-0.03944748710914636
-0.8229258163038696,-0.5485558529293403
3.0741487802886867,0.5033434439584457
-0.937538845975433,0.48485360040787184
-0.2770309259444249,-0.153342995294805
-0.7878772055017875,0.08574493222004775
-1.3736070237406022,0.5542535742865256
-0.740038365087228,0.08977052908666927
-1.2256700845043138,1.0663988440132073
-1.2543741536010389,0.9216130713175621
-1.4178266828561732,0.8905504669068225
4.313500117450549,0.12566510372467654
-1.0499695591236298,-0.1989459390153534
1.1876229652667467,-0.619645715247154
-1.365930160310346,-0.016740625577984503
-1.3916489823069593,-0.39197780302961327
-0.8897887601521106,0.47750154876863804
0.6510696355132907,-0.6256080034740238
1.3363329161657869,-0.2970443051078522
-0.8923839856836676,-0.07488534907680577
5.504887238208997,1.0973665001138286
-0.7619018642958846,0.7365594921150453
1.686789067877145,0.2731170195529078
-0.31962278711846437,-0.31210583594224406
3.6930137137352865,0.22758437908085405
-1.341704036852004,-0.3118657624070056
-0.7807872189447389,-0.2341381851116502
0.9591984749890009,0.05580826335392042
-1.3786481281931882,0.16269917138237888
-1.5057603189333943,1.0253429513159804
-0.3305025984591252,1.0300016338857967
-1.128364188125921,-0.862064275299353
-0.16740978037889864,0.3272667133958359
-0.9341979420123323,-0.6914119593361843
1.2624790790963023,0.6996438776934972
-1.3747968686377863,-0.4854695806200984
-0.7240705237478913,0.0767874137857687
0.10395512115467664,-0.16189382100730587
-0.5671064284798313,0.5052662684446201
-1.28222962844038,1.0811526431679157
-0.32690052186353813,0.7938942169518481
-1.356241660780725,0.7793159482968318
1.279225452124468,0.41307512386971346
-1.413306450698145,0.2413052913842908
-1.4991448332526098,0.7449092313569162
-0.7749037427322419,0.7114515602983248
-0.3994745816171552,1.0095455780520561
-1.1959886813949248,-0.007277545567486277
2.707873873854692,-0.07667155268096248
-0.33630745418268937,0.5344782286820828
5.383851546005532,-0.3766932520324957
-1.455694972913,-0.11006323529222728
-1.3993596518655802,0.010675523693530975
0.3088754000839974,-0.3704476823695749
-0.5563357736813587,-0.7986875708224973
-1.4655721644868014,0.19506166334619857
-1.4924637649481274,-0.46964371518316894
-1.4933332029156845,-0.060433941801949054
-1.4008521315885885,-0.02974926845789816
-1.3178413242158604,1.0809576707137094
-1.489468023129618,-0.39151606532550187
-1.3075179328303963,-0.01716144337594039
-1.2487019971192597,-0.4474324470151676
-1.2828454566196061,-0.5025982255829067
-0.09382641108929413,0.29525142539148264
-1.1078115417925471,0.7819953723735109
2.6342060154735094,0.11278303388022515
-1.2890055810194694,0.3415761156923752
-0.306891427726262,0.17726658723360367
3.5643354376481255,-0.7273789793407479
-1.2007247275290052,-0.4677033658713676
4.855740747945314,0.6552488202493931
-0.3778164596801192,-0.3830111561807165
-1.003217426898524,0.8230888317431686
-1.2192214204446254,0.1910423656327429
2.018191909024451,-0.7841740693219423
-1.4181860731659965,0.25491829820712897
-0.1265014519087314,0.4726849375732557
5.147340401772807,-0.844258765116308
-0.2184055577168892,0.3115882817352119
-0.9722865750741925,-0.5847492502820735
0.14203815376880247,-0.21291049566420672
-1.1808596824378155,0.7668929910919531
0.5120007330965839,-0.6544358289155181
0.9359070297490898,0.9627360156249779
-0.871768432505879,0.9366199749629378
-0.895399979071337,0.9042519368000208
0.5877193050913762,0.7453440397968932
1.374965323730852,-0.5170670682718226
0.5545466952942331,-0.06921167808825346
-1.2918752081033804,0.3778517377803481
-0.3762002649539824,-0.13465854488890416
1.627408023886911,0.5083856628404613
-0.6095599207220794,-0.06345929345831813
-0.5659591910248273,-0.3492872277316006
3.181420906068583,0.44955053685970636
2.478225850922544,0.013905342156928846
1.2155773564420738,0.94066865781756
-1.3237331444711307,0.5990212473109255
-1.2996280276090044,-0.363950714146116
0.8828909022830554,-0.12947691091490576
2.3740853616031883,-0.7598253990800001
-1.4840404284310842,0.534315885632553
-0.5287211428940631,0.07829429462872917
-1.3601470169516374,0.4859186704542855
4.046988497571505,-0.694774479570353
3.205165987606176,0.766960449006485
-1.4902529649054328,0.7843978291429564
4.405654546877508,-0.5688763077976047
-1.2053989572112027,0.1438434272414144
1.9143364868921275,0.24437397238045877
-0.24400896244740344,0.9723405132799853
-1.3556442709654646,-0.7111325387087564
-1.4810467835917391,0.587491612187009
-1.1358006457956298,-0.065775007027292
-0.22312323153325897,-0.13214614737552366
-1.2093328782965727,0.29699212499369176
0.6504750751193697,1.0109876325019225
-0.840601007978101,-0.7033933777728232
-0.9437505277805568,0.7284991244027176
-0.8925369786246011,0.40284200722643027
-1.4425030759551865,-0.6470257502439534
-0.2513169435702498,0.5279086823261159
-1.3359828816928725,-0.38295716189292395
-1.3661482918870025,-0.3800736382798364
-1.0982803223245698,-0.3437820571384307
0.0903524503908264,-0.7574334168847425
4.9524529758463585,-0.5970278878323931
-1.0490135738579274,0.03464888654905973
-0.36766090794300843,0.8236515234172406
-0.30093535913193736,-0.5110507155997369
-0.9398097165265592,-0.2989463843429868
-1.2195149811319417,-0.36062125295084657
-1.4348399513288068,1.0671876789718877
-0.2450944758784167,-0.014315377260754825
-1.229828361960045,-0.4976820434455458
4.453509360787423,0.6969129350706345
0.9530388709228673,-0.476669570107081
-0.7174706815665852,0.07305123434059013
1.1046273629210184,-0.3197659200999128
5.331137101736051,0.6529166909798958
-1.3332354287154442,1.0790278790675205
-1.358782619302953,0.1648871392931266
0.2834644611230971,-0.44045001536431483
4.506182341302585,1.081922342993578
-1.3075327268211818,-0.2717488046797636
1.5153540677086026,0.008174224146829667
-0.42469981454217054,-0.059596926254968485
4.291843360865874,0.8840716938219098
-1.3050010626060429,0.3031473722977709
-1.087057730262042,-0.0731239045048293
-0.6571616297654126,0.6011630668873935
-1.4448175969836548,-0.6402197887153525
-1.2371475116795316,-0.5747161066063753
4.066734077029789,0.19515055667647996
-0.1635478154617913,-0.8882617657527894
-0.8550549101647753,0.17818514626438242
3.0941097689121277,0.8819730171199409
2.1248622757158193,0.8198557663699537
-1.3188190694283515,-0.49743959423491857
-1.1298981460821638,0.5687554206537636
4.1858340989801475,0.5596414500098454
4.406557399564498,0.8772188045609468
-1.4103801980200845,-0.7901239083982297
-1.3451104574330688,-0.49869973765064035
-1.0512922055412908,1.0239648140451372
-0.3257922787820806,1.0033148020061433
-1.1834302032556643,-0.7914409462040941
-1.3907720815253626,-0.3573705420650186
1.983190639143288,0.47372581965148175
2.2803006473399305,-0.3670505942557092
-1.3773944209343965,-0.32139445433115177
-0.9562605331836858,-0.35871116175238815
-1.4614298623958977,-0.7939187301878277
3.003673818169478,0.03705525828669565
3.338324461492244,0.3290300346077841
-1.395723140397317,-0.5039407942913263
-0.3165351444206923,0.4698630205325707
1.6072919284370661,-0.11993685311802738
-1.304877279331772,-0.028355210115566853
0.13630112064235833,-0.6119165311599286
-1.4078869381272656,0.2598263681298767
0.9651050932780821,0.9485145617504728
-1.3241065401327674,-0.3558383458648071
1.700864661205131,0.5245416883765077
1.916131790501493,0.5221799925263795
5.148517090606868,0.7921861862569823
