S1_Current density (A/cm2),S1_Voltage (V),S1_Faradaic efficiency,S1_CO conversion,S1_Crossover rate,S1_Capture energy (MJ/kgCO2),S1_Electricity price (USD/kWh),S1_Membrane cost (USD/m2),ST_Current density (A/cm2),ST_Voltage (V),ST_Faradaic efficiency,ST_CO conversion,ST_Crossover rate,ST_Capture energy (MJ/kgCO2),ST_Electricity price (USD/kWh),ST_Membrane cost (USD/m2)
0.5104126780360625,-0.015409261587534225,0.27256432658796537,0.005491794852807316,-0.01482934540579625,-0.01628310834927529,0.06599478621378375,-0.013656997041705556,0.2866859631556693,1.0043776568931604,0.6951095504673044,1.0202082889636102,1.0165178980242366,1.016251647416529,0.994029477834006,1.0140087815693042
0.6207779915000544,0.00767962477007064,0.33173229170569135,0.01943974434483849,0.0030889703840955456,0.004038976381684416,0.05094136611497329,0.004789263655272155,0.3418660505692548,0.9928648690345699,0.6597091944640014,0.9911775744789443,0.9950726363507704,0.9952496818004054,0.9711853533096343,0.994878208426134
0.5740099240513796,0.0017557947826436291,0.2246573581418128,0.009566821878011002,0.013483948204626534,0.012154537202613853,0.048924154903222265,0.010125571866644941,0.3628783607260283,0.9855017170954526,0.6129524227770593,0.9739574694179024,0.9912977728297697,0.9892465020613443,0.9505706695782038,0.9933537027871822
0.5643830626842535,-0.010747162423870972,0.3412458660301466,-0.013093929171965238,-0.003163970944491314,-0.00037775248853390953,0.04761433423959588,-0.005093399253260188,0.33336733699594834,0.9897338072247304,0.6630341195447231,0.9803632816849198,1.001588184994281,1.0054063489884701,0.9829363510717093,1.0031059119680799
0.5920630953445928,0.012082520560455084,0.27256732716771853,0.04149507505303419,0.01722898834416323,0.021550182435174602,0.044075283959804444,0.018541670554968283,0.4361793802411478,0.9734435072247948,0.6265925070962299,0.990322095796859,0.9804221992124602,0.9859907176044463,0.9237077685664912,0.98388967267077
0.6120961270407186,-0.016787370094185607,0.3189667609573302,0.0059426586525682355,-0.0019104194009097245,-0.0010069823982046867,0.040072129285220914,-0.002427617138543946,0.37791095813791065,0.9919918733897976,0.6816067302417169,0.9902559854050836,1.0007556876458443,0.997716363323139,0.963508986368816,1.0000837711703021
0.6492685177315085,0.016408032350497457,0.32109133762957986,0.027429970608571455,0.017271895601447665,0.01709913772186004,0.046052157692936184,0.011023677264033927,0.42325321038970465,0.9881592254192164,0.6824552291045771,0.9747937753364346,0.986307964181929,0.9848238040648725,0.9619515828820165,0.9825832086025023
0.6405811525059415,0.018371064853199507,0.30180273685648384,0.05370651129146991,0.02155070515589237,0.022815681237693577,0.029245898092145,0.026371270500584236,0.3867764887903995,0.979521227906856,0.6464283209317009,0.9889856110312035,0.9790914799466653,0.9723155825547999,0.9001254357806104,0.9802795433176106
0.6039141762031457,0.008973028322108908,0.18507842617612769,0.008346713363641992,0.010922392924347808,0.017808594830278628,0.03203193659036242,0.01100323118436658,0.39744607631061435,0.9853188090946977,0.5589975535034605,0.9620552705156546,0.9883355513508952,0.9854270787616265,0.9308436205477113,0.9835747690862608
0.47708001937173755,-0.018845574637879715,0.43409066800334656,-0.021142404414947115,-0.020020049476816824,-0.019080591922692146,0.02818887808940689,-0.016382235801298255,0.2320691756096963,1.0120622966580606,0.7693106090317249,1.0005867649144653,1.0182107307948407,1.0175474277781233,0.9621197444428706,1.016899709778676
0.5985694820256642,-0.006636502740952883,0.29138616763616854,0.017989552287396276,0.002274284507145418,-0.0003019920083051655,0.05365375169510397,-0.0004482055102944872,0.37204386724023,0.9942245253307582,0.6551353259220563,0.9956505158786222,1.0030105983233606,1.0011939302495818,0.978209121749206,1.0044560912542002
0.678398196575686,0.024416987447301756,0.35059189359691784,0.008068459971717132,0.01764784318682709,0.015850555431979305,0.033856445770544856,0.016310674958982953,0.440928156463275,0.9874163530003517,0.7614799075802763,0.9613132957978842,0.9828754849230147,0.9807344000006468,0.9114747124388475,0.9821771915351238
