Feature,S1,S1_conf,S1_CI_lower,S1_CI_upper,ST,ST_conf,ST_CI_lower,ST_CI_upper,S2_sum
n,0.07343101334365776,0.032374488137395,0.04105652520626276,0.10580550148105275,0.07324684047819127,0.008897513659813875,0.06434932681837739,0.08214435413800515,0.0
theta,0.6647270166144206,0.08251953461392587,0.5822074820004947,0.7472465512283465,0.6638819328561792,0.07468337185640558,0.5891985609997736,0.7385653047125849,0.0
r,0.1805920349504776,0.05241587896897518,0.12817615598150242,0.23300791391945277,0.18029629335714467,0.023866937157774593,0.15642935619937007,0.20416323051491927,0.0
t,0.08245964374710382,0.03273008956080677,0.04972955418629705,0.1151897333079106,0.08056436185553507,0.011097068468170823,0.06946729338736425,0.0916614303237059,0.0
