Feature,Total_Effect (ST),First_Order (S1)
x1,0.7490181594247766,0.7506510357093767
x0,0.19902172718593245,0.19861719525524218
x4,0.044964678940086156,0.044580263351576194
x3,0.006581303334851075,0.006059414548274283
x2,0.005458941664857802,0.003124940919831315
